question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
39,TF,If satellite communication; pioneered by the United States and Soviet Union; had instead first been developed in France; Europe would likely have played an even more central role in early global broadcasting.,a,True,True,a,True,1
40,MCQ,If the first communications satellites had been launched by India instead of the superpowers; which is the most plausible effect?,a,India would gain early influence in global broadcasting and telecommunications standards,A,a,India would gain early influence in global broadcasting and telecommunications standards,1
41,TF,If early stock exchanges; such as Amsterdam’s; had instead originated in China; East Asian cities might have become core centers of global finance even sooner.,a,True,True,a,True,1
42,MCQ,If the first modern stock market had been built in Ghana instead of in European port cities; which is the most likely effect?,a,West African merchants and states would gain new tools to raise capital,A,a,West African merchants and states would gain new tools to raise capital,1
43,TF,If the modern idea of a central bank; developed in Europe; had instead first arisen in Japan; global monetary policy would likely still use similar tools but with different early leadership.,a,True,False,b,False,0
44,MCQ,If the first powerful central bank had been founded in India instead of Britain; which outcome is most plausible?,a,Asian financial centers would gain stronger influence over early international lending,A,a,Asian financial centers would gain stronger influence over early international lending,1
45,TF,If double-entry bookkeeping; refined in Italy; had instead first been developed in the Mali Empire; West African merchants would have an even stronger advantage in managing long-distance trade accounts.,a,True,True,a,True,1
46,MCQ,If sophisticated accounting methods had been invented in the city of Timbuktu; which is the most likely effect?,a,Trans-Saharan trade networks would use more systematic record-keeping,A,a,Trans-Saharan trade networks would use more systematic record-keeping,1
47,TF,If standardized paper currency; first used widely in China; had instead been invented in medieval Italian city-states; European banking houses might have expanded their influence even earlier.,a,True,True,a,True,1
48,MCQ,If the first widely accepted paper money had been introduced in Mexico instead of East Asia; which is the most plausible outcome?,a,Colonial and later independent governments in the Americas would gain new tools for managing large economies,A,a,Colonial and later independent governments in the Americas would gain new tools for managing large economies,1
49,TF,If the first railways; built in Britain; had instead been laid in Prussia; integration of Central and Eastern European transport networks might have accelerated earlier.,a,True,True,a,True,1
50,MCQ,If the earliest large-scale railway network had been constructed in Ethiopia instead of Britain; which is the most likely effect?,a,Trade and migration across parts of East Africa would change significantly earlier,A,a,Trade and migration across parts of East Africa would change significantly earlier,1
51,TF,If mechanized textile spinning; central to Britain’s Industrial Revolution; had first been invented in India; Indian cotton and cloth exports might have gained even stronger global dominance.,a,True,True,a,True,1
52,MCQ,If automated spinning machines had first appeared in Bengal; which is the most plausible outcome?,a,Local weavers and merchants could adopt mechanized production before British mills,A,a,Local weavers and merchants could adopt mechanized production before British mills,1
53,TF,If synthetic dyes; industrialized in Germany; had instead been first produced in Nigeria; West African textile trades might have integrated new colors and finishes into exports earlier.,a,True,True,a,True,1
54,MCQ,If large-scale chemical dye factories had first opened in Nigeria; which is the most likely effect?,a,West African manufacturers would have new leverage in global clothing and fabric markets,A,a,West African manufacturers would have new leverage in global clothing and fabric markets,1
55,TF,If early agricultural mechanization; developed in Britain and the United States; had instead first taken place in Russia; rural labor patterns across the Russian Empire might have changed more rapidly.,a,True,True,a,True,1
56,MCQ,If the earliest tractors and harvesters had been mass-produced in Argentina; which is the most plausible effect?,a,Agricultural exports from the Southern Cone would expand even more strongly,A,a,Agricultural exports from the Southern Cone would expand even more strongly,1
57,TF,If standardized shipping containers; historically developed in the United States; had instead been introduced first in Singapore; Asian ports would likely have become central to container trade even sooner.,a,True,True,a,True,1
58,MCQ,If containerization had first been rolled out by shipping companies based in Singapore and Malaysia; which is the most likely effect?,a,Port cities in Southeast Asia would gain earlier advantages in efficient global logistics,A,a,Port cities in Southeast Asia would gain earlier advantages in efficient global logistics,1
59,TF,If modern palm-oil processing technology; often linked to European industrial methods; had instead first been invented in Indonesia; Indonesian producers would likely have held an even greater lead in the global vegetable oil market.,a,True,True,a,True,1
60,MCQ,If Indonesian engineers had pioneered efficient palm-oil extraction; which outcome is most plausible?,a,Southeast Asia would shape early standards and practices for palm-oil production worldwide,A,a,Southeast Asia would shape early standards and practices for palm-oil production worldwide,1
61,TF,If modern national parks; first created in the United States; had instead been pioneered in New Zealand; conservation models might still have spread globally from that starting point.,a,True,True,a,True,1
62,MCQ,If the world’s first national park had been declared in New Zealand; which is the most likely consequence?,a,Protected landscapes in Oceania would become early examples for conservation worldwide,A,a,Protected landscapes in Oceania would become early examples for conservation worldwide,1
63,TF,If modern environmental conservation movements; like early U.S. conservationism; had instead begun in Kenya; African examples of wildlife protection might have shaped later policy elsewhere.,a,True,True,a,True,1
64,MCQ,If Kenya had created a network of wildlife reserves in the 19th century; which is the most plausible effect?,a,East African conservation models would influence later global park design,A,a,East African conservation models would influence later global park design,1
65,TF,If modern plate-tectonics theory; accepted in Western universities; had instead first been formalized and widely accepted in Japan; Japan would likely be recognized even earlier as a leader in earth science.,a,True,True,a,True,1
66,MCQ,If detailed early tectonic models had been drawn up in Chile; which is the most likely effect?,a,South American geologists would gain a central role in explaining earthquakes and volcanoes,A,a,South American geologists would gain a central role in explaining earthquakes and volcanoes,1
67,TF,If early satellite-based navigation; like GPS; had been pioneered in Russia instead of the United States; global positioning services would still likely become widely used for transport and mapping.,a,True,True,a,True,1
68,MCQ,If global navigation satellites had first been deployed by Australia; which is the most plausible effect?,a,Australia would play an early key role in aviation and maritime navigation technology,A,a,Australia would play an early key role in aviation and maritime navigation technology,1
69,TF,If early social-media-like digital communities had first appeared in India rather than the United States; global online networking would still likely spread quickly because of network effects.,a,True,True,a,True,1
70,MCQ,If the first dominant social platform had been built in Nigeria instead of North America; which is the most likely consequence?,a,Nigeria would shape many early norms of online communication and culture,A,a,Nigeria would shape many early norms of online communication and culture,1
71,TF,If modern cryptography for secure communication had first been invented in Switzerland instead of the U.S. and U.K.; Switzerland might be seen even more strongly as a center for privacy and security tools.,a,True,True,a,True,1
72,MCQ,If the first widely used public-key encryption scheme had been created in Brazil; which is the most plausible effect?,a,Brazilian researchers and companies would gain early influence in secure communications,A,a,Brazilian researchers and companies would gain early influence in secure communications,1
73,TF,If early digital identity systems for citizens had first been deployed in Estonia; as they were historically; global e-government projects still learned from that experience regardless of country size.,a,True,True,a,True,1
74,MCQ,If the first nationwide digital ID system had instead been launched in Pakistan; which is the most likely outcome?,a,South Asian examples of digital governance would influence later adopters elsewhere,A,a,South Asian examples of digital governance would influence later adopters elsewhere,1
75,TF,If early online learning platforms had first been created in South Africa instead of the United States; the basic idea of distance education would still likely spread internationally as the Internet expanded.,a,True,True,a,True,1
76,MCQ,If the earliest large-scale online course platform had been built in Japan; which is the most plausible effect?,a,Japanese universities would gain an early role in shaping global online teaching formats,A,a,Japanese universities would gain an early role in shaping global online teaching formats,1
77,TF,If modern warehouse automation; often prototyped in Western countries; had instead been pioneered in China; Chinese logistics and e-commerce firms would likely have had an even earlier advantage in rapid delivery systems.,a,True,True,a,True,1
78,MCQ,If the first highly automated distribution centers had been created in the United Arab Emirates; which is the most likely effect?,a,Gulf states would become high-tech logistics hubs earlier in the global supply chain,A,a,Gulf states would become high-tech logistics hubs earlier in the global supply chain,1
79,TF,If early nuclear fission experiments; done in Europe; had instead taken place in India; Indian physicists might have taken a more central early role in nuclear research and policy debates.,a,True,True,a,True,1
80,MCQ,If the first nuclear reactor had been built in Canada instead of the United States; which is the most plausible effect?,a,Canada would gain a strong early reputation for nuclear engineering and power production,A,a,Canada would gain a strong early reputation for nuclear engineering and power production,1
81,TF,If early human genome mapping projects; led in the U.S. and Europe; had instead been led in China; global knowledge of genetics would still eventually spread across international scientific communities.,a,True,True,a,True,1
82,MCQ,If the first major human genome project had been coordinated from South Korea; which is the most likely outcome?,a,East Asian labs would gain early prestige and funding in genetics,A,a,East Asian labs would gain early prestige and funding in genetics,1
83,TF,If CRISPR-style gene editing; associated with labs in Europe and the United States; had instead first been developed in Brazil; Brazilian research institutions would likely be central to early gene-editing debates.,a,True,True,a,True,1
84,MCQ,If the first widely publicized CRISPR trials had been run in Israel; which is the most plausible effect?,a,Israel would be seen as a major early center of medical biotechnology,A,a,Israel would be seen as a major early center of medical biotechnology,1
85,TF,If the first major film camera systems; built in France and the United States; had instead been invented in India; an early global film industry might still emerge with India in a more central role from the start.,a,True,False,b,False,0
86,MCQ,If the earliest motion-picture studios had been founded in Egypt; which is the most likely effect?,a,Egyptian filmmakers would become some of the first to shape narratives on screen,A,a,Egyptian filmmakers would become some of the first to shape narratives on screen,1
87,TF,If modern radio broadcasting; developed in Europe and North America; had instead first been organized in Argentina; South America might have become an early center of global radio culture.,a,True,True,a,True,1
88,MCQ,If national radio networks had first grown up in Colombia; which is the most plausible effect?,a,Spanish-language broadcasting would play an even larger early role in international radio,A,a,Spanish-language broadcasting would play an even larger early role in international radio,1
89,TF,If early motion-picture projectors had been invented in Japan instead of Europe and the United States; Japanese studios would likely have become major innovators in film techniques from the very beginning of cinema.,a,True,True,a,True,1
90,MCQ,If the first color film technology had been introduced in Mexico; which is the most likely outcome?,a,Mexican productions would stand out early for their use of color on screen,A,a,Mexican productions would stand out early for their use of color on screen,1
91,TF,If sophisticated irrigation canals; developed in Mesopotamia; had instead first been designed in the Indus Valley; large-scale farming there might have expanded even further and earlier.,a,True,True,a,True,1
92,MCQ,If large irrigation works had been pioneered along the Nile before Mesopotamian canals; which is the most plausible effect?,a,Egyptian agriculture would show even more early state-led water management,A,a,Egyptian agriculture would show even more early state-led water management,1
93,TF,If terrace farming; famous in the Andes; had instead first been developed in the highlands of Ethiopia; East African farmers might have used mountain slopes even more intensively for crops.,a,True,True,a,True,1
94,MCQ,If Polynesian sailors had invented highly precise navigation instruments long before European explorers; which is the most likely effect?,a,Pacific voyages and island-to-island travel would be documented with even greater accuracy,A,a,Pacific voyages and island-to-island travel would be documented with even greater accuracy,1
95,TF,If early written scripts; like cuneiform; had instead first been developed by the Inca; we would likely have written records of Andean administration and law from much earlier periods.,a,True,True,a,True,1
96,MCQ,If a fully phonetic alphabet had been invented first by Aboriginal Australians; which is the most plausible effect?,a,Modern scholars might study early written records of Australian languages and stories,A,a,Modern scholars might study early written records of Australian languages and stories,1
97,TF,If mechanical printing presses had first been adopted in West Africa instead of Europe; literate urban centers like Timbuktu might have become even larger hubs of written culture.,a,True,True,a,True,1
98,MCQ,If widespread printing had begun in Ethiopia; which is the most likely effect?,a,Church and royal texts in Geʽez and Amharic would be reproduced and circulated more broadly,A,a,Church and royal texts in Geʽez and Amharic would be reproduced and circulated more broadly,1
99,TF,If early formal universities; like those in Bologna and Paris; had instead first been founded in Persia; structured higher education would likely have spread across the Islamic world before Europe developed similar institutions.,a,True,True,a,True,1
100,MCQ,If the first large university with multiple faculties had been founded in Morocco; which is the most plausible effect?,a,North African centers of learning would become key models for later universities in Europe and elsewhere,A,a,North African centers of learning would become key models for later universities in Europe and elsewhere,1
