question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
46,MCQ,Which famous Cartesian claim would an Ubuntu-style African philosopher most likely criticize for ignoring the primacy of community?,b,"I think; therefore I am",B,b,"I think; therefore I am",1
47,TF,Mozi’s ancient Chinese critique of ritual and hierarchy anticipates some modern egalitarian and utilitarian criticisms of tradition for ignoring shared welfare.,a,True,True,a,True,1
48,MCQ,Which modern philosopher of utility would most agree with Mozi’s call for impartial concern for everyone’s benefit over rigid ritual?,a,John Stuart Mill,A,a,John Stuart Mill,1
49,TF,Ancient Pythagoreans gave mystical significance to numerical harmony; whereas contemporary analytic philosophers typically treat mathematics as a formal or logical system without sacred status.,a,True,True,a,True,1
50,MCQ,Which 20th-century movement in philosophy of mathematics most clearly rejects mystical numerology by focusing on logical structure and proof?,c,Logicism,C,c,Logicism,1
51,TF,Socrates believed that wrongdoing springs from ignorance; while Freud claims that unconscious drives can lead people to act against their own conscious knowledge and values.,a,True,True,a,True,1
52,MCQ,Which modern thinker most directly challenges Socrates by highlighting irrational and unconscious forces in the human mind?,a,Sigmund Freud,A,a,Sigmund Freud,1
53,TF,Ancient philosophy often focused on contemplating eternal truths; whereas some contemporary critical theorists emphasize exposing power structures and domination in everyday life.,a,True,True,a,True,1
54,MCQ,Which modern philosopher of power and discourse would most criticize a purely timeless; abstract conception of philosophy for ignoring historical practices and institutions?,a,Michel Foucault,A,a,Michel Foucault,1
55,TF,Kant’s strict duty-based ethics conflicts with Nietzsche’s suspicion that moral rules often hide resentment and a will to control stronger individuals.,a,True,True,a,True,1
56,MCQ,Who most famously dismisses traditional morality as a 'slave morality' aimed at weakening the strong; directly opposing Kant’s view of universal moral law?,b,Friedrich Nietzsche,B,b,Friedrich Nietzsche,1
57,TF,Plato’s allegory of the cave suggests that philosophers should ascend to truth and then return to guide others; while modern libertarians often resist the idea of any class of guardians steering society.,a,True,True,a,True,1
58,MCQ,Which libertarian thinker would most likely oppose Plato’s guardian class by insisting that individuals should be free from paternalistic rule?,a,Robert Nozick,A,a,Robert Nozick,1
59,TF,Ancient Greek tragedians highlight the limits of human control and the power of fate; while some modern technocratic philosophies express confidence that rational planning can manage society.,a,True,True,a,True,1
60,MCQ,Which modern intellectual tradition is most associated with faith in rational bureaucracy and planning; potentially clashing with tragic Greek warnings about hubris?,c,Technocratic progressivism,C,c,Technocratic progressivism,1
61,TF,Ancient Hebrew prophetic ethics focus on justice for the poor and critique of kings; which resonates with but also differs from Marxist critiques of capitalism and class oppression.,a,True,True,a,True,1
62,MCQ,Which modern thinker systematizes a theory of class struggle and exploitation that can be compared with; but is not identical to; prophetic attacks on injustice?,a,Karl Marx,A,a,Karl Marx,1
63,TF,Ancient Chinese Legalists emphasized strict laws and punishments; while contemporary restorative justice theories stress healing relationships over harsh retribution.,a,True,True,a,True,1
64,MCQ,Which modern approach to justice is most opposed to Legalist harshness by focusing on dialogue and repairing harm?,b,Restorative justice,B,b,Restorative justice,1
65,TF,Aristotle’s view that women are naturally inferior clashes with modern feminist philosophies that insist on equal moral and political agency for all genders.,a,True,True,a,True,1
66,MCQ,Which modern philosopher explicitly argues that woman is constructed as 'the Other' and demands equal existential freedom; rejecting Aristotle’s natural hierarchy?,b,Simone de Beauvoir,B,b,Simone de Beauvoir,1
67,TF,Some Indigenous philosophies treat land and non-human beings as relatives; opposing modern anthropocentric views that see nature mainly as a resource for human use.,a,True,True,a,True,1
68,MCQ,Which modern movement most closely aligns with Indigenous critiques of human-centered thinking by emphasizing the moral value of ecosystems and species?,b,Deep ecology,B,b,Deep ecology,1
69,TF,Zeno’s ancient paradoxes challenge naive ideas about motion and continuity; while contemporary analytic philosophers use set theory and calculus to resolve such puzzles.,a,True,True,a,True,1
70,MCQ,Which area of modern mathematics and logic is most often invoked to respond to Zeno’s paradoxes of motion?,c,Calculus and real analysis,C,c,Calculus and real analysis,1
71,TF,Ancient Indian Buddhist logicians developed sophisticated debates about emptiness; which foreshadow some modern discussions about language and reference.,a,True,True,a,True,1
72,MCQ,Which modern philosopher of language; famous for the slogan "meaning is use;" might find Buddhist attention to context and practice especially resonant?,b,Ludwig Wittgenstein (later),B,b,Ludwig Wittgenstein (later),1
73,TF,Parmenides argued that change is an illusion and reality is one unchanging being; while modern process philosophies claim that becoming and change are fundamental.,a,True,True,a,True,1
74,MCQ,Which modern thinker’s 'process' metaphysics most clearly reverses Parmenides by treating change and events as basic?,a,Alfred North Whitehead,A,a,Alfred North Whitehead,1
75,TF,Heraclitus emphasized constant flux; saying we cannot step into the same river twice; whereas classical mechanistic physics once pictured a stable; clockwork universe.,a,True,True,a,True,1
76,MCQ,Which early modern scientist-philosopher is most associated with a deterministic; clockwork view of nature that clashes with Heraclitus’s vision of constant flux?,a,Isaac Newton,A,a,Isaac Newton,1
77,TF,Ancient Epicureans tried to free people from fear of gods and death; while some contemporary transhumanists place hope in radically extending life through technology.,a,True,True,a,True,1
78,MCQ,Which modern movement might Epicurus criticize for clinging too strongly to the fear of death instead of accepting mortality calmly?,b,Transhumanism seeking immortality,B,b,Transhumanism seeking immortality,1
79,TF,Ancient Roman law helped shape ideas of natural rights; but some postmodern philosophers question whether such 'universal' rights hide culturally specific assumptions.,a,True,True,a,True,1
80,MCQ,Which continental philosopher is best known for critiquing universalist claims; including rights discourse; as products of particular historical power relations?,c,Michel Foucault,C,c,Michel Foucault,1
81,TF,Ancient Islamic philosophers such as Al-Farabi envisioned a virtuous city guided by a philosopher-prophet; while modern pluralist theories resist imposing a single ultimate vision of the good life on citizens.,a,True,True,a,True,1
82,MCQ,Which 20th-century liberal thinker emphasizes reasonable pluralism and public justification; contrasting with Al-Farabi’s unified virtuous city under one guiding vision?,a,John Rawls,A,a,John Rawls,1
83,TF,Ancient Greek atomists like Democritus saw the world as composed of indivisible particles; whereas modern quantum physics undermines the idea of simple; unchanging atoms.,a,True,True,a,True,1
84,MCQ,Which modern physical theory most clearly challenges Democritus’s simple atomism by describing subatomic particles with probabilistic behavior?,b,Quantum mechanics,B,b,Quantum mechanics,1
85,TF,The Bhagavad Gita’s call to perform one’s duty without attachment to results differs from modern consequentialism; which evaluates actions by their outcomes.,a,True,True,a,True,1
86,MCQ,Which modern school most directly contrasts with the Gita’s focus on non-attached duty by judging actions primarily by the goodness of their consequences?,c,Consequentialism / utilitarianism,C,c,Consequentialism / utilitarianism,1
87,TF,Ancient Stoics recommended emotional resilience through inner discipline; while some modern consumerist ideals encourage constant pursuit of new desires and external goods.,a,True,True,a,True,1
88,MCQ,Which modern critical tradition is most likely to side with the Stoics in criticizing consumer culture for producing dependency on external goods?,a,Critical theory of the Frankfurt School,A,a,Critical theory of the Frankfurt School,1
89,TF,Ancient Chinese Daoism praises effortless action (wu wei); while some modern productivity philosophies promote constant self-optimization and control.,a,True,True,a,True,1
90,MCQ,Which contemporary attitude would a Daoist most sharply oppose?,c,Obsessive micromanagement and rigid scheduling of every moment,C,c,Obsessive micromanagement and rigid scheduling of every moment,1
91,TF,Ancient philosophical schools often assumed a fixed human nature; whereas some contemporary gender and queer theorists question whether identities are stable or natural at all.,a,True,True,a,True,1
92,MCQ,Which modern thinker is best known for arguing that gender is performative and socially constructed; challenging ancient assumptions about natural roles?,a,Judith Butler,A,a,Judith Butler,1
93,TF,Ancient virtue ethics focuses on cultivating stable character traits; while some modern situationist psychology questions whether people really have consistent virtues across contexts.,a,True,True,a,True,1
94,MCQ,Which modern perspective most directly challenges Aristotle’s confidence in firm character traits by emphasizing the power of situations over dispositions?,b,Situationist social psychology,B,b,Situationist social psychology,1
95,TF,Ancient cosmologies often presented a finite; ordered universe; whereas contemporary cosmology entertains models of an expanding or even multiverse cosmos.,a,True,True,a,True,1
96,MCQ,Which modern physical theory most clearly contrasts with Aristotle’s finite; geocentric universe?,a,Copernican heliocentrism and big bang cosmology,A,a,Copernican heliocentrism and big bang cosmology,1
97,TF,Ancient wisdom traditions often integrated ethics; metaphysics; and spiritual practice; whereas some modern analytic philosophy tries to separate these and focus narrowly on logical clarity.,a,True,True,a,True,1
98,MCQ,Which 20th-century philosopher is emblematic of the analytic turn toward language and logic that would puzzle a Platonic or Vedic sage focused on spiritual ascent?,a,A. J. Ayer,A,a,A. J. Ayer,1
99,TF,Ancient political philosophies often excluded many people from citizenship; whereas modern human rights theories insist that all persons deserve equal basic protections.,a,True,True,a,True,1
100,MCQ,Which modern document and tradition most clearly opposes ancient exclusionary citizenship by asserting equal basic rights for all humans?,c,The Universal Declaration of Human Rights and modern rights discourse,C,c,The Universal Declaration of Human Rights and modern rights discourse,1
