question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
31,TF,It is plausible to have a society that bans inheritance of wealth but fully allows high incomes during one’s lifetime; aiming to reduce dynasties while preserving strong incentives to work and innovate.,a,True,True,a,True,1
32,MCQ,If inheritance is abolished but high earnings are allowed; which effect is most likely over generations?,a,Reduced long-term concentration of wealth in family lineages,A,a,Reduced long-term concentration of wealth in family lineages,1
33,TF,A democracy might constitutionally guarantee representation for future generations through special "future councils" that can veto environmentally destructive laws.,a,True,True,a,True,1
34,MCQ,In a system with an elected parliament plus a council representing future generations; which power is most plausible for that council?,a,Vetoing laws that exceed agreed ecological limits,A,a,Vetoing laws that exceed agreed ecological limits,1
35,TF,A militarily weak but economically dominant trading bloc could shape global norms mainly through access to its consumer markets rather than through force.,a,True,True,a,True,1
36,MCQ,In a world where one trade bloc dominates demand but has little military power; which tool becomes its main leverage?,a,Market access and regulation of product standards,A,a,Market access and regulation of product standards,1
37,TF,A culturally pacifist society could still maintain an automated robotic defense system to deter invasion; while keeping human citizens out of combat roles entirely.,a,True,True,a,True,1
38,MCQ,In a pacifist culture relying on automated defense; which ethical worry is most likely?,a,Responsibility for autonomous weapons decisions,A,a,Responsibility for autonomous weapons decisions,1
39,TF,A city-state that mandates direct digital voting on most laws could still appoint expert committees to draft complex legislation before citizens approve or reject it.,a,True,True,a,True,1
40,MCQ,In a highly direct digital democracy; which institutional design is most plausible to manage complexity?,a,Expert panels propose laws; but final approval requires citizen referenda,A,a,Expert panels propose laws; but final approval requires citizen referenda,1
41,TF,It is logically possible for a state to guarantee strong freedom of speech while still restricting campaign finance and political advertising to reduce unequal influence of money.,a,True,True,a,True,1
42,MCQ,In a regime with wide speech rights but tight campaign finance limits; which activity is most likely to be regulated?,a,Large corporate donations to candidates,A,a,Large corporate donations to candidates,1
43,TF,A society could simultaneously value meritocratic exams for public office and still reserve a portion of positions for historically marginalized groups to correct past injustice.,a,True,True,a,True,1
44,MCQ,In a system combining exams with quotas for underrepresented groups; which tension is most likely?,a,Debates over how to measure merit and fairness together,A,a,Debates over how to measure merit and fairness together,1
45,TF,A continental union might allow each member country to choose its own cultural policies while enforcing common rules on pollution and cross-border crime.,a,True,True,a,True,1
46,MCQ,In such a multi-level union; which area is most plausibly kept at the union level instead of the local state level?,a,Regulation of cross-border environmental damage,A,a,Regulation of cross-border environmental damage,1
47,TF,A global health treaty could require automatic data sharing about outbreaks while still allowing countries to choose their own cultural messaging around vaccination.,a,True,True,a,True,1
48,MCQ,Under a global health treaty with mandatory outbreak reporting; which national freedom is most likely preserved?,a,Design of culturally tailored public education campaigns,A,a,Design of culturally tailored public education campaigns,1
49,TF,A world with fully open scientific publications but strong encryption for personal data could promote rapid innovation while still protecting individual privacy.,a,True,True,a,True,1
50,MCQ,In a system where all research results are open but personal data are tightly encrypted; which practice is most consistent?,a,Publishing aggregated statistics while hiding individual identities,A,a,Publishing aggregated statistics while hiding individual identities,1
51,TF,A small island society could adopt universal vegetarianism for ethical reasons while still participating in global trade of non-animal goods and services.,a,True,True,a,True,1
52,MCQ,If an island bans consumption of animal products but trades globally; which imported good is most likely allowed?,a,Laptops built elsewhere,A,a,Laptops built elsewhere,1
53,TF,A city focused on radical innovation could designate special "experimental districts" where new technologies and regulations are tried before being adopted citywide.,a,True,True,a,True,1
54,MCQ,In a city with experimental districts; which safeguard is most reasonable?,a,Requiring residents’ consent and time limits for risky experiments,A,a,Requiring residents’ consent and time limits for risky experiments,1
55,TF,A global digital currency issued by an independent international institution could coexist with local physical currencies used mainly for small transactions and cultural reasons.,a,True,True,a,True,1
56,MCQ,In a dual-currency world; which pattern is most likely?,a,The global digital unit dominates large cross-border trade; while local notes remain for daily purchases,A,a,The global digital unit dominates large cross-border trade; while local notes remain for daily purchases,1
57,TF,A highly educated society could still choose to slow the adoption of certain technologies (like human germline editing) on ethical grounds; even if they are technically feasible.,a,True,True,a,True,1
58,MCQ,In a technically advanced but ethically cautious society; which institution is most plausible?,a,Bioethics councils that can delay or limit specific applications,A,a,Bioethics councils that can delay or limit specific applications,1
59,TF,It is conceivable for a state to have mandatory national service that includes non-military options like healthcare or climate work; allowing conscientious objectors to serve without carrying weapons.,a,True,True,a,True,1
60,MCQ,In a country with mandatory but flexible national service; which policy best matches the model?,a,Allowing service in hospitals; schools; or environmental projects instead of the army,A,a,Allowing service in hospitals; schools; or environmental projects instead of the army,1
61,TF,A federation of ocean-based floating cities could share common maritime law while each city experiments with its own education and housing policies.,a,True,True,a,True,1
62,MCQ,Within floating-city federations; which domain is most logically standardized across all member cities?,a,Rules for collision avoidance and maritime safety,A,a,Rules for collision avoidance and maritime safety,1
63,TF,A future Mars colony could adopt direct democracy for local matters while still answering to a broader interplanetary charter agreed with Earth-based institutions.,a,True,True,a,True,1
64,MCQ,In a Mars colony with local direct democracy under an interplanetary charter; which conflict is most plausible?,a,Disputes over how much autonomy the colony has in resource extraction and environmental impact,A,a,Disputes over how much autonomy the colony has in resource extraction and environmental impact,1
65,TF,A society could constitutionally protect both strong press freedom and a right to be forgotten online; forcing news outlets to balance archival value against personal privacy over time.,a,True,True,a,True,1
66,MCQ,In a system that values press freedom and a right to be forgotten; which mechanism is most realistic?,a,Independent tribunals weighing public interest against individual harm before ordering data removal,A,a,Independent tribunals weighing public interest against individual harm before ordering data removal,1
67,TF,A civilization could pair strict intellectual property rights for a short time with automatic release of all works into the public domain after a brief period; speeding cultural remixing.,a,True,True,a,True,1
68,MCQ,With short IP terms followed by rapid public-domain release; which effect is most plausible?,a,More rapid reuse and adaptation of recent cultural works,A,a,More rapid reuse and adaptation of recent cultural works,1
69,TF,A society that highly values stability might constitutionally limit how fast laws can change; for example by requiring long transition periods for major reforms.,a,True,True,a,True,1
70,MCQ,In a system that fears rapid legal shifts; which safeguard is most coherent?,a,Mandatory waiting periods and multi-step approval for major new legislation,A,a,Mandatory waiting periods and multi-step approval for major new legislation,1
71,TF,A fiercely capitalist global economy could still adopt strong antitrust rules and break up companies that accumulate too much market power; to preserve competition itself.,a,True,True,a,True,1
72,MCQ,In an aggressively pro-market system; which intervention best reflects a desire to protect capitalism rather than abolish it?,a,Splitting dominant firms to prevent monopolies,A,a,Splitting dominant firms to prevent monopolies,1
73,TF,A technologically advanced society might provide free basic internet access as a right while allowing premium paid services for faster speeds or extras.,a,True,True,a,True,1
74,MCQ,In a world where basic internet is a right; which inequality is most likely to remain?,a,Differences in speed; quality of devices; and digital skills,A,a,Differences in speed; quality of devices; and digital skills,1
75,TF,A society could try to combine strong freedom of religion with a fully secular state; meaning laws are justified without reference to any sacred text even if citizens are personally devout.,a,True,True,a,True,1
76,MCQ,In a secular but religiously free polity; which practice is most consistent?,a,Allowing any worship; but requiring public laws to appeal to general reasons accessible to all citizens,A,a,Allowing any worship; but requiring public laws to appeal to general reasons accessible to all citizens,1
77,TF,A country could run on radically participatory budgeting where citizens vote on large spending categories; while experts still design the technical details of specific projects.,a,True,True,a,True,1
78,MCQ,In participatory budgeting; which division of labor is most plausible?,a,Citizens set priorities; engineers and administrators implement them efficiently,A,a,Citizens set priorities; engineers and administrators implement them efficiently,1
79,TF,It is possible for a local community to collectively own land while allowing individuals to trade long-term usage rights; blending communal and market systems.,a,True,True,a,True,1
80,MCQ,In a system with communal land ownership and tradable use rights; which institution is most coherent?,a,A community land trust leasing parcels on long-term contracts,A,a,A community land trust leasing parcels on long-term contracts,1
81,TF,A society that adopts restorative justice could still use prisons for a small set of dangerous offenders while prioritizing mediation and restitution for most crimes.,a,True,True,a,True,1
82,MCQ,Under a largely restorative system; which use of prison is most likely to remain?,a,For individuals who pose ongoing serious physical danger that cannot be mitigated otherwise,A,a,For individuals who pose ongoing serious physical danger that cannot be mitigated otherwise,1
83,TF,A global system could grant legal personhood to some ecosystems (like major rivers or forests) while still permitting regulated economic use of their resources.,a,True,True,a,True,1
84,MCQ,In a world where rivers have legal personhood; which legal mechanism is most plausible?,a,Guardians appointed to represent the ecosystem’s interests in court,A,a,Guardians appointed to represent the ecosystem’s interests in court,1
85,TF,A nation might require all large corporations to include worker and community representatives on their boards; blending shareholder capitalism with stakeholder governance.,a,True,True,a,True,1
86,MCQ,In a stakeholder-governance model; which board composition is most aligned with the policy?,a,Seats reserved for investors; employees; and perhaps local community delegates,A,a,Seats reserved for investors; employees; and perhaps local community delegates,1
87,TF,A society could embrace strong data-driven planning while also requiring that major algorithms are open source; allowing citizens to inspect and critique them.,a,True,True,a,True,1
88,MCQ,In a data-planned but open-source society; which practice best fits?,a,Publishing code used for credit scores and welfare eligibility,A,a,Publishing code used for credit scores and welfare eligibility,1
89,TF,A region might permit secession through a clearly defined legal process; aiming to reduce violence by giving dissatisfied areas a peaceful exit option.,a,True,True,a,True,1
90,MCQ,If peaceful secession is allowed under strict rules; which requirement is most plausible?,a,Multiple high-threshold referenda over time in the region seeking independence,A,a,Multiple high-threshold referenda over time in the region seeking independence,1
91,TF,A global education compact could guarantee every child basic literacy and numeracy while leaving advanced curriculum choices to regional cultures and economies.,a,True,False,b,False,0
92,MCQ,Under a global minimum education standard; which subject is most likely mandated everywhere?,a,Basic reading; writing; and arithmetic,A,a,Basic reading; writing; and arithmetic,1
93,TF,A city that bans private car ownership but provides extensive public transit; bike lanes; and shared fleets could reduce congestion while still letting people move freely.,a,True,True,a,True,1
94,MCQ,In a no-private-car city; which mobility policy is most consistent?,a,High-frequency transit plus shared electric vehicles for special needs,A,a,High-frequency transit plus shared electric vehicles for special needs,1
95,TF,A global culture could celebrate many languages but still adopt one auxiliary language for diplomacy and science to reduce translation costs; without suppressing local tongues.,a,True,True,a,True,1
96,MCQ,In a multilingual world with a shared auxiliary language; which pattern is most likely?,a,People use their native language at home and the auxiliary one in international settings,A,a,People use their native language at home and the auxiliary one in international settings,1
97,TF,A future civilization could treat access to clean energy as a fundamental right while still charging market prices for luxury goods like space tourism.,a,True,True,a,True,1
98,MCQ,In a world with guaranteed basic energy but market-priced luxuries; which good is most likely provided free or cheaply to everyone?,a,Minimum household electricity for lighting and communication,A,a,Minimum household electricity for lighting and communication,1
99,TF,A planetary-scale democracy could use randomly selected citizen assemblies to review major policies; combining mass elections with sortition-based deliberation.,a,True,True,a,True,1
100,MCQ,In a global system that mixes elections with citizen assemblies chosen by lot; which function is most plausible for those assemblies?,a,Studying complex proposals and issuing recommendations or vetoes,A,a,Studying complex proposals and issuing recommendations or vetoes,1
