question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
71,unknown,TF,Malta was established before Mauritius and after Gabon.,a,True,True,a,True,1
72,unknown,TF,Ghana was established before Maldives and after Egypt.,a,True,True,a,True,1
73,unknown,TF,Fiji was established before Cape Verde and after Botswana.,a,True,True,a,True,1
74,unknown,TF,Namibia was established before Bosnia and Herzegovina and after Marshall Islands.,a,True,True,a,True,1
75,unknown,TF,Benin was established before Algeria and after Mauritania.,b,False,False,b,False,1
76,unknown,TF,Botswana was established before Djibouti and after Eswatini.,b,False,False,b,False,1
77,unknown,TF,Ivory Coast was established before Bahrain and after Cameroon.,a,True,True,a,True,1
78,unknown,TF,Belize was established before Georgia and after Djibouti.,a,True,True,a,True,1
79,unknown,TF,Madagascar was established before Barbados and after Central African Republic.,b,False,False,b,False,1
80,unknown,TF,Djibouti was established before Latvia and after Marshall Islands.,b,False,False,b,False,1
81,unknown,TF,Madagascar was established before Comoros and after Guinea-Bissau.,b,False,False,b,False,1
82,unknown,TF,Jamaica was established before Bangladesh and after Kenya.,b,False,False,b,False,1
83,unknown,TF,Luxembourg was established before Guatemala and after El Salvador.,b,False,False,b,False,1
84,unknown,TF,Malawi was established before Guyana and after Burkina Faso.,a,True,True,a,True,1
85,unknown,TF,Guinea was established before Chad and after Egypt.,a,True,True,a,True,1
86,unknown,TF,Mauritania was established before Mozambique and after Ivory Coast.,a,True,True,a,True,1
87,unknown,TF,Myanmar was established before Nigeria and after Burkina Faso.,b,False,False,b,False,1
88,unknown,TF,Guinea was established before Nigeria and after Niger.,b,False,False,b,False,1
89,unknown,TF,Jamaica was established before Lesotho and after Madagascar.,a,True,True,a,True,1
90,unknown,TF,Bangladesh was established before Comoros and after Guyana.,a,True,True,a,True,1
91,unknown,TF,Malaysia was established before Bahrain and after Mauritius.,b,False,False,b,False,1
92,unknown,TF,Malawi was established before Grenada and after Mauritania.,a,True,True,a,True,1
93,unknown,TF,Malaysia was established before Mauritius and after Laos.,a,True,True,a,True,1
94,unknown,TF,Nauru was established before Comoros and after Gabon.,a,True,True,a,True,1
95,unknown,TF,Nigeria was established before Botswana and after Madagascar.,b,False,True,a,True,0
96,unknown,TF,Iran was established before Bosnia and Herzegovina and after Kazakhstan.,b,False,False,b,False,1
97,unknown,TF,Laos was established before Eswatini and after Botswana.,b,False,False,b,False,1
98,unknown,TF,Algeria was established before Jamaica and after Democratic Republic of the Congo.,a,True,True,a,True,1
99,unknown,TF,Algeria was established before Maldives and after Malta.,b,False,False,b,False,1
100,unknown,TF,Iceland was established before Myanmar and after Lebanon.,a,True,True,a,True,1
101,unknown,TF,Marshall Islands was established before Moldova and after Antigua and Barbuda.,a,True,True,a,True,1
102,unknown,TF,Central African Republic was established before Burundi and after Cambodia.,a,True,True,a,True,1
103,unknown,TF,Central African Republic was established before Malawi and after Nigeria.,b,False,False,b,False,1
104,unknown,TF,Central African Republic was established before Equatorial Guinea and after Burkina Faso.,a,True,True,a,True,1
105,unknown,TF,Grenada was established before Dominica and after Mauritius.,a,True,False,b,False,0
106,unknown,TF,Cameroon was established before Comoros and after Ivory Coast.,b,False,False,b,False,1
107,unknown,TF,Indonesia was established before Guinea and after Egypt.,b,False,True,a,True,0
108,unknown,TF,Cape Verde was established before Angola and after Lesotho.,a,True,True,a,True,1
109,unknown,TF,Gabon was established before Eswatini and after Malaysia.,a,True,True,a,True,1
110,unknown,TF,Fiji was established before Kiribati and after Gambia.,a,True,True,a,True,1
111,unknown,TF,Kazakhstan was established before Czech Republic and after Georgia.,b,False,True,a,True,0
112,unknown,TF,Nigeria was established before Bahamas and after Mauritania.,b,False,False,b,False,1
113,unknown,TF,Laos was established before Barbados and after Guyana.,b,False,False,b,False,1
114,unknown,TF,Fiji was established before Bangladesh and after Botswana.,a,True,True,a,True,1
115,unknown,TF,Mauritania was established before Jamaica and after Nigeria.,b,False,True,a,True,0
116,unknown,TF,Kazakhstan was established before Armenia and after Brunei.,a,True,False,b,False,0
117,unknown,TF,Mauritania was established before Malta and after Malaysia.,a,True,False,b,False,0
118,unknown,TF,Estonia was established before Azerbaijan and after Lithuania.,a,True,True,a,True,1
119,unknown,TF,Malaysia was established before Burundi and after Laos.,a,True,False,b,False,0
120,unknown,TF,Jordan was established before Cameroon and after Ghana.,b,False,False,b,False,1
121,unknown,TF,Nigeria was established before Nauru and after Burundi.,b,False,False,b,False,1
122,unknown,TF,Niger was established before Guinea-Bissau and after Malta.,b,False,False,b,False,1
123,unknown,TF,Guinea was established before Gabon and after Israel.,a,True,True,a,True,1
124,unknown,TF,Djibouti was established before Namibia and after Lithuania.,b,False,True,a,True,0
125,unknown,TF,Ivory Coast was established before Malawi and after Jamaica.,b,False,False,b,False,1
126,unknown,TF,Djibouti was established before Micronesia and after Bangladesh.,a,True,True,a,True,1
127,unknown,TF,Belize was established before Kazakhstan and after Belarus.,b,False,False,b,False,1
128,unknown,TF,Myanmar was established before Guinea and after India.,a,True,True,a,True,1
129,unknown,TF,Morocco was established before Barbados and after Cambodia.,a,True,True,a,True,1
130,unknown,TF,Cyprus was established before Ivory Coast and after Chad.,b,False,False,b,False,1
131,unknown,TF,Colombia was established before Bolivia and after Brazil.,b,False,False,b,False,1
132,unknown,TF,Chad was established before Kuwait and after Jordan.,a,True,True,a,True,1
133,unknown,TF,Barbados was established before Bahrain and after Madagascar.,a,True,True,a,True,1
134,unknown,TF,Central African Republic was established before Benin and after Libya.,a,True,False,b,False,0
135,unknown,TF,Botswana was established before Kiribati and after Grenada.,b,False,False,b,False,1
136,unknown,TF,Antigua and Barbuda was established before Azerbaijan and after North Macedonia.,b,False,False,b,False,1
137,unknown,TF,Cyprus was established before Maldives and after Ivory Coast.,b,False,True,a,True,0
138,unknown,TF,Malaysia was established before Nauru and after Burkina Faso.,b,False,True,a,True,0
139,unknown,TF,Guinea was established before Gabon and after Austria.,a,True,True,a,True,1
140,unknown,TF,Malta was established before Djibouti and after Mauritius.,b,False,False,b,False,1
141,unknown,TF,Kuwait was established before Botswana and after Austria.,a,True,True,a,True,1
142,unknown,TF,Madagascar was established before Malawi and after Austria.,a,True,True,a,True,1
143,unknown,TF,Malta was established before Guyana and after Democratic Republic of the Congo.,a,True,True,a,True,1
144,unknown,TF,Cyprus was established before Grenada and after Nauru.,b,False,False,b,False,1
145,unknown,TF,Kenya was established before Cape Verde and after Bangladesh.,b,False,False,b,False,1
146,unknown,TF,Jamaica was established before Bahamas and after Mauritius.,b,False,False,b,False,1
147,unknown,TF,Central African Republic was established before Kenya and after Burundi.,b,False,False,b,False,1
148,unknown,TF,Burundi was established before Botswana and after Lesotho.,b,False,False,b,False,1
149,unknown,TF,Cambodia was established before Nigeria and after India.,a,True,True,a,True,1
150,unknown,TF,Eswatini was established before Bahamas and after Democratic Republic of the Congo.,a,True,True,a,True,1
151,unknown,TF,Mauritania was established no later than Myanmar and no earlier than Austria.,b,False,False,b,False,1
152,unknown,TF,Mali was established no later than Burundi and no earlier than Mauritius.,b,False,False,b,False,1
153,unknown,TF,Botswana was established no later than Mauritania and no earlier than Chad.,b,False,False,b,False,1
154,unknown,TF,Iceland was established no later than Ghana and no earlier than India.,b,False,False,b,False,1
155,unknown,TF,Central African Republic was established no later than Botswana and no earlier than Gambia.,b,False,False,b,False,1
156,unknown,TF,Bosnia and Herzegovina was established no later than Croatia and no earlier than Kyrgyzstan.,b,False,False,b,False,1
157,unknown,TF,Madagascar was established no later than Guyana and no earlier than Bangladesh.,b,False,False,b,False,1
158,unknown,TF,Grenada was established no later than Cape Verde and no earlier than Micronesia.,b,False,False,b,False,1
159,unknown,TF,Gabon was established no later than Angola and no earlier than Cameroon.,a,True,True,a,True,1
160,unknown,TF,Mauritania was established no later than Burkina Faso and no earlier than Nigeria.,a,True,False,b,False,0
161,unknown,TF,Nicaragua was established no later than Greece and no earlier than El Salvador.,a,True,False,b,False,0
162,unknown,TF,Mauritius was established no later than Malawi and no earlier than Bahamas.,b,False,False,b,False,1
163,unknown,TF,Jamaica was established no later than Botswana and no earlier than Ghana.,a,True,True,a,True,1
164,unknown,TF,Ivory Coast was established no later than Equatorial Guinea and no earlier than Guinea-Bissau.,b,False,False,b,False,1
165,unknown,TF,Laos was established no later than Jordan and no earlier than Nigeria.,b,False,False,b,False,1
166,unknown,TF,Algeria was established no later than Madagascar and no earlier than Egypt.,b,False,False,b,False,1
167,unknown,TF,Bosnia and Herzegovina was established no later than Azerbaijan and no earlier than Croatia.,b,False,False,b,False,1
168,unknown,TF,Antigua and Barbuda was established no later than Eswatini and no earlier than Iran.,b,False,False,b,False,1
169,unknown,TF,Lithuania was established no later than Croatia and no earlier than Bosnia and Herzegovina.,b,False,False,b,False,1
170,unknown,TF,Madagascar was established no later than China and no earlier than Mauritania.,b,False,False,b,False,1
171,unknown,TF,Barbados was established no later than Guinea-Bissau and no earlier than Democratic Republic of the Congo.,a,True,True,a,True,1
172,unknown,TF,Mauritania was established no later than Mali and no earlier than Eswatini.,b,False,False,b,False,1
173,unknown,TF,Gambia was established no later than Kuwait and no earlier than Mauritius.,b,False,False,b,False,1
174,unknown,TF,Burkina Faso was established no later than Mauritius and no earlier than Malta.,b,False,False,b,False,1
175,unknown,TF,Malawi was established no later than Bahrain and no earlier than Angola.,b,False,False,b,False,1
176,unknown,TF,Bahrain was established no later than Niger and no earlier than Mozambique.,b,False,False,b,False,1
177,unknown,TF,Mauritania was established no later than Angola and no earlier than Kenya.,b,False,False,b,False,1
178,unknown,TF,Myanmar was established no later than Benin and no earlier than Cyprus.,b,False,False,b,False,1
179,unknown,TF,Cameroon was established no later than Morocco and no earlier than Mauritius.,b,False,False,b,False,1
180,unknown,TF,Angola was established no later than Botswana and no earlier than Grenada.,b,False,False,b,False,1
181,unknown,TF,Niger was established no later than Lesotho and no earlier than Cape Verde.,b,False,False,b,False,1
182,unknown,TF,Niger was established no later than China and no earlier than Ivory Coast.,b,False,False,b,False,1
183,unknown,TF,Eswatini was established no later than Djibouti and no earlier than Grenada.,b,False,False,b,False,1
184,unknown,TF,China was established no later than Jordan and no earlier than Austria.,b,False,False,b,False,1
185,unknown,TF,Austria was established no later than Central African Republic and no earlier than Democratic Republic of the Congo.,b,False,False,b,False,1
186,unknown,TF,Israel was established no later than Chad and no earlier than Central African Republic.,b,False,False,b,False,1
187,unknown,TF,Democratic Republic of the Congo was established no later than Nigeria and no earlier than Chad.,a,True,False,b,False,0
188,unknown,TF,Equatorial Guinea was established no later than Malawi and no earlier than Guinea-Bissau.,b,False,False,b,False,1
189,unknown,TF,Botswana was established no later than Djibouti and no earlier than Guinea-Bissau.,b,False,False,b,False,1
190,unknown,TF,Mali was established no later than Central African Republic and no earlier than Eswatini.,b,False,False,b,False,1
191,unknown,TF,Djibouti was established no later than Bosnia and Herzegovina and no earlier than Lithuania.,b,False,False,b,False,1
192,unknown,TF,Democratic Republic of the Congo was established no later than Mauritius and no earlier than Comoros.,b,False,False,b,False,1
193,unknown,TF,China was established no later than Nigeria and no earlier than Malta.,b,False,False,b,False,1
194,unknown,TF,Chad was established no later than Mauritania and no earlier than Morocco.,a,True,True,a,True,1
195,unknown,TF,Malaysia was established no later than Jamaica and no earlier than Botswana.,b,False,False,b,False,1
196,unknown,TF,Malaysia was established no later than Iceland and no earlier than China.,b,False,False,b,False,1
197,unknown,TF,Fiji was established no later than Dominica and no earlier than Angola.,b,False,False,b,False,1
198,unknown,TF,Egypt was established no later than Cyprus and no earlier than Malaysia.,b,False,False,b,False,1
199,unknown,TF,Mozambique was established no later than Mauritius and no earlier than Lesotho.,b,False,False,b,False,1
200,unknown,TF,Central African Republic was established no later than Botswana and no earlier than Fiji.,b,False,False,b,False,1
201,unknown,TF,Algeria was established no later than Bahrain and no earlier than Niger.,a,True,True,a,True,1
202,unknown,TF,Marshall Islands was established no later than Micronesia and no earlier than Namibia.,b,False,False,b,False,1
203,unknown,TF,Cambodia was established no later than Malaysia and no earlier than Kenya.,b,False,False,b,False,1
204,unknown,TF,Guyana was established no later than Ivory Coast and no earlier than Chad.,b,False,False,b,False,1
205,unknown,TF,Burundi was established no later than Mali and no earlier than Barbados.,b,False,False,b,False,1
206,unknown,TF,Cyprus was established no later than Jordan and no earlier than Chad.,b,False,False,b,False,1
207,unknown,TF,Cyprus was established no later than Algeria and no earlier than Malawi.,b,False,False,b,False,1
208,unknown,TF,Belize was established no later than Mauritius and no earlier than Dominica.,b,False,False,b,False,1
209,unknown,TF,Mozambique was established no later than Burkina Faso and no earlier than Benin.,b,False,False,b,False,1
210,unknown,TF,Burkina Faso was established no later than Central African Republic and no earlier than Benin.,a,True,True,a,True,1
211,unknown,TF,Eswatini was established no later than Maldives and no earlier than Nauru.,b,False,False,b,False,1
212,unknown,TF,Belize was established no later than Mozambique and no earlier than Fiji.,b,False,False,b,False,1
213,unknown,TF,Niger was established no later than Barbados and no earlier than Bangladesh.,b,False,False,b,False,1
214,unknown,TF,Maldives was established no later than Mali and no earlier than Libya.,b,False,False,b,False,1
215,unknown,TF,Malawi was established no later than Cape Verde and no earlier than Niger.,a,True,True,a,True,1
216,unknown,TF,Malta was established no later than Morocco and no earlier than Algeria.,b,False,False,b,False,1
217,unknown,TF,Angola was established no later than Niger and no earlier than Mauritania.,b,False,False,b,False,1
218,unknown,TF,Malta was established no later than Central African Republic and no earlier than Morocco.,b,False,False,b,False,1
219,unknown,TF,Eritrea was established no later than Czech Republic and no earlier than Antigua and Barbuda.,a,True,False,b,False,0
220,unknown,TF,Barbados was established no later than Ghana and no earlier than Democratic Republic of the Congo.,b,False,False,b,False,1
221,unknown,TF,Central African Republic was established no later than Laos and no earlier than Algeria.,b,False,False,b,False,1
222,unknown,TF,Malawi was established no later than Eswatini and no earlier than Guinea.,a,True,True,a,True,1
223,unknown,TF,Kenya was established no later than Democratic Republic of the Congo and no earlier than Cyprus.,b,False,False,b,False,1
224,unknown,TF,China was established no later than Libya and no earlier than Burundi.,b,False,False,b,False,1
225,unknown,TF,Moldova was established no later than Estonia and no earlier than Bosnia and Herzegovina.,b,False,False,b,False,1
226,unknown,TF,Cameroon was established no later than Eswatini and no earlier than Morocco.,a,True,True,a,True,1
227,unknown,TF,Djibouti was established no later than Bangladesh and no earlier than Mozambique.,b,False,False,b,False,1
228,unknown,TF,Guyana was established no later than Comoros and no earlier than Bahrain.,b,False,False,b,False,1
229,unknown,TF,Belize was established no later than Cape Verde and no earlier than Grenada.,b,False,False,b,False,1
230,unknown,TF,Kuwait was established no later than Guinea-Bissau and no earlier than Equatorial Guinea.,b,False,False,b,False,1
231,unknown,TF,Guinea was established no later than Benin and no earlier than Eswatini.,b,False,False,b,False,1
232,unknown,TF,Benin was established no later than Equatorial Guinea and no earlier than Cape Verde.,b,False,False,b,False,1
233,unknown,TF,Lithuania was established no later than Dominica and no earlier than Cape Verde.,b,False,False,b,False,1
234,unknown,TF,Bangladesh was established no later than Kuwait and no earlier than Lesotho.,b,False,False,b,False,1
235,unknown,TF,Austria was established no later than Nauru and no earlier than Laos.,a,True,False,b,False,0
236,unknown,TF,Kyrgyzstan was established no later than Eritrea and no earlier than Dominica.,a,True,True,a,True,1
237,unknown,TF,Gabon was established no later than Democratic Republic of the Congo and no earlier than Bangladesh.,b,False,False,b,False,1
238,unknown,TF,Central African Republic was established no later than Indonesia and no earlier than Gabon.,b,False,False,b,False,1
239,unknown,TF,Gambia was established no later than Mali and no earlier than Libya.,b,False,False,b,False,1
240,unknown,TF,Cape Verde was established no later than Benin and no earlier than Eswatini.,b,False,False,b,False,1
241,unknown,TF,Ghana was established no later than Equatorial Guinea and no earlier than Cambodia.,a,True,True,a,True,1
242,unknown,TF,Kazakhstan was established no later than Micronesia and no earlier than Belarus.,b,False,False,b,False,1
243,unknown,TF,Guinea was established no later than Maldives and no earlier than Cameroon.,b,False,False,b,False,1
244,unknown,TF,Austria was established no later than Laos and no earlier than Eswatini.,b,False,False,b,False,1
245,unknown,TF,Armenia was established no later than Belize and no earlier than Estonia.,b,False,True,a,True,0
246,unknown,TF,Gabon was established no later than Maldives and no earlier than Cyprus.,a,True,True,a,True,1
247,unknown,TF,Burundi was established no later than Guyana and no earlier than Niger.,a,True,True,a,True,1
248,unknown,TF,Guinea was established no later than Bahrain and no earlier than Democratic Republic of the Congo.,b,False,False,b,False,1
249,unknown,TF,Cyprus was established no later than Jamaica and no earlier than Kenya.,b,False,False,b,False,1
250,unknown,TF,Nigeria was established no later than Botswana and no earlier than Barbados.,b,False,False,b,False,1
251,unknown,MCQ,"Given Myanmar, which of the following countries was established before it?",a,Iceland,A,a,Iceland,1
252,unknown,MCQ,"Consider the following countries: Djibouti, Dominica, Grenada. Which of the following statements about their chronological order of establishment is correct?",c,Grenada was established before both Djibouti and Dominica.,C,c,Grenada was established before both Djibouti and Dominica.,1
253,unknown,MCQ,"Given Croatia, which of the following countries was established after it?",c,Bosnia and Herzegovina,C,c,Bosnia and Herzegovina,1
254,unknown,MCQ,"Consider the following countries: Ethiopia, Iceland, Lebanon. Which of the following statements about their chronological order of establishment is correct?",a,Lebanon was established before Iceland and after Ethiopia.,D,d,Lebanon was established after both Iceland and Ethiopia.,0
255,unknown,MCQ,"Given Equatorial Guinea, which of the following countries was established closest in time after it?",b,Fiji,B,b,Fiji,1
256,unknown,MCQ,"Given Libya, which of the following countries was established before it?",a,Myanmar,D,d,Austria,0
257,unknown,MCQ,"Consider the following countries: Belize, Micronesia, Namibia. Which of the following statements about their chronological order of establishment is correct?",b,Micronesia was established after Belize and before Namibia.,B,b,Micronesia was established after Belize and before Namibia.,1
258,unknown,MCQ,"Given Guinea, which of the following countries was established before it?",b,Austria,B,b,Austria,1
259,unknown,MCQ,"Given Bosnia and Herzegovina, which of the following countries was established after it?",d,Eritrea,D,d,Eritrea,1
260,unknown,MCQ,"Given Cameroon, which of the following countries was established before it?",c,Ghana,C,c,Ghana,1
261,unknown,MCQ,"Given Malta, which of the following countries was established closest in time after it?",c,Maldives,C,c,Maldives,1
262,unknown,MCQ,"Consider the following countries: Burundi, Jamaica, Kenya, Mauritania. Which option lists them in the correct chronological order of establishment, from earliest to latest?",b,Mauritania -> Burundi -> Jamaica -> Kenya,B,b,Mauritania -> Burundi -> Jamaica -> Kenya,1
263,unknown,MCQ,"Given Lebanon, which of the following countries was established closest in time after it?",d,Iceland,D,d,Iceland,1
264,unknown,MCQ,"Given Kyrgyzstan, which of the following countries was established before it?",d,Namibia,D,d,Namibia,1
265,unknown,MCQ,"Given Jamaica, which of the following countries was established before it?",a,Ghana,A,a,Ghana,1
266,unknown,MCQ,"Given Guyana, which of the following countries was established closest in time after it?",b,Mauritius,B,b,Mauritius,1
267,unknown,MCQ,"Given Guinea, which of the following countries was established closest in time after it?",a,Nigeria,C,c,Madagascar,0
268,unknown,MCQ,"Given Malaysia, which of the following countries was established before it?",c,Laos,C,c,Laos,1
269,unknown,MCQ,"Consider the following countries: Albania, Finland, New Zealand. Which of the following statements about their chronological order of establishment is correct?",a,Albania was established before Finland and after New Zealand.,A,a,Albania was established before Finland and after New Zealand.,1
270,unknown,MCQ,"Given Cameroon, which of the following countries was established before it?",d,Ghana,D,d,Ghana,1
271,unknown,MCQ,"Given Equatorial Guinea, which of the following countries was established after it?",b,Guinea-Bissau,B,b,Guinea-Bissau,1
272,unknown,MCQ,"Consider the following countries: Burundi, Eswatini, Guyana. Which of the following statements about their chronological order of establishment is correct?",b,Guyana was established after Burundi and before Eswatini.,B,b,Guyana was established after Burundi and before Eswatini.,1
273,unknown,MCQ,"Given Honduras, which of the following countries was established before it?",a,Chile,A,a,Chile,1
274,unknown,MCQ,"Given Gambia, which of the following countries was established before it?",b,Jamaica,B,b,Jamaica,1
275,unknown,MCQ,"Given Cameroon, which of the following countries was established before it?",d,Austria,D,d,Austria,1
276,unknown,MCQ,"Consider the following countries: Antigua and Barbuda, Brunei, Iran, Micronesia. Which option lists them in the correct chronological order of establishment, from earliest to latest?",a,Iran -> Antigua and Barbuda -> Brunei -> Micronesia,A,a,Iran -> Antigua and Barbuda -> Brunei -> Micronesia,1
277,unknown,MCQ,"Given Latvia, which of the following countries was established after it?",a,Eritrea,B,b,Croatia,0
278,unknown,MCQ,"Given Nicaragua, which of the following countries was established after it?",c,Bolivia,C,c,Bolivia,1
279,unknown,MCQ,"Given Mauritania, which of the following countries was established before it?",d,Malaysia,D,d,Malaysia,1
280,unknown,MCQ,"Given Equatorial Guinea, which of the following countries was established before it?",d,Kenya,D,d,Kenya,1
281,unknown,MCQ,"Consider the following countries: Armenia, Eritrea, Lithuania. Which of the following statements about their chronological order of establishment is correct?",d,Eritrea was established after both Lithuania and Armenia.,D,d,Eritrea was established after both Lithuania and Armenia.,1
282,unknown,MCQ,"Consider the following countries: Guinea, Kuwait, Madagascar. Which of the following statements about their chronological order of establishment is correct?",c,Guinea was established before both Kuwait and Madagascar.,C,c,Guinea was established before both Kuwait and Madagascar.,1
283,unknown,MCQ,"Consider the following countries: Croatia, Czech Republic, Georgia, North Macedonia. Which option lists them in the correct chronological order of establishment, from earliest to latest?",a,North Macedonia -> Croatia -> Georgia -> Czech Republic,D,d,Georgia -> North Macedonia -> Croatia -> Czech Republic,0
284,unknown,MCQ,"Consider the following countries: Albania, Bhutan, Bulgaria, New Zealand. Which option lists them in the correct chronological order of establishment, from earliest to latest?",a,Bhutan -> New Zealand -> Bulgaria -> Albania,A,a,Bhutan -> New Zealand -> Bulgaria -> Albania,1
285,unknown,MCQ,"Given Ghana, which of the following countries was established before it?",d,Laos,D,d,Laos,1
286,unknown,MCQ,"Given Lesotho, which of the following countries was established before it?",a,Kenya,A,a,Kenya,1
287,unknown,MCQ,"Given El Salvador, which of the following countries was established after it?",a,Bolivia,A,a,Bolivia,1
