question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
57,unknown,TF,"Given a political leadership of Platonic Philosopher-Kings and a political belief in Totalitarianism, the society can thrive by achieving high individual autonomy and freedom of thought.",a,True,False,b,False,0
58,unknown,MCQ,"For a society to successfully manage the aging population while maintaining economic vitality, which policy combination is most predictive of success?",c,Encourage Early Retirement + Triple the Minimum Wage,A,a,Investment in Geriatric Care + Flexible Work Arrangements for Seniors + Targeted Immigration Policies,0
59,unknown,TF,"Given a philosophical belief in Existentialism and a scientific worldview of Strict Theological Dogma, the society can thrive by establishing a clear, universal, and pre-determined purpose for all citizens.",b,False,False,b,False,1
60,unknown,MCQ,"To maximize resource efficiency and minimize waste, which combination of economic and environmental policies is essential?",b,Linear Consumption Model + No Recycling Infrastructure,A,a,Extended Producer Responsibility (EPR) + Investment in Circular Economy Models,0
61,unknown,TF,"Given a socio-economic structure of Primitive Communalism and a global policy of Mass Tourism, the society can thrive by preserving its natural resources and cultural authenticity.",b,False,False,b,False,1
62,unknown,MCQ,"For a society to foster long-term innovation and risk-taking in business, which structural element is most vital?",c,Zero Intellectual Property Protection + High Regulatory Barriers,B,b,Clear Intellectual Property Laws + Access to Capital + Bankruptcy Protection,0
63,unknown,TF,"Given a scientific worldview of Denial of Evolution and a political belief in Abolition of Public Education, the society can thrive by achieving high rates of scientific literacy.",a,True,False,b,False,0
64,unknown,MCQ,"To achieve high levels of personal security and low domestic conflict, which policy combination is empirically most effective?",b,Unregulated Private Militias + Weak Central Government,A,a,Universal Access to Justice + Economic Opportunity + Effective Disarmament Programs,0
65,unknown,TF,"Given a philosophical belief in Plato's Forms and a global policy of Radical Skepticism, the society can thrive by achieving a stable and universal system of objective truth.",b,False,False,b,False,1
66,unknown,MCQ,"For a society to successfully manage cultural diversity and prevent ethnic conflict, which policy combination is most suitable?",c,Total Segregation + Zero-Tolerance for Inter-Group Interaction,A,a,Federalism + Protection of Minority Rights + Inclusive Political Institutions,0
67,unknown,TF,"Given a political belief in Democratic Socialism and a socio-economic structure of Total Laissez-faire, the society can thrive by achieving high levels of economic regulation and state control.",b,False,False,b,False,1
68,unknown,MCQ,"To maximize worker productivity and satisfaction, which combination of socio-economic policy is most predictive of success?",b,Zero Workplace Safety Standards + Low Wages,A,a,High Autonomy + Competitive Wages + Profit-Sharing/Co-determination,0
69,unknown,TF,"Given a scientific worldview of Junk Science and a global policy of Unilateral Military Action, the society can thrive by making rational, evidence-based foreign policy decisions.",b,False,False,b,False,1
70,unknown,MCQ,"To maximize national wealth and global competitiveness, which combination of economic policies is essential?",a,Investment in Human Capital + Openness to Trade + Fiscal Stability,A,a,Investment in Human Capital + Openness to Trade + Fiscal Stability,1
71,unknown,TF,"Given a philosophical belief in Hobbesian Leviathan and a political structure of Absolute Anarchy, the society can thrive by achieving permanent internal peace and security.",a,True,False,b,False,0
72,unknown,MCQ,"For a society to ensure effective public services and accountability, which structural element is most vital?",c,Hereditary Appointment of Service Managers,A,a,Strong Public Service Ethic + Performance Metrics + Citizen Feedback Mechanisms,0
73,unknown,TF,"Given a socio-economic structure of Total Central Planning and a global policy of Open Borders, the society can thrive by efficiently managing labor mobility and resource distribution.",a,True,False,b,False,0
74,unknown,MCQ,"To maximize intergenerational wealth transfer and long-term family planning, which policy combination is essential?",a,Stable Currency + Legal Protection of Property Rights + Access to Financial Markets,A,a,Stable Currency + Legal Protection of Property Rights + Access to Financial Markets,1
75,unknown,TF,"Given a political belief in Populism and a scientific worldview of Consensus-Based Science, the society can thrive by ensuring expert opinion always dictates public policy.",b,False,False,b,False,1
76,unknown,MCQ,"For a society to successfully manage technological disruption (e.g., AI) while minimizing social upheaval, which policy combination is most suitable?",d,Total Reliance on Unregulated Technology + No Worker Protection,A,a,Invest in Reskilling Programs + Social Safety Nets + Ethical Governance of Technology,0
77,unknown,TF,"Given a philosophical belief in Mill's Utilitarianism and a global policy of Aggressive Tariff Hikes, the society can thrive by maximizing total global happiness.",a,True,False,b,False,0
78,unknown,MCQ,"To maximize justice and fairness in society, which combination of philosophical and political beliefs is ideal?",a,Rawls's Justice as Fairness + Independent Judiciary + Constitutional Democracy,A,a,Rawls's Justice as Fairness + Independent Judiciary + Constitutional Democracy,1
79,unknown,TF,"Given a political belief in Theocracy and a socio-economic structure of Secular Market Economy, the society can thrive by maintaining stable separation of religious and economic spheres.",a,True,False,b,False,0
80,unknown,MCQ,"For a society to effectively manage the tragedy of the commons (shared resources), which policy combination is most empirically successful?",d,Reliance on individual moral consciousness only,A,a,Clearly Defined Property Rights + Community Enforcement + Institutionalized Governance,0
81,unknown,TF,"Given a scientific worldview of Relativity and a political belief in Absolute Dogma, the society can thrive by achieving scientific progress through free inquiry.",b,False,False,b,False,1
82,unknown,MCQ,"To maximize economic stability and minimize cyclical recessions, which combination of fiscal and monetary policies is crucial?",a,Counter-Cyclical Fiscal Policy + Independent Central Bank Mandated for Price Stability,A,a,Counter-Cyclical Fiscal Policy + Independent Central Bank Mandated for Price Stability,1
83,unknown,TF,"Given a philosophical belief in Heideggerian Authenticity and a global policy of Mass Propaganda, the society can thrive by achieving genuine individual self-realization.",a,True,False,b,False,0
84,unknown,MCQ,"For a society to achieve long-term energy independence and security, which policy combination is most effective?",c,Ban All Energy Imports + No Domestic Drilling,A,a,Diversification of Energy Sources + Investment in Domestic Renewable Technology + Strategic Reserves,0
85,unknown,TF,"Given a political belief in Anarcho-Capitalism and a socio-economic structure of Universal Basic Income (UBI), the society can thrive by achieving minimal government and minimal wealth inequality.",a,True,False,b,False,0
86,unknown,MCQ,"To maximize public safety in an area prone to natural disasters, which structural policy is necessary?",c,Abolish All Government Agencies + Rely on Individual Intuition,A,a,Strict Building Codes + Mandatory Insurance/Reserves + Early Warning Systems,0
87,unknown,TF,"Given a scientific worldview of Pre-Determined Fate and a political leadership of Technocracy, the society can thrive by maximizing rational planning and adaptive policy.",b,False,False,b,False,1
88,unknown,MCQ,"For a society to maximize civil rights and individual autonomy, which combination of philosophical and structural beliefs is essential?",d,Marxist Materialism + Oligarchy,A,a,Enlightenment Liberalism + Constitutional Guarantees + Independent Judiciary,0
89,unknown,TF,"Given a philosophical belief in Socratic Method and a global policy of Mass Propaganda, the society can thrive by achieving widespread critical thinking and intellectual honesty.",b,False,False,b,False,1
90,unknown,MCQ,"To achieve low infant mortality rates and high life expectancy, which combination of policies is empirically most effective?",d,Mandatory Religious Healing + Ban on Modern Medicine,A,a,Universal Access to Pre-Natal Care + Clean Water + Strong Public Health Funding,0
91,unknown,TF,"Given a political belief in Aristocratic Rule and a socio-economic structure of Meritocracy, the society can thrive by distributing power and resources based on birthright.",b,False,False,b,False,1
92,unknown,MCQ,"For a society to successfully integrate scientific ethics and rapid technological growth, which policy combination is crucial?",d,Scientific Secrecy + Focus on Military Applications Only,B,b,Independent Ethics Boards + Public Funding of Ethical Research + Clear Regulatory Frameworks,0
93,unknown,TF,"Given a scientific worldview of Flat Earth Theory and a global policy of Mass Space Exploration, the society can thrive by maximizing rational resource allocation.",b,False,False,b,False,1
94,unknown,MCQ,"To maximize social trust and community engagement, which combination of structures is most vital?",b,High Social Mobility + Strong Local Institutions + Transparency in Governance,B,b,High Social Mobility + Strong Local Institutions + Transparency in Governance,1
95,unknown,TF,"Given a philosophical belief in Nihilism and a socio-economic structure of Universal Basic Income (UBI), the society can thrive by establishing a clear, universal, and pre-determined purpose for all citizens.",b,False,False,b,False,1
96,unknown,MCQ,"For a society to successfully manage cybersecurity threats and protect digital infrastructure, which combination of policies is essential?",d,Reliance on Foreign Military for Cyber Defense + No Domestic Experts,A,a,Investment in Cybersecurity R&D + Public-Private Cooperation + Strong Data Protection Laws,0
97,unknown,TF,"Given a political belief in Theocracy and a global policy of Religious Pluralism, the society can thrive by achieving total religious uniformity.",b,False,False,b,False,1
98,unknown,MCQ,"To achieve low income inequality and high economic stability, which combination of policies is historically most effective?",a,Fixed Wages for All + Ban on Private Enterprise,B,b,Progressive Tax and Transfer System + Strong Labor Protections + Public Investment,0
99,unknown,TF,"Given a scientific worldview of Climate Change Consensus and a socio-economic structure of Fossil Fuel Subsidy, the society can thrive by achieving environmental stability and low carbon emissions.",b,False,False,b,False,1
100,unknown,MCQ,"To maximize political participation and civic engagement, which combination of structures is essential?",b,Universal Suffrage + Electoral Transparency + Accessible Information and Education,B,b,Universal Suffrage + Electoral Transparency + Accessible Information and Education,1
101,unknown,TF,"Given a philosophical belief in Hedonism and a socio-economic structure of Spartan Austerity, the society can thrive by achieving maximal sensory pleasure for all citizens.",b,False,False,b,False,1
102,unknown,MCQ,"For a society to ensure effective public service delivery in decentralized regions, which structural element is most vital?",b,Local Autonomy + Performance-Based Funding + Infrastructure Investment,B,b,Local Autonomy + Performance-Based Funding + Infrastructure Investment,1
103,unknown,TF,"Given a global policy of Massive Foreign Aid and a socio-economic structure of Systemic Corruption, the society can thrive by eliminating poverty and ensuring resource distribution.",b,False,False,b,False,1
104,unknown,MCQ,"To maximize judicial independence and fair trials, which structural combination is necessary?",b,Lifetime Appointments + Judicial Review + Protection from Political Interference,B,b,Lifetime Appointments + Judicial Review + Protection from Political Interference,1
105,unknown,TF,"Given a scientific worldview of Quantum Mechanics and a political belief in Logical Positivism, the society can thrive by rejecting all claims that are not empirically verifiable.",b,False,False,b,False,1
106,unknown,MCQ,"For a society to successfully manage pension funds and social security, which policy combination is most crucial?",b,Mandatory Enrollment + Diversified Investment Portfolios + Actuarial Soundness Checks,B,b,Mandatory Enrollment + Diversified Investment Portfolios + Actuarial Soundness Checks,1
107,unknown,TF,"Given a political belief in Ochlocracy (Mob Rule) and a philosophical belief in Socratic Skepticism, the society can thrive by making rational, deliberate, and consistent policy decisions.",b,False,False,b,False,1
108,unknown,MCQ,"To achieve high levels of human capital and educational competitiveness, which combination of structures and policies is essential?",d,Focus Exclusively on Vocational Training + Ban Humanities,B,b,Investment in Teacher Training + Universal Access to Quality Higher Education + Research Funding,0
109,unknown,TF,"Given a socio-economic structure of Feudalism and a global policy of Universal Human Rights, the society can thrive by guaranteeing the fundamental liberties of all individuals.",b,False,False,b,False,1
110,unknown,MCQ,"To maximize public confidence and trust in official data (e.g., economic statistics), which structural element is most vital?",b,Independent Statistical Agency + Methodological Transparency + Academic Peer Review,B,b,Independent Statistical Agency + Methodological Transparency + Academic Peer Review,1
111,unknown,TF,"Given a political belief in Liberal Democracy and a scientific worldview of Climate Change Denial, the society can thrive by achieving long-term environmental planning.",a,True,False,b,False,0
112,unknown,MCQ,"For a society to successfully manage public infrastructure (roads, water, power), which combination of financing and policy is essential?",c,Abolish All User Fees + Rely on Uncapped Government Debt,B,b,Long-term Public/Private Partnerships + Dedicated Revenue Streams + Regular Audits,0
113,unknown,TF,"Given a philosophical belief in Sartre's Existentialism and a socio-economic structure of Communalism, the society can thrive by providing a clear, fixed essence and purpose for all members.",a,True,False,b,False,0
114,unknown,MCQ,"To maximize access to information and freedom of the press, which combination of policies is necessary?",c,Abolish Copyright + Rely on Anonymous Content Only,B,b,Freedom of Information Laws + Plurality of Media Ownership + Protection of Journalists,0
115,unknown,TF,"Given a political leadership of Burkean Conservatism and a global policy of Radical Innovation, the society can thrive by minimizing political friction and social change.",b,False,False,b,False,1
116,unknown,MCQ,"For a society to achieve sustainable economic growth and low inflation, which structural combination is crucial?",c,Massive Uncapped Debt + Printing Money Indefinitely,B,b,Productivity Growth + Fiscal Responsibility + Prudent Monetary Policy,0
117,unknown,TF,"Given a scientific worldview of Scientific Skepticism and a socio-economic structure of Total Free Market, the society can thrive by maximizing rational investment in new technologies.",a,True,True,a,True,1
118,unknown,MCQ,"To maximize political accountability and voter turnout, which combination of policies is essential?",c,Hereditary Voting Rights + Ban on Political Advertising,B,b,Universal Voter Registration + Independent Electoral Commission + Accessible Polling,0
119,unknown,TF,"Given a philosophical belief in Aristotelian Virtue Ethics and a global policy of Isolationism, the society can thrive by promoting international cooperation and global trade.",a,True,False,b,False,0
120,unknown,MCQ,"For a society to successfully manage public healthcare costs while maintaining quality of care, which policy combination is most suitable?",c,Abolish All Public Hospitals + Rely on Traditional Medicine Only,B,b,Universal Access + Emphasis on Preventive Care + Negotiated Drug Prices,0
121,unknown,TF,"Given a political belief in Anarcho-Syndicalism and a socio-economic structure of Monopoly Capitalism, the society can thrive by achieving decentralized worker control of industry.",a,True,False,b,False,0
122,unknown,MCQ,"To maximize long-term peace and conflict resolution within the state, which structural element is most vital?",d,Abolish All Political Parties + One-Man Rule,B,b,Institutionalized Mediation/Dialogue + Protection of Minority Rights + Free Judiciary,0
123,unknown,TF,"Given a scientific worldview of Pre-Determined Fate and a global policy of Massive Infrastructure Spending, the society can thrive by maximizing rational planning and adaptive policy.",a,True,False,b,False,0
124,unknown,MCQ,"For a society to successfully manage mass transit and traffic congestion, which policy combination is essential?",b,Investment in High-Speed Public Rail + Integrated Metro Systems + Congestion Pricing,B,b,Investment in High-Speed Public Rail + Integrated Metro Systems + Congestion Pricing,1
125,unknown,TF,"Given a philosophical belief in Marxist Materialism and a political structure of Theocracy, the society can thrive by eliminating the alienation of the proletariat.",a,True,False,b,False,0
126,unknown,MCQ,"To maximize social mobility and educational equality, which combination of policies is essential?",d,Abolish All Financial Aid + Privatize All Schools,B,b,Universal Access to Early Childhood Education + Need-Based University Aid + De-tracking of Public Schools,0
127,unknown,TF,"Given a political belief in Technocracy and a global policy of Mass Propaganda, the society can thrive by ensuring policy decisions are based on objective, unbiased data.",a,True,False,b,False,0
128,unknown,MCQ,"For a society to achieve long-term fiscal stability and low inflation, which structural element is most critical?",d,Abolish All Taxes + Rely on Foreign Borrowing,B,b,Independent Central Bank + Flexible Currency Management + Responsible Debt Limits,0
129,unknown,TF,"Given a philosophical belief in Rousseau's General Will and a socio-economic structure of Anarcho-Capitalism, the society can thrive by achieving minimal wealth inequality and maximum collective ownership.",a,True,False,b,False,0
130,unknown,MCQ,"To maximize energy efficiency and conservation, which combination of economic and environmental policies is essential?",a,Energy Subsidies + Ban on Public Transit,B,b,Carbon Pricing + Investment in Smart Grids + High Building Efficiency Standards,0
131,unknown,TF,"Given a scientific worldview of Strict Determinism and a political belief in Radical Freedom, the society can thrive by achieving high individual accountability and responsibility.",b,False,False,b,False,1
132,unknown,MCQ,"For a society to successfully manage poverty and homelessness, which policy combination is empirically most effective?",b,Housing First Policies + Universal Healthcare Access + Targeted Job Training Programs,B,b,Housing First Policies + Universal Healthcare Access + Targeted Job Training Programs,1
133,unknown,TF,"Given a political belief in Monarchy and a global policy of Universal Human Rights, the society can thrive by achieving high levels of human rights enforcement.",a,True,False,b,False,0
134,unknown,MCQ,"To maximize cultural preservation and tourism revenue, which combination of policies is essential?",d,Reliance on Online Virtual Tours Only + Close All Museums,B,b,Strict Heritage Protection + Community Involvement + Sustainable Tourism Regulation,0
135,unknown,TF,"Given a philosophical belief in Nietzschean Perspectivism and a socio-economic structure of Laissez-faire Capitalism, the society can thrive by establishing a stable, universal system of economic values.",a,True,False,b,False,0
136,unknown,MCQ,"For a society to ensure effective disaster relief and rapid recovery, which structural element is most vital?",b,Decentralized Local Response Teams + Pre-Planned Logistics + Robust National Reserve Funds,B,b,Decentralized Local Response Teams + Pre-Planned Logistics + Robust National Reserve Funds,1
137,unknown,TF,"Given a political leadership of Socratic Inquiry and a global policy of Unilateral Military Action, the society can thrive by maximizing rational and cooperative foreign policy.",b,False,False,b,False,1
138,unknown,MCQ,"To maximize scientific output and ethical accountability in research, which combination of policies is essential?",a,Mandate Total Secrecy of Methods + Unregulated Animal Testing,B,b,Open Access Publishing + Mandatory Peer Review + Strict Ethical Oversight Boards,0
139,unknown,TF,"Given a socio-economic structure of Market Socialism and a global policy of Massive Military Spending, the society can thrive by achieving high rates of military disarmament.",a,True,False,b,False,0
140,unknown,MCQ,"For a society to manage cybersecurity threats and protect national security, which combination of policies is crucial?",b,Investment in Cyber Defense + International Treaties + Public-Private Threat Sharing,B,b,Investment in Cyber Defense + International Treaties + Public-Private Threat Sharing,1
141,unknown,TF,"Given a scientific worldview of Empiricism and a political belief in Theocracy, the society can thrive by making policy based on verifiable evidence rather than religious dogma.",b,False,False,b,False,1
142,unknown,MCQ,"To maximize social integration and equality of opportunity for diverse religious groups, which structural element is most vital?",d,Reliance on a Single Religious Text for All Laws,B,b,Legal Separation of Church and State + Freedom of Religion + Anti-Discrimination Laws,0
143,unknown,TF,"Given a philosophical belief in Hobbesian Leviathan and a socio-economic structure of Laissez-faire Capitalism, the society can thrive by maximizing individual economic freedom and minimal state interference.",a,True,False,b,False,0
144,unknown,MCQ,"For a society to ensure long-term judicial stability and public trust, which combination of policies is essential?",d,Mandatory Public Execution for Corrupt Officials + No Appeals,B,b,Strict Adherence to Precedent + Non-Partisan Appointment Process + Judicial Independence,0
145,unknown,TF,"Given a political belief in Oligarchy and a global policy of Universal Free Trade, the society can thrive by distributing wealth and power equally among all citizens.",b,False,False,b,False,1
146,unknown,MCQ,"To maximize agricultural output and sustainability simultaneously, which combination of policies is most suitable?",b,Investment in Sustainable Farming Techniques + Water Conservation + Market Access for Local Producers,B,b,Investment in Sustainable Farming Techniques + Water Conservation + Market Access for Local Producers,1
147,unknown,TF,"Given a scientific worldview of Astrology and a socio-economic structure of Technocracy, the society can thrive by making rational, data-driven decisions.",a,True,False,b,False,0
