question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
37,TF,Controversies about using AI to forecast crime echo flawed early 20th-century phrenology-based policing.,a,True,True,a,True,1
38,MCQ,Arguments about 'AI colonialism' resemble historical debates involving:,a,19th-century resource extraction in Africa,A,a,19th-century resource extraction in Africa,1
39,TF,Modern fights over content moderation mirror arguments about newspaper 'moral guardians' in the late 1800s.,a,True,True,a,True,1
40,MCQ,Debates about AI’s environmental cost parallel earlier concerns about:,a,19th-century coal-fired factory expansion,A,a,19th-century coal-fired factory expansion,1
41,TF,Modern debates about 'AI emotion recognition' parallel earlier disputes over whether physiognomy could scientifically detect personality.,a,True,True,a,True,1
42,MCQ,Today’s conflicts over algorithmic hiring most closely resemble which historical labor-selection controversy?,b,19th-century civil service aptitude tests,B,b,19th-century civil service aptitude tests,1
43,TF,Debates about neural implants echo fears surrounding early pacemaker technology and its impact on human autonomy.,a,True,True,a,True,1
44,MCQ,Modern controversies over cloud sovereignty mirror historical tensions around:,c,International telegraph cable jurisdiction,C,c,International telegraph cable jurisdiction,1
45,TF,Concerns about AI-powered propaganda mirror earlier anxieties about World War I psychological operations.,a,True,True,a,True,1
46,MCQ,Arguments about corporate digital monopolies most closely resemble:,b,19th-century Standard Oil antitrust battles,B,b,19th-century Standard Oil antitrust battles,1
47,TF,Debates about AI-driven medical triage echo the ethical concerns during early organ-transplant allocation.,a,True,True,a,True,1
48,MCQ,Controversies about global satellite internet networks most closely parallel:,b,Cold War battles over space-based communication,B,b,Cold War battles over space-based communication,1
49,TF,Modern concerns about AI-enabled mass surveillance echo 18th-century fears over rapidly expanding national census systems.,a,True,True,a,True,1
50,MCQ,Today’s conflicts about data localization are closest to historical tensions involving:,c,Cold War satellite broadcast boundaries,C,c,Cold War satellite broadcast boundaries,1
51,TF,Debates about digital twins echo earlier controversies about anthropometric ‘body doubles’ used in early forensic science.,a,True,True,a,True,1
52,MCQ,Fights over synthetic biology patents resemble which earlier struggle?,c,Industrial-era pharmaceutical patent wars,C,c,Industrial-era pharmaceutical patent wars,1
53,TF,Concerns about mass automation echo early fears about telephone switchboards eliminating women’s clerical roles.,a,True,True,a,True,1
54,MCQ,Debates over 'algorithmic fairness' resemble which earlier technical-standardization fight?,a,The metric system adoption conflicts during the French Revolution,A,a,The metric system adoption conflicts during the French Revolution,1
55,TF,Today’s panic about AI impersonation echoes the fear of forged telegraph signatures in the 19th century.,a,True,True,a,True,1
56,MCQ,Arguments about ethical drone delivery systems resemble historical debates over:,b,Early airmail regulation and cross-border rights,B,b,Early airmail regulation and cross-border rights,1
57,TF,Disputes about mass biometric databases mirror early 20th-century concerns over fingerprint centralization.,a,True,True,a,True,1
58,MCQ,Today’s conflicts over robotics in agriculture most closely resemble:,a,Steam-powered threshing machine riots,A,a,Steam-powered threshing machine riots,1
59,TF,Concerns about AI-generated textbooks mirror earlier fears that standardized textbooks would erase local teaching traditions.,a,True,True,a,True,1
60,MCQ,Debates surrounding digital currency governance are closest to historical struggles involving:,a,The Gold Standard adoption battles,A,a,The Gold Standard adoption battles,1
61,TF,Today’s digital content piracy concerns mirror early mass-production anxieties during the rise of mechanical printing.,a,True,True,a,True,1
62,MCQ,Debates over who sets global AI safety standards resemble:,a,Cold War nuclear non-proliferation treaties,A,a,Cold War nuclear non-proliferation treaties,1
63,TF,Modern conflicts around quantum computing export controls echo Cold War semiconductor restrictions.,a,True,True,a,True,1
64,MCQ,Arguments about the morality of autonomous weapons most resemble which historical concern?,a,The deployment of automatic anti-aircraft guns in WWII,A,a,The deployment of automatic anti-aircraft guns in WWII,1
65,TF,Disputes about deepfake evidence in courts echo concerns about manipulated photographic evidence in early forensic trials.,a,True,True,a,True,1
66,MCQ,Conflicts over global AI chip supply chains most closely resemble:,c,Oil cartel formations in the 20th century,C,c,Oil cartel formations in the 20th century,1
67,TF,Bio-surveillance debates involving wastewater monitoring resemble 19th-century cholera sewage-tracing controversies.,a,True,True,a,True,1
68,MCQ,Modern brain-scanning ethics debates parallel which earlier medical-technology conflict?,a,Early X-ray radiation concerns,A,a,Early X-ray radiation concerns,1
69,TF,Digital content moderation battles resemble ancient Roman anxieties about public graffiti influencing political opinion.,a,True,True,a,True,1
70,MCQ,Today’s struggles over biased predictive policing algorithms are most similar to:,a,Early 20th-century criminal classification systems,A,a,Early 20th-century criminal classification systems,1
71,TF,Concerns about AI-written history books mirror the debates on biased national histories in the 19th century.,a,True,True,a,True,1
72,MCQ,Conflicts about the carbon footprint of data centers resemble historical battles over:,a,Coal-fired industrial expansion in the 1800s,A,a,Coal-fired industrial expansion in the 1800s,1
73,TF,Worries about AI replacing musicians mirror past anxieties about electronic synthesizers replacing orchestras.,a,True,True,a,True,1
74,MCQ,Debates about cloud-based national archives resemble earlier disputes involving:,c,Renaissance state library centralization,C,c,Renaissance state library centralization,1
75,TF,Modern anger over algorithmically boosted political content mirrors early 20th-century fury over radio stations manipulating public sentiment.,a,True,True,a,True,1
76,MCQ,Disputes about whose data trains global AI models resemble:,a,Colonial extraction of indigenous cartographic knowledge,A,a,Colonial extraction of indigenous cartographic knowledge,1
77,TF,Fears about AI-curated news ecosystems parallel earlier controversies about newspaper trusts dominating regional information.,a,True,True,a,True,1
78,MCQ,Debates about AI-driven translation models resemble which historical innovation's controversy?,b,Medieval scriptural translation bans,B,b,Medieval scriptural translation bans,1
79,TF,Concerns about large AI systems concentrating global power mirror the geopolitical dominance of telegraph empires.,a,True,True,a,True,1
80,MCQ,The global AI talent race most closely resembles which historical competition?,a,Cold War scientific brain-drain conflicts,A,a,Cold War scientific brain-drain conflicts,1
81,MCQ,Modern fears that AI could destabilize global markets echo which historical scenario where innovation outpaced regulation; but only indirectly influenced financial collapse?,c,The South Sea Bubble fueled partly by information asymmetry,B,b,The invention of the telegraph accelerating speculation,0
82,TF,Concerns about humans over-relying on AI for decision-making resemble anxieties about early autopilot systems removing pilots’ situational awareness.,a,True,True,a,True,1
83,MCQ,Which historical event best parallels the ethical dilemma of AI companies training models on public data without explicit consent?,a,Colonial appropriation of indigenous cartographic knowledge,C,c,Medieval monasteries copying texts without attribution,0
84,TF,The global race to develop powerful AI models most closely mirrors earlier geopolitical competitions where speed mattered more than safety.,a,True,True,a,True,1
85,MCQ,Which past conflict best reflects fears that AI-generated propaganda can rapidly shift public perception in unpredictable ways?,d,Renaissance pamphlet wars between political factions,B,b,The speed of telegraph-enabled rumor cascades during the Civil War,0
86,TF,Today's fear of AI-driven legal errors parallels early concerns that telegraph operators could distort legal instructions through misinterpretation.,a,True,True,a,True,1
87,MCQ,The risk of AI systems 'overfitting' moral norms resembles which historical tendency toward rigid but flawed measurement?,d,Phrenology’s pseudo-scientific cranial measurements,D,d,Phrenology’s pseudo-scientific cranial measurements,1
88,TF,Fears that AI could remove human judgment from critical decisions echo earlier anxieties about steamship automation.,a,True,True,a,True,1
89,MCQ,Which historical pattern best matches the concern that AI could centralize global power into a few companies?,d,The British East India Company acting as a quasi-state,D,d,The British East India Company acting as a quasi-state,1
90,TF,The idea that AI-generated 'facts' could overwrite real history resembles the risk seen in state-controlled textbooks during the 20th century.,a,True,True,a,True,1
91,MCQ,Concerns that AI might accelerate economic inequality mirror which past event where new technology widened social divides unexpectedly?,a,The Industrial Revolution’s displacement of artisans,A,a,The Industrial Revolution’s displacement of artisans,1
92,TF,AI's potential to influence judicial outcomes parallels fears around early forensic science being treated as infallible.,a,True,True,a,True,1
93,MCQ,Which historical precedent best captures the worry that AI lab breakthroughs remain secretive among elite developers?,a,The classified Manhattan Project,A,a,The classified Manhattan Project,1
94,TF,The debate over whether AI can be 'aligned' with human values resembles past attempts to enforce universal moral standards.,a,True,True,a,True,1
95,MCQ,The fear that AI might produce authoritative-sounding misinformation matches which historical information crisis?,a,The forged Donation of Constantine,A,a,The forged Donation of Constantine,1
96,TF,Concerns about AI controlling critical infrastructure echo 20th-century worries about cyber-physical SCADA systems.,a,True,True,a,True,1
97,MCQ,Which past clash best reflects fears that AI-generated political messaging can bypass rational debate entirely?,b,The radio-driven mass mobilization of the 1930s,B,b,The radio-driven mass mobilization of the 1930s,1
98,TF,The idea that AI might 'escape control' echoes fears surrounding early laboratory-engineered microbes leaking containment.,a,True,True,a,True,1
99,MCQ,AI-driven optimization of supply chains reflects which earlier technological leap that inadvertently caused national dependencies?,c,Telegraph-synchronized commodity exchanges,A,a,The spread of container shipping,0
100,TF,Fears that AI might select leaders based on manipulated metrics parallel historical reliance on dubious 'scientific' measurements like phrenology.,a,True,True,a,True,1
101,MCQ,Modern concerns about AI-enabled authoritarianism most closely resemble which historical concentration of informational power?,c,The KGB’s surveillance intelligence monopoly,C,c,The KGB’s surveillance intelligence monopoly,1
102,TF,The possibility that AI-generated materials overwrite cultural memory echoes colonial practices of replacing indigenous histories.,a,True,True,a,True,1
103,MCQ,Which historical shift best parallels the fear that AI-driven automation may eliminate entire professions unpredictably?,a,The disappearance of scribes after the printing press,C,c,The automation of textile mills,0
104,TF,The concern that AI may worsen global inequality resembles the uneven effects of the Green Revolution in the 20th century.,a,True,True,a,True,1
105,MCQ,Which precedence best matches the concern that AI models reflect and amplify hidden biases?,d,Phrenological criminal profiling,A,a,Industrial-era standardized test discrimination,0
106,TF,Early nuclear command systems requiring machine-like precision foreshadow concerns about AI-style automation risks.,a,True,True,a,True,1
107,MCQ,The fear that only a few nations might control frontier AI systems resembles which earlier technological monopoly?,a,Britain’s early industrial machinery secrecy laws,A,a,Britain’s early industrial machinery secrecy laws,1
108,TF,AI’s risk of producing confident but false reasoning mirrors the hazard of early navigational charts that blended fact and myth.,a,True,True,a,True,1
109,MCQ,Which historical case best parallels concerns about AI systems silently drifting from intended behavior?,c,Nuclear missile early-warning computers misclassifying phenomena,B,b,Astronomical tables accumulating rounding errors,0
110,TF,The belief that AI can become a single point of failure echoes the fragility of centralized telegraph networks.,a,True,True,a,True,1
111,MCQ,Concerns about AI selecting information to show people resemble which earlier gatekeeping institution?,b,Monastic scriptoria deciding which works to copy,B,b,Monastic scriptoria deciding which works to copy,1
112,TF,The idea that AI-generated media could 'overwrite reality' reflects worries about early photography replacing traditional eyewitness credibility.,a,True,True,a,True,1
113,MCQ,Which phenomenon best mirrors the concern that AI can replicate but not truly understand human concepts?,a,Mechanical turk illusions of cognition,A,a,Mechanical turk illusions of cognition,1
114,TF,Modern fear of AI 'hallucinations' mirrors earlier confusion caused by unreliable telegraph signals in wartime.,a,True,False,b,False,0
115,MCQ,Which historical disruption best parallels today’s rapid rise of AI-generated literature?,b,The spread of penny dreadfuls,A,a,Mass printing of chapbooks in early modern Europe,0
116,TF,Concerns that AI could replace democratic deliberation echo early worries that radio would create a mass political hive mind.,a,True,True,a,True,1
117,MCQ,Which analogy best fits the global concern that AI labs might trigger escalation by racing for capability?,a,The dreadnought naval arms race,A,a,The dreadnought naval arms race,1
118,TF,The idea that AI requires vast hidden labor resembles controversies around garment sweatshops supporting 'automated' fashion industries.,a,True,True,a,True,1
119,MCQ,Which past issue best parallels the fear that AI-generated code could create vulnerabilities unnoticed by humans?,c,Hidden backdoors in WWII cipher machines,C,c,Hidden backdoors in WWII cipher machines,1
120,TF,AI’s capability to produce false but emotionally persuasive narratives resembles Cold War propaganda that blended partial truths with fiction.,a,True,True,a,True,1
121,MCQ,Modern arguments that AI will undermine democratic institutions echo which historical moment where information control shifted faster than governance could adapt; but only after elites underestimated its impact?,d,The unchecked expansion of telegraph syndicates,B,b,The spread of medieval vernacular Bible translations,0
122,TF,Concerns that AI will automate moral judgment resemble early anxieties that statistical policing methods would replace human intuition.,a,True,True,a,True,1
123,MCQ,Which historical dynamic best parallels fears that AI-generated content could overwhelm authentic cultural expression?,c,The cultural flattening caused by standardized schooling systems,D,d,The dominance of Hollywood over regional cinemas,0
124,TF,The idea that AI will create irreversible dependency mirrors critiques of early mechanization in agriculture.,a,True,True,a,True,1
125,MCQ,Which scenario most closely resembles the modern fear that AI companies will hoard compute and knowledge as strategic leverage?,c,The British enforcing textile machinery export bans,C,c,The British enforcing textile machinery export bans,1
126,TF,The belief that AI might entrench biased worldviews parallels early textbook controversies over nationalist interpretation.,a,True,True,a,True,1
127,MCQ,The escalating competition between AI labs is most analogous to which arms race where speed mutated strategy faster than ethics could catch up?,b,The dreadnought naval race,D,d,The race for chemical weapons in WWI,0
128,TF,AI's ability to fabricate ‘evidence’ without malicious intent mirrors the unreliability of early forensic photography.,a,True,False,b,False,0
129,MCQ,Which precedent best maps onto fears that AI-generated scientific research could dilute the reliability of scientific consensus?,d,The proliferation of poorly reviewed medical pamphlets,D,d,The proliferation of poorly reviewed medical pamphlets,1
130,TF,The worry that AI-generated persuasive media will erode shared reality echoes concerns about televised political advertising.,a,True,True,a,True,1
131,MCQ,Which event best parallels the concern that AI-driven platforms will algorithmically sideline minority voices?,a,The disappearance of minority dialects after radio standardization,D,d,The displacement of regional presses by national newspapers,0
132,TF,AI’s vulnerability to subtle input manipulation resembles the instability of early encryption machines exposed by manual operator biases.,a,True,True,a,True,1
133,MCQ,Which phenomenon most closely mirrors the risk that AI alignment solutions themselves evolve unexpected failure modes?,b,Steam engine governors oscillating unpredictably,D,d,Feedback loops destabilizing early radio amplification,0
134,TF,The idea that AI-generated data could become a single point of truth recalls concerns about centralized encyclopedias becoming de facto authorities.,a,True,True,a,True,1
135,MCQ,Which historical case best matches the fear that AI-assisted warfare will make escalation too fast for diplomacy to intervene?,d,Automated early-warning radar systems misclassifying objects,D,d,Automated early-warning radar systems misclassifying objects,1
136,TF,The belief that AI-driven efficiency metrics can distort human priorities resembles early corporate adoption of Taylorist scientific management.,a,True,True,a,True,1
137,MCQ,Which analogy best captures fears about AI eliminating the tacit knowledge behind creative or strategic work?,a,The decline of medieval guild secrets after mechanization,A,a,The decline of medieval guild secrets after mechanization,1
138,TF,The fear that AI will produce authoritative nonsense echoes how early telegraph errors often spread without verification.,a,True,True,a,True,1
139,MCQ,Which scenario best parallels concerns that AI-generated models will be treated as objective truth even when structurally biased?,d,Colonial administrators treating census categories as real identities,D,d,Colonial administrators treating census categories as real identities,1
140,TF,AI’s dependence on massive training datasets parallels how early statistics required large but flawed population samples.,a,True,True,a,True,1
141,MCQ,The worry that AI-generated governance recommendations could override public opinion mirrors which technocratic moment?,b,Cold War systems analysis in defense strategy,A,a,Progressive Era urban planning boards,0
142,TF,The idea that AI might erase human interpretive diversity resembles the decline of oral traditions after literacy became widespread.,a,True,True,a,True,1
143,MCQ,Which phenomenon best reflects the concern that AI-generated policy simulations might obscure real human stakes?,a,Cold War game-theoretic modeling replacing qualitative diplomacy,A,a,Cold War game-theoretic modeling replacing qualitative diplomacy,1
144,TF,AI's potential to amplify extreme but coherent narratives parallels the way early radio gave fringe voices national reach.,a,True,True,a,True,1
145,MCQ,Which past transformation best parallels fears that AI-integrated workplaces will deskill humans over time?,a,The decline of navigators after GPS adoption,B,b,The mechanization of textile production,0
146,TF,AI’s reliance on fragile optimization resembles how early stock market algorithms destabilized trading.,a,True,True,a,True,1
147,MCQ,Which historical analogy best fits the fear that AI will funnel global culture into homogenized patterns?,c,Romanization erasing local traditions,C,c,Romanization erasing local traditions,1
148,TF,The notion that AI super-scaling will create unpredictable phase shifts resembles the chaos introduced by early networked computers interacting unintentionally.,a,True,True,a,True,1
149,MCQ,Which historical moment most parallels the concern that AI may replace expert judgment but retain superficial expertise?,c,The early mechanical Turk exhibitions,B,b,The rise of standardized testing replacing teacher assessment,0
150,TF,AI-induced polarization resembles earlier concerns that mass printing would fragment religious unity.,a,True,True,a,True,1
151,MCQ,Which scenario best matches the worry that AI-generated predictive policing may reinforce past injustices?,d,The use of race science in early criminology,A,a,Colonial census misclassification creating biased legal categories,0
152,TF,Concern that AI-created agents may act autonomously echoes worries about runaway automated trading systems.,a,True,True,a,True,1
153,MCQ,Which historical dynamic best resembles the risk that AI can be subtly repurposed by insiders without external visibility?,c,Cold War intelligence analysts altering data pipelines,C,c,Cold War intelligence analysts altering data pipelines,1
154,TF,The risk of AI-generated legal drafts becoming authoritative without oversight mirrors how boilerplate contracts standardized without public input.,a,True,True,a,True,1
155,MCQ,Which past evolution best parallels fears that AI personal assistants will modulate human behavior without explicit consent?,c,Smartphone notification design shaping attention,B,b,Cold War subliminal messaging research,0
156,TF,AI likely accelerating decision cycles beyond human oversight recalls early automation in nuclear command workflows.,a,True,False,b,False,0
157,MCQ,Which scenario most closely reflects concerns that AI self-improvement loops may create untrackable model drift?,d,Self-modifying boot-sector viruses,D,d,Self-modifying boot-sector viruses,1
158,TF,AI’s potential to produce flawless but deceptive simulations mirrors the manipulative realism of mid-20th century psychological warfare films.,a,True,False,b,False,0
159,MCQ,Which historical transformation best parallels fears that AI-founded institutions could outlive human intentions?,c,Corporations gaining legal personhood,C,c,Corporations gaining legal personhood,1
160,TF,Concerns that AI will rewrite the boundaries of truth echo early debates about whether photography represented objective reality.,a,True,True,a,True,1
