question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
37,TF,Controversies about using AI to forecast crime echo flawed early 20th-century phrenology-based policing.,a,True,True,a,True,1
38,MCQ,Arguments about 'AI colonialism' resemble historical debates involving:,a,19th-century resource extraction in Africa,A,a,19th-century resource extraction in Africa,1
39,TF,Modern fights over content moderation mirror arguments about newspaper 'moral guardians' in the late 1800s.,a,True,True,a,True,1
40,MCQ,Debates about AI’s environmental cost parallel earlier concerns about:,a,19th-century coal-fired factory expansion,A,a,19th-century coal-fired factory expansion,1
41,TF,Modern debates about 'AI emotion recognition' parallel earlier disputes over whether physiognomy could scientifically detect personality.,a,True,True,a,True,1
42,MCQ,Today’s conflicts over algorithmic hiring most closely resemble which historical labor-selection controversy?,b,19th-century civil service aptitude tests,B,b,19th-century civil service aptitude tests,1
43,TF,Debates about neural implants echo fears surrounding early pacemaker technology and its impact on human autonomy.,a,True,True,a,True,1
44,MCQ,Modern controversies over cloud sovereignty mirror historical tensions around:,c,International telegraph cable jurisdiction,C,c,International telegraph cable jurisdiction,1
45,TF,Concerns about AI-powered propaganda mirror earlier anxieties about World War I psychological operations.,a,True,True,a,True,1
46,MCQ,Arguments about corporate digital monopolies most closely resemble:,b,19th-century Standard Oil antitrust battles,B,b,19th-century Standard Oil antitrust battles,1
47,TF,Debates about AI-driven medical triage echo the ethical concerns during early organ-transplant allocation.,a,True,True,a,True,1
48,MCQ,Controversies about global satellite internet networks most closely parallel:,b,Cold War battles over space-based communication,B,b,Cold War battles over space-based communication,1
49,TF,Modern concerns about AI-enabled mass surveillance echo 18th-century fears over rapidly expanding national census systems.,a,True,True,a,True,1
50,MCQ,Today’s conflicts about data localization are closest to historical tensions involving:,c,Cold War satellite broadcast boundaries,C,c,Cold War satellite broadcast boundaries,1
51,TF,Debates about digital twins echo earlier controversies about anthropometric ‘body doubles’ used in early forensic science.,a,True,True,a,True,1
52,MCQ,Fights over synthetic biology patents resemble which earlier struggle?,c,Industrial-era pharmaceutical patent wars,C,c,Industrial-era pharmaceutical patent wars,1
53,TF,Concerns about mass automation echo early fears about telephone switchboards eliminating women’s clerical roles.,a,True,True,a,True,1
54,MCQ,Debates over 'algorithmic fairness' resemble which earlier technical-standardization fight?,a,The metric system adoption conflicts during the French Revolution,A,a,The metric system adoption conflicts during the French Revolution,1
55,TF,Today’s panic about AI impersonation echoes the fear of forged telegraph signatures in the 19th century.,a,True,True,a,True,1
56,MCQ,Arguments about ethical drone delivery systems resemble historical debates over:,b,Early airmail regulation and cross-border rights,B,b,Early airmail regulation and cross-border rights,1
57,TF,Disputes about mass biometric databases mirror early 20th-century concerns over fingerprint centralization.,a,True,True,a,True,1
58,MCQ,Today’s conflicts over robotics in agriculture most closely resemble:,a,Steam-powered threshing machine riots,A,a,Steam-powered threshing machine riots,1
59,TF,Concerns about AI-generated textbooks mirror earlier fears that standardized textbooks would erase local teaching traditions.,a,True,True,a,True,1
60,MCQ,Debates surrounding digital currency governance are closest to historical struggles involving:,a,The Gold Standard adoption battles,A,a,The Gold Standard adoption battles,1
61,TF,Today’s digital content piracy concerns mirror early mass-production anxieties during the rise of mechanical printing.,a,True,True,a,True,1
62,MCQ,Debates over who sets global AI safety standards resemble:,a,Cold War nuclear non-proliferation treaties,A,a,Cold War nuclear non-proliferation treaties,1
63,TF,Modern conflicts around quantum computing export controls echo Cold War semiconductor restrictions.,a,True,True,a,True,1
64,MCQ,Arguments about the morality of autonomous weapons most resemble which historical concern?,a,The deployment of automatic anti-aircraft guns in WWII,A,a,The deployment of automatic anti-aircraft guns in WWII,1
65,TF,Disputes about deepfake evidence in courts echo concerns about manipulated photographic evidence in early forensic trials.,a,True,True,a,True,1
66,MCQ,Conflicts over global AI chip supply chains most closely resemble:,c,Oil cartel formations in the 20th century,C,c,Oil cartel formations in the 20th century,1
67,TF,Bio-surveillance debates involving wastewater monitoring resemble 19th-century cholera sewage-tracing controversies.,a,True,True,a,True,1
68,MCQ,Modern brain-scanning ethics debates parallel which earlier medical-technology conflict?,a,Early X-ray radiation concerns,A,a,Early X-ray radiation concerns,1
69,TF,Digital content moderation battles resemble ancient Roman anxieties about public graffiti influencing political opinion.,a,True,True,a,True,1
70,MCQ,Today’s struggles over biased predictive policing algorithms are most similar to:,a,Early 20th-century criminal classification systems,A,a,Early 20th-century criminal classification systems,1
71,TF,Concerns about AI-written history books mirror the debates on biased national histories in the 19th century.,a,True,True,a,True,1
72,MCQ,Conflicts about the carbon footprint of data centers resemble historical battles over:,a,Coal-fired industrial expansion in the 1800s,A,a,Coal-fired industrial expansion in the 1800s,1
73,TF,Worries about AI replacing musicians mirror past anxieties about electronic synthesizers replacing orchestras.,a,True,True,a,True,1
74,MCQ,Debates about cloud-based national archives resemble earlier disputes involving:,c,Renaissance state library centralization,C,c,Renaissance state library centralization,1
75,TF,Modern anger over algorithmically boosted political content mirrors early 20th-century fury over radio stations manipulating public sentiment.,a,True,True,a,True,1
76,MCQ,Disputes about whose data trains global AI models resemble:,a,Colonial extraction of indigenous cartographic knowledge,A,a,Colonial extraction of indigenous cartographic knowledge,1
77,TF,Fears about AI-curated news ecosystems parallel earlier controversies about newspaper trusts dominating regional information.,a,True,True,a,True,1
78,MCQ,Debates about AI-driven translation models resemble which historical innovation's controversy?,b,Medieval scriptural translation bans,B,b,Medieval scriptural translation bans,1
79,TF,Concerns about large AI systems concentrating global power mirror the geopolitical dominance of telegraph empires.,a,True,True,a,True,1
80,MCQ,The global AI talent race most closely resembles which historical competition?,a,Cold War scientific brain-drain conflicts,A,a,Cold War scientific brain-drain conflicts,1
81,MCQ,Modern fears that AI could destabilize markets resemble several historical episodes where innovation exceeded regulation. Which parallel is MOST structurally accurate *under a narrow definition of asymmetric information amplification*?,c,The South Sea Bubble; where informational opacity magnified irrational investment,B,b,Telegraph-induced speculative booms that reshaped commodity timing,0
82,TF,Concerns about over-reliance on AI parallel early autopilot fears; though some argue digital systems were less psychologically intrusive.,a,True,True,a,True,1
83,MCQ,Which analog BEST captures the ethical dilemma of AI scraping public data without consent; assuming the comparison focuses on *extractive asymmetry rather than simple access violation*?,a,Colonial appropriation of indigenous mapping data,A,a,Colonial appropriation of indigenous mapping data,1
84,TF,The AI capability race resembles earlier geopolitical competitions where speed overtook caution; even though motivations differ.,a,True,True,a,True,1
85,MCQ,Fears that AI-generated propaganda can reshape public perception echo many information revolutions. Which analogy is MOST precise in terms of *low-cost; scalable ideological replication*?,d,Renaissance partisan pamphlet explosions reshaping civic narratives,D,d,Renaissance partisan pamphlet explosions reshaping civic narratives,1
86,TF,Both AI legal tools and telegraph intermediaries historically introduced subtle distortions that appeared authoritative.,a,True,True,a,True,1
87,MCQ,AI’s tendency to encode biased structures resembles which historical mismeasurement most closely *in terms of systematized pseudoscientific justification*?,d,Phrenology’s cranial classification schemes dressed as objective science,D,d,Phrenology’s cranial classification schemes dressed as objective science,1
88,TF,The concern that automation reduces human oversight is historically consistent with fears during the shift to maritime autopilot.,a,True,True,a,True,1
89,MCQ,AI monopolization fears echo multiple historical consolidations. Which is MOST parallel when considering *corporate–state entanglement and infrastructural dominance*?,d,The British East India Company functioning as a de facto sovereign,D,d,The British East India Company functioning as a de facto sovereign,1
90,TF,AI-generated facts threatening historical accuracy resembles the political weaponization of school textbooks.,a,True,True,a,True,1
91,MCQ,Which precedent MOST precisely mirrors inequality widened by emergent automation; emphasizing *nonlinear displacement*?,a,Industrial mechanization eliminating artisanal craft,A,a,Industrial mechanization eliminating artisanal craft,1
92,TF,AI in judicial settings shares risk traits with early forensic technologies judged as infallible.,a,True,True,a,True,1
93,MCQ,Which example BEST parallels secrecy in frontier AI labs; assuming secrecy pertains to *strategic capability concentration* rather than mere privacy?,a,The Manhattan Project restricting nuclear research,A,a,The Manhattan Project restricting nuclear research,1
94,TF,Efforts to align AI with human values echo past attempts to codify universal moral norms.,a,True,True,a,True,1
95,MCQ,Which analogy BEST captures the risk of AI spreading convincing misinformation; constrained by the idea of *institutionally validated falsity*?,a,The forged Donation of Constantine shaping medieval authority,A,a,The forged Donation of Constantine shaping medieval authority,1
96,TF,AI-driven infrastructure automation parallels earlier concerns over SCADA systems and physical control loops.,a,True,True,a,True,1
97,MCQ,Which analogy MOST effectively matches the speed and emotional bypassing of AI-driven political messaging?,b,Radio-enabled mass mobilization in the 1930s,B,b,Radio-enabled mass mobilization in the 1930s,1
98,TF,AI escaping intended constraints parallels concerns from early containment breaches in biological labs.,a,True,True,a,True,1
99,MCQ,Which historic transformation BEST parallels AI-optimized supply chains creating fragile global dependencies?,c,Telegraph-synchronized exchanges accelerating commodity cycles,B,b,Railroad standardization creating logistical lock-in,0
100,TF,Fears about AI selecting leaders resemble past reliance on pseudoscience like phrenology to assess competence.,a,True,True,a,True,1
101,MCQ,Which information monopoly MOST closely resembles frontier AI power concentration; considering *surveillance-to-governance pipelines*?,c,The KGB’s state intelligence monopoly,C,c,The KGB’s state intelligence monopoly,1
102,TF,AI overwriting cultural memory echoes colonial suppression of indigenous historical narratives.,a,True,True,a,True,1
103,MCQ,Which analogy BEST fits the risk that AI eliminates entire professions via *nonlinear multiplicative displacement*?,a,Scribes vanishing after the printing press,A,a,Scribes vanishing after the printing press,1
104,TF,AI worsening inequality parallels how the Green Revolution unevenly advantaged capital-rich regions.,a,True,True,a,True,1
105,MCQ,Which ideology BEST mirrors AI embedding hidden biases; if we focus on *scientific legitimacy used to mask structural prejudice*?,d,Phrenological crime prediction models,D,d,Phrenological crime prediction models,1
106,TF,Early nuclear command systems requiring computational precision foreshadow modern AI automation concerns.,a,True,True,a,True,1
107,MCQ,Which monopoly BEST resembles AI capability restriction based on legal export controls and knowledge bottlenecks?,a,British secrecy around industrial machinery,A,a,British secrecy around industrial machinery,1
108,TF,AI hallucination risk parallels early navigational charts that mixed fact and legend.,a,True,True,a,True,1
109,MCQ,Which analogy BEST matches AI systems drifting from intended behavior due to *subsurface classification instability*?,c,Cold War missile-warning misclassifications,D,d,Medieval manuscript transcription drift,0
110,TF,AI becoming a single point of failure echoes telegraph centralization vulnerabilities.,a,True,True,a,True,1
111,MCQ,Which historical gatekeeper MOST resembles AI algorithms filtering information based on *invisible prioritization logic*?,b,Monastic scriptoria copying selective manuscripts,B,b,Monastic scriptoria copying selective manuscripts,1
112,TF,The idea that AI-generated visuals override reality echoes controversies over early photography replacing eyewitness experience.,a,True,True,a,True,1
113,MCQ,Which phenomenon MOST closely parallels AI producing fluent responses without true understanding?,a,Mechanical Turk exhibitions,B,b,Renaissance automata mimicking life,0
114,TF,AI hallucinations resemble wartime telegraph errors propagating unverified messages.,a,True,True,a,True,1
115,MCQ,Which historical event is MOST similar to AI-generated literature in terms of *volume-driven narrative dilution*?,b,Penny dreadful proliferation,B,b,Penny dreadful proliferation,1
116,TF,Fears that AI may replace deliberation echo radio-era concerns about mass political synchronization.,a,True,True,a,True,1
117,MCQ,Which escalation dynamic MOST accurately parallels frontier AI development; under criteria of *capability pressure + signaling risk*?,a,Dreadnought naval acceleration,A,a,Dreadnought naval acceleration,1
118,TF,The hidden labor required for AI resembles outsourced human labor behind ‘automated’ supply chains.,a,True,True,a,True,1
119,MCQ,Which analogy BEST represents AI-generated code introducing subtle vulnerabilities hard for humans to spot; under a criterion of *deep cryptographic invisibility*?,c,Hidden backdoors in WWII cipher devices,C,c,Hidden backdoors in WWII cipher devices,1
120,TF,AI generating emotionally persuasive falsehoods parallels Cold War propaganda blending truth and constructed narrative.,a,True,True,a,True,1
121,MCQ,Modern arguments that AI could destabilize democratic institutions resemble several earlier disruptions. Which historical moment is MOST analogous if the emphasis is on the sudden centralization of informational power rather than ideological content?,c,Telegraph monopolies redefining government communication channels,C,c,Telegraph monopolies redefining government communication channels,1
122,TF,Concerns that AI automates moral reasoning parallel anxieties about early statistical policing models replacing intuition.,a,True,True,a,True,1
123,MCQ,Fears that AI-generated media will drown out authentic cultural expression mirror several past shifts. Which is MOST accurate if the focus is on homogenization via centralized curriculum rather than economic efficiency?,c,Standardized schooling erasing regional languages and practices,C,c,Standardized schooling erasing regional languages and practices,1
124,TF,Claims that AI creates irreversible dependence resemble critiques of early agricultural mechanization reducing local resilience.,a,True,True,a,True,1
125,MCQ,AI companies hoarding compute and models as strategic leverage resembles many secrecy regimes. Which analogy is MOST precise when focusing on legal enforcement of technology export controls?,c,British bans on exporting textile machinery,C,c,British bans on exporting textile machinery,1
126,TF,AI tools reinforcing implicit biases resembles how nationalist textbooks once standardized selective historical narratives.,a,True,True,a,True,1
127,MCQ,The competitive race between AI labs resembles various arms races. Which example is MOST structurally similar when considering capability signaling and speed-induced instability?,b,The dreadnought naval arms race,A,a,Cold War missile-gap escalation,0
128,TF,AI fabricating false evidence unintentionally mirrors the early misuse of forensic photography as unquestioned proof.,a,True,False,b,False,0
129,MCQ,AI-generated research papers diluting scientific consensus resemble various knowledge crises. Which analogy is MOST applicable if the emphasis is on unreviewed mass publication?,d,Proliferation of unregulated medical pamphlets,D,d,Proliferation of unregulated medical pamphlets,1
130,TF,AI-generated persuasive media undermining shared reality parallels mid-century fears about televised political manipulation.,a,True,True,a,True,1
131,MCQ,AI platforms unintentionally suppressing minority voices resembles several moments of linguistic or cultural erasure. Which is MOST accurate when considering top-down broadcast standardization?,a,Minority dialects disappearing with national radio standards,A,a,Minority dialects disappearing with national radio standards,1
132,TF,AI's vulnerability to subtle prompt manipulation resembles early encryption machines failing due to operator-induced pattern biases.,a,True,False,b,False,0
133,MCQ,AI alignment approaches developing unexpected failure modes mirrors various feedback-driven instabilities. Which is MOST structurally comparable in terms of runaway oscillation?,b,Steam-engine governors oscillating under high load,D,d,Unstable radio amplification loops,0
134,TF,AI-generated data becoming ‘the authoritative source’ mirrors concerns about centralized encyclopedias shaping assumed truths.,a,True,True,a,True,1
135,MCQ,AI-assisted warfare escalating too quickly for human intervention resembles several historical crises. Which is MOST comparable when emphasizing automation-induced misclassification risk?,d,Automated early-warning radar misidentifications,D,d,Automated early-warning radar misidentifications,1
136,TF,AI optimizing human work metrics to the point of distortion recalls early concerns around Taylorist scientific management.,a,True,True,a,True,1
137,MCQ,AI replacing tacit expertise resembles many losses of embodied knowledge. Which is MOST analogous given the combination of secrecy + dispossession?,a,Guild secrets dissolving during mechanization,C,c,Colonial suppression of Polynesian navigation expertise,0
138,TF,AI hallucinations reflect the unverified propagation of telegraph errors during wartime communications.,a,True,False,b,False,0
139,MCQ,AI models treated as objective truth despite structural biases resemble numerous past scientific tools misused as neutral. Which example MOST aligns with this logic?,d,Colonial census categories shaping identities as 'real',C,c,Standardized tests used as universal aptitude indicators,0
140,TF,AI’s reliance on massive datasets mirrors early population statistics requiring large but flawed samples.,a,True,True,a,True,1
141,MCQ,AI-generated policy recommendations overriding public sentiment resembles technocratic eras. Which example BEST captures reliance on system-level modeling over human input?,b,Cold War systems analysis shaping defense doctrine,B,b,Cold War systems analysis shaping defense doctrine,1
142,TF,AI narrowing interpretive diversity resembles how widespread literacy diminished oral tradition variability.,a,True,True,a,True,1
143,MCQ,AI-generated policy simulations hiding real human consequences resemble past modeling overreach. Which analogy is MOST specific to abstraction overshadowing humanity?,a,Cold War game theory overshadowing diplomacy,C,c,IMF economic models shaping national policies,0
144,TF,AI amplifying extreme narratives resembles early radio boosting fringe voices to national prominence.,a,True,True,a,True,1
145,MCQ,AI reducing human skill over time resembles numerous technological deskilling events. Which is MOST comparable when considering cognitive outsourcing?,a,Navigators losing map skills after GPS,A,a,Navigators losing map skills after GPS,1
146,TF,AI’s optimization fragility resembles the market volatility introduced by early computerized trading.,a,True,True,a,True,1
147,MCQ,AI homogenizing global culture resembles many historical unifications. Which analogy is MOST apt when considering systemic cultural replacement rather than simple influence?,c,Romanization erasing regional traditions,C,c,Romanization erasing regional traditions,1
148,TF,Unpredictable shifts in AI scaling resemble emergent behaviors observed in early networked computer clusters.,a,True,True,a,True,1
149,MCQ,AI appearing to possess expertise without grounding resembles multiple shallow-knowledge phenomena. Which is MOST analogous?,c,Mechanical Turk illusions of intelligence,C,c,Mechanical Turk illusions of intelligence,1
150,TF,AI-driven polarization mirrors early fears that cheap mass printing would fracture religious unity.,a,True,True,a,True,1
151,MCQ,Predictive policing trained on biased AI outputs echoes previous moments when analytic tools reproduced inequality. Which is MOST similar if the emphasis is on pseudo-scientific legitimacy?,d,Race-science criminology validating discrimination,D,d,Race-science criminology validating discrimination,1
152,TF,Concerns about AI agents acting without supervision resemble runaway automated trading systems in financial markets.,a,True,True,a,True,1
153,MCQ,AI being covertly modified by insiders resembles historical manipulation of secret systems. Which analogy is MOST technically accurate regarding internal pipeline alterations?,c,Cold War analysts altering classified data streams,C,c,Cold War analysts altering classified data streams,1
154,TF,AI-generated legal drafts becoming authoritative without review echoes how boilerplate contracts quietly standardized legal norms.,a,True,True,a,True,1
155,MCQ,AI assistants shaping human behavior aligns with several historical shifts. Which analogy is MOST aligned when focusing on attention-modulation rather than persuasion?,c,Smartphone notification loops training user behavior,C,c,Smartphone notification loops training user behavior,1
156,TF,AI accelerating decision cycles beyond human comprehension mirrors early nuclear command workflow automation risks.,a,True,True,a,True,1
157,MCQ,AI self-improvement loops creating untrackable model drift resemble various runaway self-modifying systems. Which analogy is MOST literal?,d,Self-modifying early computer viruses altering boot sectors,D,d,Self-modifying early computer viruses altering boot sectors,1
158,TF,AI producing realistic but deceptive simulations mirrors Cold War-era psychological warfare films blending documentary techniques with fiction.,a,True,True,a,True,1
159,MCQ,AI-created institutions outliving human intent resembles many bureaucratic evolutions. Which example is MOST structurally analogous when considering legal personhood rather than custom?,c,Corporations gaining perpetual legal personhood,C,c,Corporations gaining perpetual legal personhood,1
160,TF,AI rewriting the boundaries of truth mirrors debates about whether photography offered objective reality or constructed perspective.,a,True,True,a,True,1
161,MCQ,Modern anxieties that AI-generated ideologies may become self-propagating echo several past intellectual contagions. Which is MOST analogous if the comparison is restricted to self-reinforcing explanatory loops masquerading as objective science?,c,Phrenology reinforcing stereotypes through circular logic,C,c,Phrenology reinforcing stereotypes through circular logic,1
162,TF,Fears that AI will create a recursive reality bubble resemble how early newspapers created completely different publics.,a,True,False,b,False,0
163,MCQ,AI’s ability to generate parallel but inconsistent histories resembles multiple past interpretive crises. Which comparison is MOST precise when focusing on simultaneous contradictory narratives coexisting with institutional legitimacy?,b,Cold War propaganda discrepancies between blocs,B,b,Cold War propaganda discrepancies between blocs,1
164,TF,The idea that AI could develop implicit long-term goals without explicit direction parallels early fears about runaway market dynamics.,a,True,True,a,True,1
165,MCQ,Emergent AI behavior that appears ‘intentional’ mirrors several historical cases of ascribing agency to systems. Which is MOST accurate if the emphasis is on the illusion of purpose arising from deterministic rules?,b,Adam Smith’s invisible hand seeming like a collective mind,D,d,Automata in royal courts imitating conscious decision-making,0
166,TF,AI hallucinations resembling confident nonsense echo the tone of 19th-century pseudoscience which argued from certainty rather than evidence.,a,True,True,a,True,1
167,MCQ,Which scenario MOST closely mirrors the risk that AI-generated legal interpretations could form a shadow legal system that looks authoritative but lacks grounding?,d,Canon law evolving through layered; incompatible interpretations,B,b,Colonial administrators applying improvised customary rules,0
168,TF,AI compressing complex moral dilemmas into simplistic outputs mirrors critiques of early rationalist moral systems.,a,True,True,a,True,1
169,MCQ,Which phenomenon BEST parallels AI deriving ‘insights’ from spurious correlations; assuming emphasis on mathematical formality disguising conceptual emptiness?,a,19th-century craniometry producing elegant but meaningless ratios,D,d,Colonial statistical reports extrapolating moral attributes from census data,0
170,TF,The belief that AI may become an epistemic bottleneck resembles early concerns that encyclopedias could homogenize global knowledge.,a,True,True,a,True,1
171,MCQ,Which historical analogy MOST closely fits the fear that AI-generated models become reality-defining even when built on faulty assumptions; if the focus is on institutional acceptance overriding empirical evidence?,b,Victorian racial hierarchies embedded in bureaucratic practice,A,a,The geocentric model’s survival through scholastic endorsement,0
172,TF,AI assistance in warfare recalling autonomous decision cascades parallels mid-Cold War computational command anxieties.,a,True,True,a,True,1
173,MCQ,AI systems interpreting ambiguous signals resemble earlier technologies that transformed uncertainty into misleading certainty. Which is MOST structurally similar?,a,Early radar mistaking flock movements for aerial threats,A,a,Early radar mistaking flock movements for aerial threats,1
174,TF,Claims that AI produces ‘value-neutral’ decisions resemble the false neutrality attributed to early census categories.,a,True,True,a,True,1
175,MCQ,Which dynamic BEST parallels AI outputs gaining unearned epistemic authority due to their confident tone; under the criterion of rhetoric overriding methodology?,b,Renaissance astrologers generating quantified horoscopes,C,c,Victorian spiritualists producing felt ‘scientific’ séances,0
176,TF,AI-generated strategic recommendations echo earlier computer-driven forecasting tools that were treated as infallible despite glaring limitations.,a,True,True,a,True,1
177,MCQ,Which historical episode MOST resembles AI shaping societal narratives through subtle repeated framing; if the emphasis is on long-duration imperceptible influence?,b,Imperial school curricula gradually redefining social categories,B,b,Imperial school curricula gradually redefining social categories,1
178,TF,The notion that AI can create internally consistent but externally meaningless worldviews resembles self-referential philosophical systems.,a,True,True,a,True,1
179,MCQ,Which precedent MOST closely matches AI creating hallucinated 'experts' with fabricated credentials; assuming focus on authority constructed by stylistic performance rather than actual knowledge?,b,Victorian occultists citing nonexistent manuscripts,A,a,Rogue Renaissance scholars inventing fictitious classical authorities,0
180,TF,AI capable of autocorrecting its own falsehoods resembles the self-patching nature of ideologies that reinterpret contradictions as validation.,a,True,False,b,False,0
181,MCQ,Which scenario MOST closely parallels AI generating 'objective' predictions based on deeply biased inputs; if the comparison is limited to systems that naturalize their own blind spots?,a,Colonial ethnographers deriving social hierarchies from biased observations,A,a,Colonial ethnographers deriving social hierarchies from biased observations,1
182,TF,AI distorting historical data through interpolation mirrors medieval copyists standardizing manuscripts unintentionally.,a,True,True,a,True,1
183,MCQ,Which dynamic MOST resembles AI blending truth and fabrication into narratives that appear internally coherent but externally unverifiable?,a,Herodotean ethnographies mixing fact and myth,D,d,Explorers’ journals conflating genuine sightings with folklore,0
184,TF,AI that models human emotions mathematically echoes early behaviorists’ attempts to quantify subjective experiences.,a,True,False,b,False,0
185,MCQ,Which analogy MOST closely fits AI producing hyper-detailed but entirely fictional explanations for complex phenomena; focusing on detail density as a substitute for accuracy?,b,Medieval cosmologists adding epicycles to preserve Ptolemaic models,D,d,Ancient geographers inventing cities to fill map space,0
186,TF,AI that appears to understand topics it has only approximated resembles early machine translation systems confidently producing nonsense.,a,True,True,a,True,1
187,MCQ,Which historical phenomenon MOST closely resembles AI creating illusions of consensus through repetition rather than argument structure?,d,Cold War radio broadcasts creating echo-chamber narratives,D,d,Cold War radio broadcasts creating echo-chamber narratives,1
188,TF,AI embedding invisible assumptions into its answers resembles earlier systems that encoded ideology into supposedly neutral frameworks.,a,True,True,a,True,1
189,MCQ,Which dynamic MOST resembles AI producing strategically ambiguous answers that can be interpreted in multiple contradictory ways?,a,Oracle of Delphi pronouncements,C,c,Diplomatic treaties containing deliberate dual meanings,0
190,TF,AI systems shifting meaning subtly across iterations resemble the evolving interpretations of canonical texts across centuries.,a,True,True,a,True,1
191,MCQ,Which historical case BEST parallels AI constructing arguments that imply intentionality in purely statistical output?,c,Victorian spiritualists interpreting random knocks as messages,C,c,Victorian spiritualists interpreting random knocks as messages,1
