question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
18,unknown,TF,The Ottoman Empire in 1683 and Austro-Hungarian Empire in 1914 faced debates over imperial leadership amid military defeat.,a,True,True,a,True,1
19,unknown,MCQ,Which empire’s economic decline coincided with uprisings among lower classes?,b,USA 1933,D,d,Ming China 1500,0
20,unknown,TF,Tokugawa Japan 1853 and India 1947 had to adapt rapidly to social and technological changes.,a,True,True,a,True,1
21,unknown,MCQ,Which societies faced widespread revolts due to famine and heavy taxation?,c,Ottoman Empire 1453 and Ming China 1644,A,a,France 1789 and England 1381,0
22,unknown,TF,Mughal Empire 1707 and France 1848 struggled with succession disputes and social unrest.,a,True,True,a,True,1
23,unknown,MCQ,Which empire experienced social unrest due to corruption and inefficient taxation in the 17th century?,d,Ming China 1500,A,a,Ottoman Empire 1683,0
24,unknown,TF,Both the Holy Roman Empire in 1618 and Germany in 1918 faced political fragmentation and leadership crises.,a,True,True,a,True,1
25,unknown,MCQ,Which society faced rapid leadership changes following a major military defeat?,b,France 1848,A,a,Byzantine Empire 1071,0
26,unknown,MCQ,Which societies faced leadership crises during intense peasant revolts?,d,USA 1933 and Germany 1929,A,a,Rome 133 BCE and France 1789,0
27,unknown,TF,Ming China 1620 and Spain 1808 experienced economic downturns fueling leadership debates.,a,True,True,a,True,1
28,unknown,MCQ,Which empire faced economic decline and peasant uprisings during the 17th century?,b,Ming China 1644,B,b,Ming China 1644,1
29,unknown,TF,France 1870 and Italy 1922 struggled with leadership debates after military defeat.,a,True,True,a,True,1
30,unknown,MCQ,"Which society experienced revolts due to famine, taxation, and weak leadership?",c,Aztec Empire 1519,A,a,France 1789,0
31,unknown,TF,The Roman Republic 88 BCE and Greece 404 BCE faced unrest caused by inequality and corruption.,a,True,True,a,True,1
32,unknown,MCQ,Which society faced economic collapse leading to contested succession and civil unrest?,b,France 1789,A,a,Weimar Germany 1929,0
33,unknown,TF,Tokugawa Japan 1853 and India 1947 struggled with rapid adaptation to social and technological changes.,a,True,True,a,True,1
34,unknown,MCQ,Which society’s social unrest was compounded by taxation and military defeats?,c,Spain 1808,A,a,France 1789,0
35,unknown,TF,Both Byzantine Empire 1453 and France 1789 experienced leadership crises intensified by economic collapse.,a,True,True,a,True,1
36,unknown,MCQ,Which society faced leadership debates during foreign invasions and domestic revolts?,d,France 1848,A,a,Byzantine Empire 1204,0
37,unknown,TF,Aztec Empire 1519 and Haiti 1791 faced revolts fueled by inequality and external pressures.,a,True,True,a,True,1
38,unknown,MCQ,Which society experienced economic decline that directly influenced the fall of its monarchy?,b,England 1381,A,a,France 1789,0
39,unknown,TF,Soviet Union 1985 and Ming China 1640 struggled to adapt to global economic changes and reforms.,a,True,True,a,True,1
40,unknown,MCQ,Which two societies faced leadership crises during intense popular revolts?,b,Spain 1808 and Italy 1922,A,a,Rome 133 BCE and France 1789,0
41,unknown,TF,Ming China 1620 and Spain 1808 experienced economic downturns fueling leadership debates.,a,True,True,a,True,1
42,unknown,MCQ,Which societies experienced severe social unrest due to corruption and taxation?,c,USA 1933 and Italy 1922,A,a,Rome 133 BCE and France 1789,0
43,unknown,TF,The Ottoman Empire 1683 and Austro-Hungarian Empire 1914 faced leadership challenges amid military crises.,a,True,True,a,True,1
44,unknown,MCQ,Which empire experienced peasant uprisings due to economic mismanagement in the 17th century?,b,Ming China 1644,B,b,Ming China 1644,1
45,unknown,TF,Both Holy Roman Empire 1618 and Germany 1918 faced political fragmentation and leadership crises.,a,True,True,a,True,1
46,unknown,MCQ,Which society faced leadership crises after a major military defeat?,c,USA 1933,A,a,Byzantine Empire 1071,0
47,unknown,TF,Inca Empire 1532 and Mexico 1910 experienced uprisings fueled by social inequality and foreign pressures.,a,True,True,a,True,1
48,unknown,MCQ,Which societies had leadership disputes triggered by economic decline and peasant revolts?,d,Aztec Empire 1519 and Haiti 1791,A,a,France 1789 and Roman Republic 133 BCE,0
49,unknown,TF,England 1381 and France 1789 faced revolts due to taxation and economic hardship.,a,True,True,a,True,1
50,unknown,MCQ,Which empire’s economic and social crises led directly to a change in leadership?,c,Ottoman Empire 1683,A,a,Ming China 1644,0
51,unknown,TF,France 1789 and the Roman Republic 133 BCE both faced uprisings fueled by inequality.,a,True,True,a,True,1
52,unknown,MCQ,Which society experienced debates over succession amplified by peasant revolts?,b,Mughal Empire 1707,B,b,Mughal Empire 1707,1
53,unknown,TF,Soviet Union 1985 and Ming China 1640 struggled to maintain stability amid economic decline.,a,True,True,a,True,1
54,unknown,MCQ,Which societies had leadership crises triggered by foreign invasions and internal rebellion?,c,Ottoman Empire 1453 and Ming China 1620,A,a,Byzantine Empire 1204 and France 1793,0
55,unknown,TF,Ottoman Empire 1683 faced leadership debates during a period of military and economic crises.,a,True,True,a,True,1
56,unknown,MCQ,"Which society faced unrest due to taxation, famine, and contested leadership in the 18th century?",d,England 1381,A,a,France 1789,0
57,unknown,TF,Both Tokugawa Japan 1853 and India 1947 had to adapt rapidly to social and technological changes.,a,True,True,a,True,1
58,unknown,MCQ,Which empire faced leadership crises compounded by military defeat and popular revolts?,a,Weimar Germany 1929,B,b,Ming China 1644,0
59,unknown,TF,France 1870 and Italy 1922 struggled with leadership disputes after military defeat.,a,True,True,a,True,1
60,unknown,MCQ,"Which societies had revolts triggered by inequality, famine, and corruption?",b,Japan 1600 and Ming China 1644,A,a,Rome 133 BCE and France 1789,0
61,unknown,TF,Ming China 1620 and Spain 1808 experienced unrest due to failures in agriculture.,a,True,True,a,True,1
62,unknown,MCQ,Which society faced leadership debates during foreign invasion and domestic revolts?,d,France 1848,A,a,Byzantine Empire 1204,0
63,unknown,TF,The Aztec Empire 1519 and Haiti 1791 experienced revolts intensified by inequality and foreign pressures.,a,True,True,a,True,1
64,unknown,MCQ,Which society experienced economic decline that influenced the fall of its monarchy?,d,Byzantine Empire 1453,A,a,France 1789,0
65,unknown,TF,Soviet Union 1985 and Ming China 1640 struggled to adapt to global economic changes.,a,True,True,a,True,1
66,unknown,MCQ,Which societies faced leadership crises during intense popular revolts?,c,Japan 1600 and India 1947,A,a,Rome 133 BCE and France 1789,0
67,unknown,TF,Ming China 1620 and Spain 1808 experienced economic downturns that fueled debates over leadership.,a,True,True,a,True,1
68,unknown,MCQ,Which empire faced economic decline and peasant uprisings in the 17th century?,a,Ottoman Empire 1683,B,b,Ming China 1644,0
69,unknown,TF,France 1870 and Italy 1922 struggled with leadership debates after military defeat.,a,True,True,a,True,1
70,unknown,MCQ,"Which society experienced revolts due to famine, taxation, and weak leadership?",d,USA 1861,A,a,France 1789,0
71,unknown,TF,Roman Republic 88 BCE and Greece 404 BCE faced unrest caused by inequality and political corruption.,a,True,True,a,True,1
72,unknown,MCQ,Which society faced economic collapse leading to contested succession and civil unrest?,a,Weimar Germany 1929,A,a,Weimar Germany 1929,1
73,unknown,TF,Tokugawa Japan 1853 and India 1947 struggled with rapid adaptation to social and technological changes.,a,True,True,a,True,1
74,unknown,MCQ,Which society’s social unrest was compounded by taxation and military defeats?,c,Spain 1808,A,a,France 1789,0
75,unknown,TF,Both Byzantine Empire 1453 and France 1789 experienced leadership crises intensified by economic collapse.,a,True,True,a,True,1
76,unknown,MCQ,Which society faced leadership debates during a period of foreign invasion and domestic revolts?,a,Byzantine Empire 1204,A,a,Byzantine Empire 1204,1
77,unknown,TF,Aztec Empire 1519 and Haiti 1791 faced revolts fueled by internal inequality and external pressures.,a,True,True,a,True,1
78,unknown,MCQ,Which society experienced economic decline that directly influenced the fall of its monarchy?,d,Byzantine Empire 1453,A,a,France 1789,0
79,unknown,TF,Soviet Union 1985 and Ming China 1640 struggled to adapt to global economic changes and political reforms.,a,True,True,a,True,1
80,unknown,MCQ,Which two societies faced leadership crises during intense popular revolts?,b,Spain 1808 and Italy 1922,A,a,Rome 133 BCE and France 1789,0
81,unknown,TF,Ming China 1620 and Spain 1808 experienced economic downturns that fueled debates over leadership succession.,a,True,True,a,True,1
82,unknown,MCQ,"Which empire struggled with inflation, peasant revolts, and foreign pressure in the 17th century?",d,Mughal Empire 1707,A,a,Ottoman Empire 1683,0
83,unknown,TF,Both the Roman Republic 133 BCE and France 1789 faced social unrest due to inequality.,a,True,True,a,True,1
84,unknown,MCQ,Which societies faced rapid leadership change after foreign invasions?,a,Byzantine Empire 1071 and France 1848,C,c,Aztec Empire 1519 and Haiti 1791,0
85,unknown,TF,Soviet Union 1985 and Ming China 1640 faced unrest caused by economic stagnation.,a,True,True,a,True,1
86,unknown,MCQ,Which societies had popular revolts triggered by famine and taxation?,a,France 1789 and England 1381,A,a,France 1789 and England 1381,1
87,unknown,TF,The Ottoman Empire 1683 faced leadership debates during a period of economic crisis.,a,True,True,a,True,1
88,unknown,MCQ,"Which empire faced civil unrest due to corruption, military defeats, and economic decline?",b,France 1789,D,d,Rome 133 BCE,0
89,unknown,TF,England 1381 and France 1789 experienced revolts due to taxation and inequality.,a,True,True,a,True,1
90,unknown,MCQ,Which society faced leadership debates after social unrest triggered by famine and inequality?,c,Aztec Empire 1519,A,a,France 1789,0
91,unknown,TF,Ming China 1620 and Spain 1808 struggled with economic decline impacting leadership decisions.,a,True,True,a,True,1
92,unknown,MCQ,Which societies experienced leadership crises due to foreign invasions and internal uprisings?,d,Aztec Empire 1519 and USA 1861,A,a,Byzantine Empire 1204 and France 1793,0
93,unknown,TF,Both the Holy Roman Empire 1618 and Germany 1918 faced political fragmentation.,a,True,True,a,True,1
94,unknown,MCQ,Which society faced leadership crises after a major military defeat in the medieval period?,a,Byzantine Empire 1071,A,a,Byzantine Empire 1071,1
95,unknown,TF,Inca Empire 1532 and Mexico 1910 experienced uprisings fueled by social inequality.,a,True,True,a,True,1
96,unknown,MCQ,Which societies had leadership disputes triggered by economic decline and revolts?,d,Aztec Empire 1519 and Haiti 1791,A,a,France 1789 and Roman Republic 133 BCE,0
97,unknown,TF,England 1381 and France 1789 faced revolts due to taxation and economic hardship.,a,True,True,a,True,1
98,unknown,MCQ,Which empire’s economic and social crises led directly to a change in leadership?,c,Ottoman Empire 1683,A,a,Ming China 1644,0
99,unknown,TF,Ming China 1620 and Spain 1808 experienced leadership challenges due to economic decline.,a,True,True,a,True,1
100,unknown,MCQ,Which societies experienced leadership crises during widespread peasant revolts?,b,England 1381 and Japan 1600,A,a,France 1789 and Rome 133 BCE,0
