question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
58,MCQ,If Archaefructus were grown today; what modern phenomenon would make its ancient; open-carpel flower structure extremely inefficient for reproduction?,b,Competition with modern flowering plants for insect pollinators,B,b,Competition with modern flowering plants for insect pollinators,1
59,TF,A massive aquatic dinosaur (Spinosaurus) from the Cretaceous (100 million years ago) would struggle to breathe the air in a modern high-altitude lake.,a,True,False,b,False,0
60,MCQ,If a Spinosaurus were hunting in a modern African river; what evolved defensive mechanism in modern prey would make its historical hunting style inefficient?,b,The agility and streamlined body shapes of modern; specialized fish,B,b,The agility and streamlined body shapes of modern; specialized fish,1
61,TF,A giant shark (Stethacanthus) from the Carboniferous (320 million years ago) would quickly freeze in modern Antarctic waters due to its primitive circulatory system.,a,True,False,b,False,0
62,MCQ,If a Stethacanthus were hunting in a modern deep-sea habitat; what is the most significant disadvantage of its ancient sensory system compared to a modern shark?,c,The primitive nature of its electroreception (Ampullae of Lorenzini),C,c,The primitive nature of its electroreception (Ampullae of Lorenzini),1
63,TF,The first mammal-like reptile (Lystrosaurus) from the Triassic (250 million years ago) would find the nutrient quality of modern plants too low for its high-bulk diet.,a,True,False,b,False,0
64,MCQ,If a Lystrosaurus were grazing in a modern grassland; what key anatomical feature of modern plants would damage its teeth and prevent effective feeding?,c,The presence of high levels of abrasive **silica phytoliths** in modern grasses,C,c,The presence of high levels of abrasive **silica phytoliths** in modern grasses,1
65,TF,A giant flightless bird (Dodo) from the Mascarenes (extinct 350 years ago) would not be able to defend itself against modern predatory dogs or pigs.,a,True,True,a,True,1
66,MCQ,If the Dodo were reintroduced to its native island; what is the most significant threat to its nesting success that it never faced prior to its extinction?,c,Predation on its eggs and chicks by introduced mammalian pests (rats; stoats; pigs),C,c,Predation on its eggs and chicks by introduced mammalian pests (rats; stoats; pigs),1
67,TF,An early vascular plant (Rhynia) from the Devonian (410 million years ago) would quickly wither in a modern forest due to competition for sunlight.,a,True,True,a,True,1
68,MCQ,If Rhynia were growing in a modern environment; what primitive anatomical limitation would make it particularly vulnerable to modern drought conditions?,b,Its inability to control water loss efficiently due to a lack of true leaves and simple stomata,B,b,Its inability to control water loss efficiently due to a lack of true leaves and simple stomata,1
69,TF,A massive aquatic dinosaur (Plesiosaurus) from the Jurassic (170 million years ago) would find the deep waters of the modern ocean too cold for its survival.,a,True,True,a,True,1
70,MCQ,If a Plesiosaurus were hunting in the modern ocean; what key physical difference from modern marine mammals would make it inefficient at long-duration dives?,b,Its lower lung capacity and lack of specialized blood oxygen storage compared to whales,B,b,Its lower lung capacity and lack of specialized blood oxygen storage compared to whales,1
71,TF,A large marsupial predator (Thylacine) from the early 20th century Tasmania could not digest modern farm animal meat (beef; pork) due to evolved dietary specialization.,b,False,False,b,False,1
72,MCQ,If a Thylacine were reintroduced to Tasmania today; what is the greatest challenge to its long-term survival that is directly related to its extinction cause?,b,The low genetic diversity of the remaining hypothetical population,C,c,Its lack of defense against modern machinery (cars; traps),0
73,TF,A primitive shark (Cladoselache) from the Devonian (370 million years ago) would find the modern ocean currents too powerful for its simple fin structure.,a,True,False,b,False,0
74,MCQ,If a Cladoselache were hunting in the modern ocean; what key feature of its anatomy would make it dramatically slower than a modern shark?,c,Its lack of evolved vertebrae and stiff; less maneuverable fins,C,c,Its lack of evolved vertebrae and stiff; less maneuverable fins,1
75,TF,A massive flightless bird (Diatryma) from the Eocene (55 million years ago) would be unable to consume the nuts and seeds of modern trees due to their evolved hardness.,a,True,False,b,False,0
76,MCQ,If a Diatryma were running through a modern forest; what aggressive; social competitor would pose the greatest threat to its foraging success?,c,Packs of modern wolves or wild dogs,C,c,Packs of modern wolves or wild dogs,1
77,TF,The first reptile (Hylonomus) from the Carboniferous (310 million years ago) would struggle to survive modern winter temperatures due to its small size and ectothermy.,a,True,True,a,True,1
78,MCQ,If Hylonomus were living in a modern forest; what revolutionary innovation in its modern reptile competitors would give them a massive survival advantage?,a,The development of internal fertilization and live birth (viviparity),C,c,The ability to fly and perch high up,0
79,TF,A primitive jellyfish (Ediacaran biota) from 550 million years ago would find the dissolved oxygen levels of modern seawater too low for its survival.,b,False,False,b,False,1
80,MCQ,If Ediacaran soft-bodied organisms were placed in the modern ocean; what key biological feature would make them immediately vulnerable to the modern food web?,c,Their lack of defensive structures (like shells; spines; or hard mouths),C,c,Their lack of defensive structures (like shells; spines; or hard mouths),1
81,TF,A primitive bird (Hesperornis) from the Cretaceous (80 million years ago) would be unable to successfully fish in modern waters due to competition with specialized marine mammals.,a,True,False,b,False,0
82,MCQ,If Hesperornis were diving in modern coastal waters; what key anatomical feature would make it inefficient compared to a modern penguin or seal?,d,Its underdeveloped wing bones; optimized for only swimming; not powerful diving,D,d,Its underdeveloped wing bones; optimized for only swimming; not powerful diving,1
83,TF,A giant prehistoric crocodile (Sarcosuchus) from the early Cretaceous (110 million years ago) would find the nutrient quality of modern river prey too low for its metabolic needs.,b,False,False,b,False,1
84,MCQ,If a Sarcosuchus were hunting in a modern South American river; what evolved defensive mechanism would its modern prey (e.g.; capybara) possess that its ancient prey lacked?,c,The speed and warning calls of modern social mammals,C,c,The speed and warning calls of modern social mammals,1
85,TF,A primitive jawless fish (Astraspis) from the Ordovician (450 million years ago) would be immediately outcompeted by modern jawed fish (Osteichthyes).,a,True,True,a,True,1
86,MCQ,If Astraspis were feeding in a modern seabed; what anatomical feature would make it struggle to access modern food sources?,c,Its primitive mouth structure (lack of jaws) for gripping and biting complex prey,C,c,Its primitive mouth structure (lack of jaws) for gripping and biting complex prey,1
87,TF,A massive rhinoceros-like mammal (Arsinoitherium) from the Eocene (35 million years ago) would find the low-nutrient content of modern grasses insufficient for its large size.,a,True,False,b,False,0
88,MCQ,If Arsinoitherium were grazing in a modern habitat; what modern competitor; which evolved later; would directly challenge its food source?,b,Modern elephants (possessing superior teeth and digestive systems),B,b,Modern elephants (possessing superior teeth and digestive systems),1
89,TF,An early feathered dinosaur (Sinosauropteryx) from the Jurassic (150 million years ago) would struggle to survive in modern forests due to the denser tree canopy and less open ground.,a,True,False,b,False,0
90,MCQ,If Sinosauropteryx were hunting in a modern undergrowth; what modern organism would pose the greatest threat to its eggs and young?,c,Highly mobile and specialized small mammalian predators (e.g.; rats; weasels; raccoons),C,c,Highly mobile and specialized small mammalian predators (e.g.; rats; weasels; raccoons),1
91,TF,A giant insect (Arthropleura) from the Carboniferous (315 million years ago) would be unable to find suitable nesting material in the modern environment.,b,False,False,b,False,1
92,MCQ,If Arthropleura were moving through a modern forest; what factor; related to its size; would make it immediately vulnerable to modern threats?,d,Its slow movement and immense size would make it an easy target for any large predator,D,d,Its slow movement and immense size would make it an easy target for any large predator,1
93,TF,A massive bird (Argentavis) from the Miocene (6 million years ago) would find the modern atmosphere's density too low to sustain its soaring flight style.,b,False,False,b,False,1
94,MCQ,If Argentavis were flying over modern South America; what environmental challenge would make its hunting and soaring strategy difficult?,b,The modern absence of large; easy-to-spot carcasses of extinct megafauna,B,b,The modern absence of large; easy-to-spot carcasses of extinct megafauna,1
95,TF,A giant prehistoric snake (Titanoboa) from the Paleocene (60 million years ago) would be unable to survive in any modern climate outside of the deepest tropics.,a,True,True,a,True,1
96,MCQ,If a Titanoboa was hunting in a modern tropical river; what crucial missing environmental factor would limit its maximum possible size?,c,The lower average global ambient temperature today compared to the Paleocene,C,c,The lower average global ambient temperature today compared to the Paleocene,1
97,TF,A primitive fish (Placoderm) from the Devonian (400 million years ago) would find the modern coastal sea temperatures acceptable for spawning.,b,False,False,b,False,1
98,MCQ,If a Placoderm were swimming in the modern ocean; what key anatomical feature would make it incapable of the quick turns and maneuvers required for hunting modern fish?,b,Its heavy bony armor (which restricted flexibility and speed),B,b,Its heavy bony armor (which restricted flexibility and speed),1
99,TF,A giant rhino (Elasmotherium) from the Pleistocene (40;000 years ago) would be unable to consume modern savanna grasses due to evolved dietary specialization.,b,False,False,b,False,1
100,MCQ,If Elasmotherium were grazing in modern Central Asia; what key environmental change would quickly lead to its demise?,c,The loss of its specialized long-stem grass diet; replaced by modern shrubs and trees,C,c,The loss of its specialized long-stem grass diet; replaced by modern shrubs and trees,1
101,TF,The first true tree (Archaeopteris) from the Devonian (370 million years ago) would struggle to compete with modern trees for soil nitrogen.,a,True,True,a,True,1
102,MCQ,If Archaeopteris were growing in a modern forest; what physiological limitation would make it extremely vulnerable to modern fungal or bacterial infections?,c,The lack of evolved chemical defenses (secondary metabolites) against modern pathogens,C,c,The lack of evolved chemical defenses (secondary metabolites) against modern pathogens,1
103,TF,A massive flightless predatory mammal (Andrewsarchus) from the Eocene (40 million years ago) would easily defeat any modern wolf pack.,b,False,False,b,False,1
104,MCQ,If Andrewsarchus were hunting in a modern North American habitat; what key missing element would limit its survival compared to its Eocene ecosystem?,a,The absence of the giant; slow-moving ungulates it specialized in preying on,A,a,The absence of the giant; slow-moving ungulates it specialized in preying on,1
105,TF,A massive shelled arthropod (Arctinurus) from the Silurian (430 million years ago) would find the acidity of modern deep seawater intolerable.,a,True,False,b,False,0
106,MCQ,If an Arctinurus were scuttling on the modern seabed; what physical disadvantage would it have against a modern crab?,b,Its primitive; heavy-armored shell (limiting speed and maneuverability),B,b,Its primitive; heavy-armored shell (limiting speed and maneuverability),1
107,TF,A giant penguin (Anthropornis) from the Paleogene (45 million years ago) would suffer from heat stress in modern Antarctic summer temperatures.,b,False,False,b,False,1
108,MCQ,If Anthropornis were hunting in modern Antarctic waters; what critical change in the ecosystem would challenge its ability to find food?,c,Competition with the massive; organized modern human fishing fleet,B,b,The absence of large; slow-moving fish from its time,0
109,TF,A lungfish (Dipterus) from the Devonian (380 million years ago) would find the nutrient load of modern polluted rivers immediately fatal.,b,False,False,b,False,1
110,MCQ,If Dipterus were surviving a modern drought by burrowing into the mud; what feature would give it a massive advantage over most modern fish?,c,Its primitive lung for breathing atmospheric air (primitive tetrapod feature),C,c,Its primitive lung for breathing atmospheric air (primitive tetrapod feature),1
111,TF,A prehistoric camel (Titanotylopus) from the Pliocene (4 million years ago) would struggle to digest modern high-fiber grasses.,b,False,False,b,False,1
112,MCQ,If Titanotylopus were crossing a modern desert; what evolved feature of modern competitors (like the Dromedary) would it lack for water retention?,d,The absence of specialized kidneys for hyper-efficient water reclamation,D,d,The absence of specialized kidneys for hyper-efficient water reclamation,1
113,TF,A primitive lizard (Captorhinus) from the Permian (280 million years ago) would be unable to find suitable prey due to the small size of modern insects.,a,True,False,b,False,0
114,MCQ,If Captorhinus were hunting in a modern forest; what key anatomical difference would put it at a massive disadvantage against a modern snake?,b,Its small size and reliance on walking (compared to limbless agility),B,b,Its small size and reliance on walking (compared to limbless agility),1
115,TF,A giant prehistoric rodent (Josephoartigasia monesi) from the Pliocene (3 million years ago) would be unable to escape from a modern jaguar.,b,False,False,b,False,1
116,MCQ,If Josephoartigasia were grazing in a modern South American habitat; what would be the most critical missing element for its daily comfort and survival?,c,The vast; low-lying wetlands and river systems that supported its immense bulk,C,c,The vast; low-lying wetlands and river systems that supported its immense bulk,1
117,TF,A massive sea turtle (Archelon) from the Cretaceous (75 million years ago) would find the modern ocean temperatures too cold for egg incubation.,a,True,False,b,False,0
118,MCQ,If an Archelon were swimming in the modern ocean; what highly evolved competitor would it encounter that specializes in consuming the jellyfish it likely ate?,d,Specialized; fast-swimming modern tuna and large fish,C,c,The massive; filter-feeding modern Basking Shark,0
119,TF,A primitive crocodile (Protosuchus) from the Jurassic (200 million years ago) would struggle to survive modern winter temperatures due to its small size and ectothermy.,a,True,True,a,True,1
120,MCQ,If Protosuchus were hunting in a modern stream; what key physiological disadvantage would it have compared to a modern crocodile?,c,Its primitive skull and teeth; unsuited for the crushing power of modern crocs,A,a,Its inability to hold its breath for long periods underwater,0
121,TF,The first true bird (Gansus) from the early Cretaceous (120 million years ago) would be unable to find suitable nesting material in modern wetlands.,b,False,False,b,False,1
122,MCQ,If Gansus were flying over a modern marsh; what key anatomical difference would make it an inferior flyer to a modern duck?,c,Its primitive; short tail structure; lacking the modern pygostyle (fused tail bone) for precise steering,C,c,Its primitive; short tail structure; lacking the modern pygostyle (fused tail bone) for precise steering,1
123,TF,A primitive lizard (Mesosaurus) from the Permian (280 million years ago) would find the salinity of modern brackish water too high for its survival.,a,True,False,b,False,0
124,MCQ,If Mesosaurus were swimming in a modern estuary; what key feature of its anatomy would make it useless for hunting modern; fast-moving prey?,b,Its reliance on small; primitive teeth and passive filter-feeding (not active hunting),B,b,Its reliance on small; primitive teeth and passive filter-feeding (not active hunting),1
125,TF,A massive herbivore (Palaeoloxodon namadicus) from the Pleistocene (50;000 years ago) would be unable to consume modern woody plants due to evolved specialization.,b,False,False,b,False,1
126,MCQ,If Palaeoloxodon (a giant elephant) were foraging in modern Asia; what human-caused factor would pose the greatest threat to its immense habitat needs?,c,Massive habitat fragmentation and human encroachment,C,c,Massive habitat fragmentation and human encroachment,1
127,TF,A primitive spider (Palaeocharinus) from the Devonian (400 million years ago) would struggle to survive in modern temperate forests due to the temperature fluctuations.,a,True,False,b,False,0
128,MCQ,If Palaeocharinus were hunting in a modern habitat; what key feature would make it ineffective compared to a modern spider?,b,Its inability to spin complex; sticky silk webs for trapping prey,B,b,Its inability to spin complex; sticky silk webs for trapping prey,1
129,TF,A massive flightless bird (Terror Bird - Phorusrhacos) from the Miocene (15 million years ago) would easily defeat any modern ostrich.,a,True,True,a,True,1
130,MCQ,If a Terror Bird were hunting in a modern South American grassland; what key difference in modern prey would challenge its hunting strategy?,b,The evolved high-speed endurance and agility of modern large mammals,B,b,The evolved high-speed endurance and agility of modern large mammals,1
131,TF,A primitive amphibian (Ichthyostega) from the Devonian (365 million years ago) would find the nutrient load of modern aquatic systems completely toxic.,b,False,False,b,False,1
132,MCQ,If Ichthyostega were attempting to crawl on a modern riverbank; what key anatomical difference would prevent it from walking effectively compared to a modern salamander?,b,Its primitive; heavy limbs and body; unsuited for lifting its body clear of the ground,B,b,Its primitive; heavy limbs and body; unsuited for lifting its body clear of the ground,1
133,TF,A massive plant (Lepidodendron) from the Carboniferous (320 million years ago) would be unable to photosynthesize effectively in modern light conditions.,b,False,False,b,False,1
134,MCQ,If Lepidodendron (a scale tree) were growing in a modern environment; what key difference in its reproductive cycle would make it completely non-viable for long-term survival?,b,Its unique method of reproducing only once before dying (monocarpic),B,b,Its unique method of reproducing only once before dying (monocarpic),1
135,TF,A primitive reptile (Hylonomus) from the Carboniferous (310 million years ago) would be unable to find suitable prey due to the small size of modern insects.,a,True,False,b,False,0
136,MCQ,If Hylonomus were hunting in a modern habitat; what physical advantage would modern insects possess that its ancient prey lacked?,a,Evolved speed and camouflage to avoid detection,A,a,Evolved speed and camouflage to avoid detection,1
137,TF,A giant prehistoric armadillo (Glyptodon) from the Pleistocene (10;000 years ago) would struggle to find suitable burrowing ground in modern asphalt and concrete landscapes.,a,True,True,a,True,1
138,MCQ,If a Glyptodon were foraging in modern South America; what evolved defensive trait would make modern predators wary of attacking it?,a,Its massive size and heavy; integrated bony shell armor,A,a,Its massive size and heavy; integrated bony shell armor,1
139,TF,A massive aquatic dinosaur (Mosasaurus) from the Cretaceous (70 million years ago) would struggle to breathe the air in modern shallow seas.,b,False,False,b,False,1
140,MCQ,If a Mosasaurus were hunting in the modern ocean; what key difference in its skeletal anatomy would make it less energy-efficient than a modern whale?,b,Its lack of a horizontal fluke and reliance on a simpler; anguilliform (eel-like) swimming motion,B,b,Its lack of a horizontal fluke and reliance on a simpler; anguilliform (eel-like) swimming motion,1
141,TF,A massive prehistoric fish (Xiphactinus) from the Cretaceous (80 million years ago) would be unable to consume modern fish due to their smaller; harder scales.,b,False,False,b,False,1
142,MCQ,If a Xiphactinus were hunting in the modern ocean; what disadvantage would its teeth pose compared to a modern tuna?,c,Its lack of specialized teeth for slicing (mostly for stabbing/holding) compared to modern predators,C,c,Its lack of specialized teeth for slicing (mostly for stabbing/holding) compared to modern predators,1
143,TF,A primitive sea cucumber (Eldonia) from the Cambrian (500 million years ago) would find the nutrient load of modern seawater toxic.,a,True,False,b,False,0
144,MCQ,If Eldonia were attempting to filter feed in the modern ocean; what key feature would make it vulnerable to micro-predators?,b,Its simple; soft-bodied structure and lack of any hard; internal or external protection,B,b,Its simple; soft-bodied structure and lack of any hard; internal or external protection,1
145,TF,A massive bear (Arctodus simus - Short-faced Bear) from the Pleistocene (11;000 years ago) would be unable to digest modern forest berries.,b,False,False,b,False,1
146,MCQ,If a Short-faced Bear were hunting in modern North America; what key feature would give it an advantage over modern bears in a chase?,c,Its long; slender limbs and high-speed gait (optimized for fast running/scavenging),C,c,Its long; slender limbs and high-speed gait (optimized for fast running/scavenging),1
147,TF,A primitive shelled cephalopod (Orthoceras) from the Ordovician (470 million years ago) would find the increased density of modern seawater crushing.,b,False,False,b,False,1
148,MCQ,If Orthoceras were swimming in the modern ocean; what major disadvantage would its shell give it against modern squid and fish?,b,Its large; rigid shell would prevent the high-speed jet propulsion and maneuverability of modern cephalopods,B,b,Its large; rigid shell would prevent the high-speed jet propulsion and maneuverability of modern cephalopods,1
