question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
13,unknown,TF,"If early domestication of citrus fruits happened in the Mediterranean instead of Southeast Asia, would global citrus genetics remain the same?",b,False,False,b,False,1
14,unknown,MCQ,"If Mediterranean societies domesticated citrus fruits 2000 years before Southeast Asian cultivation, which effect is most plausible?",a,"Mediterranean hybridization pathways might create distinct citrus varieties suited to temperate climates, while Southeast Asian societies would independently domesticate local citrus species, producing different but equally diverse genetic lineages",A,a,"Mediterranean hybridization pathways might create distinct citrus varieties suited to temperate climates, while Southeast Asian societies would independently domesticate local citrus species, producing different but equally diverse genetic lineages",1
15,unknown,TF,"If the discovery of mass textile weaving began in Persia rather than India, Silk Road fiber economics would remain unaffected.",a,True,False,b,False,0
16,unknown,MCQ,"If Persian scholars perfected mass weaving technology 500 years before Indian weavers, which consequence is most realistic?",a,"Persian textile centers would dominate early Silk Road trade, while Indian weaving traditions would emerge independently through cultural innovation and experimentation with local fibers, eventually creating competing but distinct textile economies",A,a,"Persian textile centers would dominate early Silk Road trade, while Indian weaving traditions would emerge independently through cultural innovation and experimentation with local fibers, eventually creating competing but distinct textile economies",1
17,unknown,TF,"If the earliest discovery of coastal fish-smoking for preservation began in Scandinavia rather than Southeast Asia, maritime trade patterns in the Pacific would remain identical.",b,False,False,b,False,1
18,unknown,MCQ,"If Scandinavian fishermen invented smoking preservation 1000 years before Southeast Asian methods emerged, what is the most plausible ripple effect?",a,"Northern European trade hubs might sustain larger maritime communities earlier through protein security, while Southeast Asian traders would discover fish-smoking independently through identical environmental pressures for food preservation",A,a,"Northern European trade hubs might sustain larger maritime communities earlier through protein security, while Southeast Asian traders would discover fish-smoking independently through identical environmental pressures for food preservation",1
19,unknown,TF,"If proto-banking systems were discovered first in the Andes rather than Mesopotamia, would Eurasian credit systems form at the same pace?",b,False,False,b,False,1
20,unknown,MCQ,"If Andean proto-banking record-keeping emerged 1000 years before Mesopotamian systems, which scenario best reflects realistic historical diffusion?",d,"Population growth would reverse into permanent decline across all continents, as economic systems would collapse without access to Andean financial innovation",A,a,"Andean states might standardize accounting and credit mechanisms earlier, while Eurasian civilizations would independently develop comparable banking systems through identical economic pressures for trade facilitation and record-keeping",0
21,unknown,TF,"If advanced stone-masonry precision emerged in Southeast Asia before the Inca, would Andean architecture develop identically?",b,False,False,b,False,1
22,unknown,MCQ,"If Southeast Asian temple builders perfected stone-cutting precision 1500 years before Inca civilization, which ripple effect is most plausible?",a,"Southeast Asian temple complexes would showcase advanced masonry earlier, while Andean civilizations would independently develop comparable stone-fitting techniques through identical geological constraints and engineering experimentation",A,a,"Southeast Asian temple complexes would showcase advanced masonry earlier, while Andean civilizations would independently develop comparable stone-fitting techniques through identical geological constraints and engineering experimentation",1
23,unknown,TF,"If the earliest discovery of long-distance desert caravan logistics occurred in India instead of North Africa, would the Sahara trade routes still form in the same sequence?",b,False,False,b,False,1
24,unknown,MCQ,"If Indian merchants perfected desert trade organization 500 years before North African practices, which consequence matches most realistic historical diffusion patterns?",a,"Indian overland networks would expand across steppes and deserts earlier, while North African merchants would gradually discover identical logistical solutions through experimentation with trans-Saharan routes, creating separate but eventually interconnected trade systems",A,a,"Indian overland networks would expand across steppes and deserts earlier, while North African merchants would gradually discover identical logistical solutions through experimentation with trans-Saharan routes, creating separate but eventually interconnected trade systems",1
25,unknown,TF,"If the discovery of olive oil pressing began in Egypt instead of the Aegean, would Mediterranean trade specialization remain identical?",b,False,False,b,False,1
26,unknown,MCQ,"If Egyptian agricultural specialists perfected olive pressing and oil storage 500 years before Aegean methods, which outcome is most realistic?",c,"Mediterranean sailing would become physically impossible, as olive oil technology would trigger some cascade preventing maritime navigation in the region",A,a,"Egyptian oil production would dominate Mediterranean trade initially, while Greek and Aegean regions would independently develop olive cultivation and pressing from local environmental conditions and trade incentives, eventually creating competing but complementary economic niches",0
27,unknown,TF,"If early glacier-mapping techniques originated in the Tibetan Plateau instead of Scandinavia, would European climate studies develop along the same timeline?",a,True,False,b,False,0
28,unknown,MCQ,"If Tibetan scholars formally mapped glacial dynamics and climate patterns 1000 years before European glaciologists, which downstream effect is most plausible?",b,"Glaciers across Earth would stop melting entirely, as if glacier-mapping documentation would physically reverse planetary climate warming",A,a,"Asian scholars might refine high-altitude climate models earlier through Himalayan observations, while European scientists would eventually develop parallel glaciology from Alpine glacial studies, creating separate but eventually converging climate understanding",0
29,unknown,TF,"If the earliest discovery of pumice-based surgical cleaning emerged in Polynesia instead of Rome, would sanitation practices in Europe still progress identically?",a,True,False,b,False,0
30,unknown,MCQ,"If Polynesian healers formally documented pumice stone surgical cleaning 1000 years before Roman physicians, what is the most plausible outcome?",a,"Polynesian medical practitioners would reduce surgical infection rates earlier, while Mediterranean physicians would gradually discover identical sanitization methods through empirical observation of wound outcomes, eventually achieving comparable surgical mortality improvements",A,a,"Polynesian medical practitioners would reduce surgical infection rates earlier, while Mediterranean physicians would gradually discover identical sanitization methods through empirical observation of wound outcomes, eventually achieving comparable surgical mortality improvements",1
31,unknown,TF,"If the discovery of the psychological 'illusion of truth' bias occurred in medieval Persia instead of 20th-century Europe, would modern propaganda studies be unchanged?",a,True,False,b,False,0
32,unknown,MCQ,"If Persian philosophers formally documented the 'illusion of truth' cognitive bias 800 years before modern psychology, which consequence is most plausible?",b,"All forms of language deception would vanish forever, as documented awareness of the bias would somehow prevent its operation in human cognition",A,a,"Persian rhetoric scholars might influence Islamic and medieval European rhetorical training practices, while modern cognitive scientists would independently validate the illusion of truth bias through empirical laboratory experiments, converging on identical psychological mechanisms",0
33,unknown,TF,"If the first discovery of large-scale cave art preservation techniques originated in the Congo Basin instead of Europe, would Paleolithic interpretation trends in France remain identical?",a,True,False,b,False,0
34,unknown,MCQ,"If Central African conservators pioneered cave art preservation 5000 years before European archaeologists, what is the most realistic ripple effect?",b,"All rock surfaces worldwide would become indestructible, as Central African preservation methods would physically prevent deterioration globally",A,a,"African cave systems might gain earlier archaeological status and scholarly attention, while European researchers would still discover comparable preservation needs in European caves through identical stratigraphic analysis, creating separate archaeological traditions",0
35,unknown,TF,"If the first discovery of large-scale irrigation engineering had occurred in prehistoric Britain instead of Mesopotamia, would the agricultural density of the Fertile Crescent still emerge in the same pattern?",a,True,False,b,False,0
36,unknown,MCQ,"If sophisticated irrigation canals originated in prehistoric Britain rather than Mesopotamia, which outcome is most plausible?",a,"Near Eastern societies might develop irrigation centuries later through environmental pressure and independent innovation, achieving similar agricultural densities but on a delayed timeline",A,a,"Near Eastern societies might develop irrigation centuries later through environmental pressure and independent innovation, achieving similar agricultural densities but on a delayed timeline",1
37,unknown,TF,"If the earliest discovery of copper–tin alloying had occurred in the Andes rather than Anatolia, would Eurasian Bronze Age timelines remain identical?",b,False,False,b,False,1
38,unknown,MCQ,"If bronze alloying originated in the Andes 2000 years before Anatolia, which ripple effect is most realistic?",d,"The Indus Valley and Egyptian civilizations would collapse immediately, as their bronze-age economies fundamentally depend on simultaneous invention across multiple continents",A,a,"Andean metal trade networks would expand regionally, while Eurasian societies would independently discover the same copper-tin ratios through trial-and-error experimentation, creating parallel but geographically isolated bronze ages",0
39,unknown,TF,"If the discovery of long-distance camel domestication first happened in Southeast Asia rather than Arabia, would trans-Arabian caravan trade still develop the same way?",b,False,False,b,False,1
40,unknown,MCQ,"If camel domestication emerged in Southeast Asia first, which scenario most accurately reflects long-term historical probability?",d,The Roman Empire would form 1000 years earlier as a direct causal result of Southeast Asian camel domestication triggering earlier European political consolidation,A,a,"Arabian merchants would eventually domesticate camels independently through observing wild herds and recognizing transport advantages, though Arabian trade routes might delay by centuries and follow different commercial pathways",0
41,unknown,TF,"If early celestial navigation by star-lattices originated in Mali instead of Polynesia, would Pacific wayfinding traditions be unchanged?",b,False,True,a,True,0
42,unknown,MCQ,"If star-lattice navigation emerged in Mali by 1000 CE, which effect is most plausible given cultural transmission patterns?",c,All coastal settlements worldwide would collapse into uninhabitability within 200 years due to some unspecified mechanism linking Mali's star-charts to global oceanic catastrophe,A,a,"West African maritime expansion might accelerate along the Atlantic coast, while Polynesian wayfinders would still develop independent star-navigation systems through identical astronomical observations and technological pressures",0
43,unknown,TF,"If the first mapping of monsoon wind cycles occurred in Arabia instead of India, seasonal trade between East Africa and South Asia would still follow the same timings.",a,True,False,b,False,0
44,unknown,MCQ,"If Arabian merchants formally mapped monsoon cycles 500 years before Indian astronomers, which downstream effect is most realistic?",c,"East Africa would become permanently uninhabitable as Indian Ocean currents would reverse, making the continent's climate completely inhospitable to human settlement",A,a,"Arabian sailors might dominate early Indian Ocean trade for centuries, while South Asian traders would gradually adopt similar observational methods and eventually develop independent monsoon models from empirical voyaging data",0
45,unknown,TF,"If the first workable calendar-astronomy tables appeared in Mesoamerica instead of the Near East, Eurasian agricultural scheduling would remain unchanged.",a,True,False,b,False,0
46,unknown,MCQ,"If advanced calendar astronomy originated in Mesoamerica 1500 years earlier than Near Eastern systems, which outcome fits best?",c,"Europe would become permanently nomadic, as Eurasian societies would lose all ability to track seasons without Mesoamerican calendar guidance",A,a,"Mesoamerican societies would achieve superior agricultural precision for centuries, while Eurasian civilizations would independently develop calendar systems from lunar observations and seasonal markers, eventually achieving similar accuracy",0
47,unknown,TF,"If early domestication of citrus fruits happened in the Mediterranean instead of Southeast Asia, would global citrus genetics remain the same?",b,False,False,b,False,1
48,unknown,MCQ,"If Mediterranean societies domesticated citrus fruits 2000 years before Southeast Asian cultivation, which effect is most plausible?",b,"Bananas would become extinct immediately worldwide, as citrus domestication would somehow trigger global banana ecosystem collapse",A,a,"Mediterranean hybridization pathways might create distinct citrus varieties suited to temperate climates, while Southeast Asian societies would independently domesticate local citrus species, producing different but equally diverse genetic lineages",0
49,unknown,TF,"If the discovery of mass textile weaving began in Persia rather than India, Silk Road fiber economics would remain unaffected.",b,False,False,b,False,1
50,unknown,MCQ,"If Persian scholars perfected mass weaving technology 500 years before Indian weavers, which consequence is most realistic?",c,"The Silk Road would cease to exist instantly, as the trade route's entire historical existence depends on simultaneous textile innovation across Asia",A,a,"Persian textile centers would dominate early Silk Road trade, while Indian weaving traditions would emerge independently through cultural innovation and experimentation with local fibers, eventually creating competing but distinct textile economies",0
51,unknown,TF,"If the earliest discovery of coastal fish-smoking for preservation began in Scandinavia rather than Southeast Asia, maritime trade patterns in the Pacific would remain identical.",b,False,False,b,False,1
52,unknown,MCQ,"If Scandinavian fishermen invented smoking preservation 1000 years before Southeast Asian methods emerged, what is the most plausible ripple effect?",d,"African herding cultures would completely abandon cattle domestication, as Scandinavian fish-smoking would inexplicably prevent terrestrial animal husbandry",A,a,"Northern European trade hubs might sustain larger maritime communities earlier through protein security, while Southeast Asian traders would discover fish-smoking independently through identical environmental pressures for food preservation",0
53,unknown,TF,"If proto-banking systems were discovered first in the Andes rather than Mesopotamia, would Eurasian credit systems form at the same pace?",a,True,False,b,False,0
54,unknown,MCQ,"If Andean proto-banking record-keeping emerged 1000 years before Mesopotamian systems, which scenario best reflects realistic historical diffusion?",d,"Population growth would reverse into permanent decline across all continents, as economic systems would collapse without access to Andean financial innovation",A,a,"Andean states might standardize accounting and credit mechanisms earlier, while Eurasian civilizations would independently develop comparable banking systems through identical economic pressures for trade facilitation and record-keeping",0
55,unknown,TF,"If advanced stone-masonry precision emerged in Southeast Asia before the Inca, would Andean architecture develop identically?",a,True,False,b,False,0
56,unknown,MCQ,"If Southeast Asian temple builders perfected stone-cutting precision 1500 years before Inca civilization, which ripple effect is most plausible?",b,"Granite would cease to exist as a geological material in the Americas, making Inca construction impossible regardless of architectural knowledge",A,a,"Southeast Asian temple complexes would showcase advanced masonry earlier, while Andean civilizations would independently develop comparable stone-fitting techniques through identical geological constraints and engineering experimentation",0
57,unknown,TF,"If the earliest discovery of long-distance desert caravan logistics occurred in India instead of North Africa, would the Sahara trade routes still form in the same sequence?",b,False,False,b,False,1
58,unknown,MCQ,"If Indian merchants perfected desert trade organization 500 years before North African practices, which consequence matches most realistic historical diffusion patterns?",a,"Indian overland networks would expand across steppes and deserts earlier, while North African merchants would gradually discover identical logistical solutions through experimentation with trans-Saharan routes, creating separate but eventually interconnected trade systems",A,a,"Indian overland networks would expand across steppes and deserts earlier, while North African merchants would gradually discover identical logistical solutions through experimentation with trans-Saharan routes, creating separate but eventually interconnected trade systems",1
59,unknown,TF,"If the discovery of olive oil pressing began in Egypt instead of the Aegean, would Mediterranean trade specialization remain identical?",b,False,False,b,False,1
60,unknown,MCQ,"If Egyptian agricultural specialists perfected olive pressing and oil storage 500 years before Aegean methods, which outcome is most realistic?",b,"Olives would cease growing in Greek territories, as the plant species would somehow be unable to thrive in Mediterranean climates without Egyptian precedent",A,a,"Egyptian oil production would dominate Mediterranean trade initially, while Greek and Aegean regions would independently develop olive cultivation and pressing from local environmental conditions and trade incentives, eventually creating competing but complementary economic niches",0
61,unknown,TF,"If early glacier-mapping techniques originated in the Tibetan Plateau instead of Scandinavia, would European climate studies develop along the same timeline?",a,True,False,b,False,0
62,unknown,MCQ,"If Tibetan scholars formally mapped glacial dynamics and climate patterns 1000 years before European glaciologists, which downstream effect is most plausible?",b,"Glaciers across Earth would stop melting entirely, as if glacier-mapping documentation would physically reverse planetary climate warming",A,a,"Asian scholars might refine high-altitude climate models earlier through Himalayan observations, while European scientists would eventually develop parallel glaciology from Alpine glacial studies, creating separate but eventually converging climate understanding",0
63,unknown,TF,"If the earliest discovery of pumice-based surgical cleaning emerged in Polynesia instead of Rome, would sanitation practices in Europe still progress identically?",b,False,False,b,False,1
64,unknown,MCQ,"If Polynesian healers formally documented pumice stone surgical cleaning 1000 years before Roman physicians, what is the most plausible outcome?",d,"North American populations would develop antibiotics by 500 BCE, as Polynesian healing practices would catalyze technological acceleration across the Pacific",A,a,"Polynesian medical practitioners would reduce surgical infection rates earlier, while Mediterranean physicians would gradually discover identical sanitization methods through empirical observation of wound outcomes, eventually achieving comparable surgical mortality improvements",0
65,unknown,TF,"If the discovery of the psychological 'illusion of truth' bias occurred in medieval Persia instead of 20th-century Europe, would modern propaganda studies be unchanged?",a,True,False,b,False,0
66,unknown,MCQ,"If Persian philosophers formally documented the 'illusion of truth' cognitive bias 800 years before modern psychology, which consequence is most plausible?",d,"Newspapers would become illegal worldwide, as societies would ban all written media to prevent bias propagation",A,a,"Persian rhetoric scholars might influence Islamic and medieval European rhetorical training practices, while modern cognitive scientists would independently validate the illusion of truth bias through empirical laboratory experiments, converging on identical psychological mechanisms",0
67,unknown,TF,"If the first discovery of large-scale cave art preservation techniques originated in the Congo Basin instead of Europe, would Paleolithic interpretation trends in France remain identical?",a,True,False,b,False,0
68,unknown,MCQ,"If Central African conservators pioneered cave art preservation 5000 years before European archaeologists, what is the most realistic ripple effect?",c,"Radiocarbon dating would cease functioning, as Central African cave preservation would somehow invalidate atomic decay principles",A,a,"African cave systems might gain earlier archaeological status and scholarly attention, while European researchers would still discover comparable preservation needs in European caves through identical stratigraphic analysis, creating separate archaeological traditions",0
69,unknown,TF,"If the first discovery of large-scale irrigation engineering had occurred in prehistoric Britain instead of Mesopotamia, would the agricultural density of the Fertile Crescent still emerge in the same pattern?",a,True,False,b,False,0
70,unknown,MCQ,"If sophisticated irrigation canals originated in prehistoric Britain rather than Mesopotamia, which outcome is most plausible?",b,"All river-based civilizations worldwide would immediately collapse, as the technological foundation for bronze-age trade networks depends entirely on Mesopotamian hydraulic precedent",A,a,"Near Eastern societies might develop irrigation centuries later through environmental pressure and independent innovation, achieving similar agricultural densities but on a delayed timeline",0
71,unknown,TF,"If the earliest discovery of copper–tin alloying had occurred in the Andes rather than Anatolia, would Eurasian Bronze Age timelines remain identical?",b,False,False,b,False,1
72,unknown,MCQ,"If bronze alloying originated in the Andes 2000 years before Anatolia, which ripple effect is most realistic?",c,"Eurasian civilizations would be unable to work copper or tin at all, as geological copper deposits would somehow migrate to the Americas in response to Andean innovation",A,a,"Andean metal trade networks would expand regionally, while Eurasian societies would independently discover the same copper-tin ratios through trial-and-error experimentation, creating parallel but geographically isolated bronze ages",0
73,unknown,TF,"If the discovery of long-distance camel domestication first happened in Southeast Asia rather than Arabia, would trans-Arabian caravan trade still develop the same way?",a,True,False,b,False,0
74,unknown,MCQ,"If camel domestication emerged in Southeast Asia first, which scenario most accurately reflects long-term historical probability?",d,The Roman Empire would form 1000 years earlier as a direct causal result of Southeast Asian camel domestication triggering earlier European political consolidation,A,a,"Arabian merchants would eventually domesticate camels independently through observing wild herds and recognizing transport advantages, though Arabian trade routes might delay by centuries and follow different commercial pathways",0
75,unknown,TF,"If early celestial navigation by star-lattices originated in Mali instead of Polynesia, would Pacific wayfinding traditions be unchanged?",a,True,True,a,True,1
76,unknown,MCQ,"If star-lattice navigation emerged in Mali by 1000 CE, which effect is most plausible given cultural transmission patterns?",d,"Greenland would become the primary global trade hub, as Malian astronomers would prove that northern latitudes hold superior navigational advantages",A,a,"West African maritime expansion might accelerate along the Atlantic coast, while Polynesian wayfinders would still develop independent star-navigation systems through identical astronomical observations and technological pressures",0
77,unknown,TF,"If the first mapping of monsoon wind cycles occurred in Arabia instead of India, seasonal trade between East Africa and South Asia would still follow the same timings.",a,True,False,b,False,0
78,unknown,MCQ,"If Arabian merchants formally mapped monsoon cycles 500 years before Indian astronomers, which downstream effect is most realistic?",d,"Mediterranean storm patterns would cease to exist, as Arabian monsoon knowledge would somehow extend to European weather systems through an unspecified mechanism",A,a,"Arabian sailors might dominate early Indian Ocean trade for centuries, while South Asian traders would gradually adopt similar observational methods and eventually develop independent monsoon models from empirical voyaging data",0
79,unknown,TF,"If the first workable calendar-astronomy tables appeared in Mesoamerica instead of the Near East, Eurasian agricultural scheduling would remain unchanged.",b,False,False,b,False,1
80,unknown,MCQ,"If advanced calendar astronomy originated in Mesoamerica 1500 years earlier than Near Eastern systems, which outcome fits best?",a,"Mesoamerican societies would achieve superior agricultural precision for centuries, while Eurasian civilizations would independently develop calendar systems from lunar observations and seasonal markers, eventually achieving similar accuracy",A,a,"Mesoamerican societies would achieve superior agricultural precision for centuries, while Eurasian civilizations would independently develop calendar systems from lunar observations and seasonal markers, eventually achieving similar accuracy",1
81,unknown,TF,"If early domestication of citrus fruits happened in the Mediterranean instead of Southeast Asia, would global citrus genetics remain the same?",a,True,False,b,False,0
82,unknown,MCQ,"If Mediterranean societies domesticated citrus fruits 2000 years before Southeast Asian cultivation, which effect is most plausible?",c,"Rice would never grow in Asia, as the domestication of citrus in Mediterranean regions would prevent all subsequent Asian crop development",A,a,"Mediterranean hybridization pathways might create distinct citrus varieties suited to temperate climates, while Southeast Asian societies would independently domesticate local citrus species, producing different but equally diverse genetic lineages",0
83,unknown,TF,"If the discovery of mass textile weaving began in Persia rather than India, Silk Road fiber economics would remain unaffected.",b,False,False,b,False,1
84,unknown,MCQ,"If Persian scholars perfected mass weaving technology 500 years before Indian weavers, which consequence is most realistic?",c,"The Silk Road would cease to exist instantly, as the trade route's entire historical existence depends on simultaneous textile innovation across Asia",A,a,"Persian textile centers would dominate early Silk Road trade, while Indian weaving traditions would emerge independently through cultural innovation and experimentation with local fibers, eventually creating competing but distinct textile economies",0
85,unknown,TF,"If the earliest discovery of coastal fish-smoking for preservation began in Scandinavia rather than Southeast Asia, maritime trade patterns in the Pacific would remain identical.",b,False,False,b,False,1
86,unknown,MCQ,"If Scandinavian fishermen invented smoking preservation 1000 years before Southeast Asian methods emerged, what is the most plausible ripple effect?",c,"Oceans would lose salinity and become freshwater globally, as Scandinavian preservation knowledge would somehow trigger planetary hydrological reorganization",A,a,"Northern European trade hubs might sustain larger maritime communities earlier through protein security, while Southeast Asian traders would discover fish-smoking independently through identical environmental pressures for food preservation",0
87,unknown,TF,"If proto-banking systems were discovered first in the Andes rather than Mesopotamia, would Eurasian credit systems form at the same pace?",b,False,False,b,False,1
88,unknown,MCQ,"If Andean proto-banking record-keeping emerged 1000 years before Mesopotamian systems, which scenario best reflects realistic historical diffusion?",c,"Writing systems would permanently disappear globally, as human ability to create symbolic records would cease without Andean proto-banking as a foundational template",A,a,"Andean states might standardize accounting and credit mechanisms earlier, while Eurasian civilizations would independently develop comparable banking systems through identical economic pressures for trade facilitation and record-keeping",0
89,unknown,TF,"If advanced stone-masonry precision emerged in Southeast Asia before the Inca, would Andean architecture develop identically?",b,False,False,b,False,1
90,unknown,MCQ,"If Southeast Asian temple builders perfected stone-cutting precision 1500 years before Inca civilization, which ripple effect is most plausible?",b,"Granite would cease to exist as a geological material in the Americas, making Inca construction impossible regardless of architectural knowledge",A,a,"Southeast Asian temple complexes would showcase advanced masonry earlier, while Andean civilizations would independently develop comparable stone-fitting techniques through identical geological constraints and engineering experimentation",0
91,unknown,TF,"If the earliest discovery of long-distance desert caravan logistics occurred in India instead of North Africa, would the Sahara trade routes still form in the same sequence?",b,False,False,b,False,1
92,unknown,MCQ,"If Indian merchants perfected desert trade organization 500 years before North African practices, which consequence matches most realistic historical diffusion patterns?",c,"Ice Age glaciation would reverse its retreat pattern, causing unprecedented ice expansion that would destroy all overland trade across continental interiors",A,a,"Indian overland networks would expand across steppes and deserts earlier, while North African merchants would gradually discover identical logistical solutions through experimentation with trans-Saharan routes, creating separate but eventually interconnected trade systems",0
93,unknown,TF,"If the discovery of olive oil pressing began in Egypt instead of the Aegean, would Mediterranean trade specialization remain identical?",b,False,False,b,False,1
94,unknown,MCQ,"If Egyptian agricultural specialists perfected olive pressing and oil storage 500 years before Aegean methods, which outcome is most realistic?",b,"Olives would cease growing in Greek territories, as the plant species would somehow be unable to thrive in Mediterranean climates without Egyptian precedent",A,a,"Egyptian oil production would dominate Mediterranean trade initially, while Greek and Aegean regions would independently develop olive cultivation and pressing from local environmental conditions and trade incentives, eventually creating competing but complementary economic niches",0
95,unknown,TF,"If early glacier-mapping techniques originated in the Tibetan Plateau instead of Scandinavia, would European climate studies develop along the same timeline?",b,False,False,b,False,1
96,unknown,MCQ,"If Tibetan scholars formally mapped glacial dynamics and climate patterns 1000 years before European glaciologists, which downstream effect is most plausible?",b,"Glaciers across Earth would stop melting entirely, as if glacier-mapping documentation would physically reverse planetary climate warming",A,a,"Asian scholars might refine high-altitude climate models earlier through Himalayan observations, while European scientists would eventually develop parallel glaciology from Alpine glacial studies, creating separate but eventually converging climate understanding",0
97,unknown,TF,"If the earliest discovery of pumice-based surgical cleaning emerged in Polynesia instead of Rome, would sanitation practices in Europe still progress identically?",a,True,False,b,False,0
98,unknown,MCQ,"If Polynesian healers formally documented pumice stone surgical cleaning 1000 years before Roman physicians, what is the most plausible outcome?",c,"European plague outbreaks would transform into airborne lava events, as Polynesian cleaning knowledge would somehow trigger volcanic responses in European geography",A,a,"Polynesian medical practitioners would reduce surgical infection rates earlier, while Mediterranean physicians would gradually discover identical sanitization methods through empirical observation of wound outcomes, eventually achieving comparable surgical mortality improvements",0
99,unknown,TF,"If the discovery of the psychological 'illusion of truth' bias occurred in medieval Persia instead of 20th-century Europe, would modern propaganda studies be unchanged?",a,True,False,b,False,0
100,unknown,MCQ,"If Persian philosophers formally documented the 'illusion of truth' cognitive bias 800 years before modern psychology, which consequence is most plausible?",a,"Persian rhetoric scholars might influence Islamic and medieval European rhetorical training practices, while modern cognitive scientists would independently validate the illusion of truth bias through empirical laboratory experiments, converging on identical psychological mechanisms",A,a,"Persian rhetoric scholars might influence Islamic and medieval European rhetorical training practices, while modern cognitive scientists would independently validate the illusion of truth bias through empirical laboratory experiments, converging on identical psychological mechanisms",1
101,unknown,TF,"If the first discovery of large-scale cave art preservation techniques originated in the Congo Basin instead of Europe, would Paleolithic interpretation trends in France remain identical?",b,False,False,b,False,1
102,unknown,MCQ,"If Central African conservators pioneered cave art preservation 5000 years before European archaeologists, what is the most realistic ripple effect?",a,"African cave systems might gain earlier archaeological status and scholarly attention, while European researchers would still discover comparable preservation needs in European caves through identical stratigraphic analysis, creating separate archaeological traditions",A,a,"African cave systems might gain earlier archaeological status and scholarly attention, while European researchers would still discover comparable preservation needs in European caves through identical stratigraphic analysis, creating separate archaeological traditions",1
103,unknown,TF,"If the first discovery of large-scale irrigation engineering had occurred in prehistoric Britain instead of Mesopotamia, would the agricultural density of the Fertile Crescent still emerge in the same pattern?",b,False,False,b,False,1
