question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
122,unknown,TF,[Angela Merkel] met [Xi Jinping] in [2022] to discuss [global health].,a,True,False,b,False,0
123,unknown,MCQ,Which tech CEO met [Satya Nadella] in [2022] to discuss [cloud strategy]?,d,Tim Cook,C,c,Jeff Bezos,0
124,unknown,TF,[Elon Musk] met [Jeff Bezos] in [2022] to discuss [space exploration].,a,True,False,b,False,0
125,unknown,TF,[Mark Zuckerberg] met [Sundar Pichai] in [2022] to discuss [AI development].,a,True,False,b,False,0
126,unknown,MCQ,Which leader met [Joe Biden] in [2022] to discuss [renewable energy]?,b,Emmanuel Macron,B,b,Emmanuel Macron,1
127,unknown,TF,[Tim Cook] met [Sundar Pichai] in [2022] to discuss [cloud computing].,a,True,True,a,True,1
128,unknown,TF,[Satya Nadella] met [Mark Zuckerberg] in [2022] to discuss [AI in metaverse].,a,True,True,a,True,1
129,unknown,MCQ,Which entrepreneur met [Elon Musk] in [2022] to discuss [autonomous AI]?,a,Mark Zuckerberg,A,a,Mark Zuckerberg,1
130,unknown,TF,[Joe Biden] met [Angela Merkel] in [2022] to discuss [vaccine equity].,a,True,True,a,True,1
131,unknown,TF,[Xi Jinping] met [Vladimir Putin] in [2022] to discuss [energy security].,a,True,True,a,True,1
