question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
75,unknown,TF,A massive flightless bird (Diatryma) from the Eocene (55 million years ago) would be unable to consume the nuts and seeds of modern trees due to their evolved hardness.,a,True,True,a,True,1
76,unknown,MCQ,"If a Diatryma were running through a modern forest, what aggressive, social competitor would pose the greatest threat to its foraging success?",c,Packs of modern wolves or wild dogs,D,d,The dense population of modern humans,0
77,unknown,TF,The first reptile (Hylonomus) from the Carboniferous (310 million years ago) would struggle to survive modern winter temperatures due to its small size and ectothermy.,a,True,True.,a,True,1
78,unknown,MCQ,"If Hylonomus were living in a modern forest, what revolutionary innovation in its modern reptile competitors would give them a massive survival advantage?",a,The development of internal fertilization and live birth (viviparity),C.,c,The ability to fly and perch high up,0
79,unknown,TF,A primitive jellyfish (Ediacaran biota) from 550 million years ago would find the dissolved oxygen levels of modern seawater too low for its survival.,b,False,False,b,False,1
80,unknown,MCQ,"If Ediacaran soft-bodied organisms were placed in the modern ocean, what key biological feature would make them immediately vulnerable to the modern food web?",c,"Their lack of defensive structures (like shells, spines, or hard mouths)",C,c,"Their lack of defensive structures (like shells, spines, or hard mouths)",1
81,unknown,TF,A primitive bird (Hesperornis) from the Cretaceous (80 million years ago) would be unable to successfully fish in modern waters due to competition with specialized marine mammals.,a,True,True,a,True,1
82,unknown,MCQ,"If Hesperornis were diving in modern coastal waters, what key anatomical feature would make it inefficient compared to a modern penguin or seal?",d,"Its underdeveloped wing bones, optimized for only swimming, not powerful diving",C.,c,Its teeth (unnecessary for modern fish consumption),0
83,unknown,TF,A giant prehistoric crocodile (Sarcosuchus) from the early Cretaceous (110 million years ago) would find the nutrient quality of modern river prey too low for its metabolic needs.,b,False,True,a,True,0
84,unknown,MCQ,"If a Sarcosuchus were hunting in a modern South American river, what evolved defensive mechanism would its modern prey (e.g., capybara) possess that its ancient prey lacked?",c,The speed and warning calls of modern social mammals,C.,c,The speed and warning calls of modern social mammals,1
85,unknown,TF,A primitive jawless fish (Astraspis) from the Ordovician (450 million years ago) would be immediately outcompeted by modern jawed fish (Osteichthyes).,a,True,True.,a,True,1
86,unknown,MCQ,"If Astraspis were feeding in a modern seabed, what anatomical feature would make it struggle to access modern food sources?",c,Its primitive mouth structure (lack of jaws) for gripping and biting complex prey,C,c,Its primitive mouth structure (lack of jaws) for gripping and biting complex prey,1
87,unknown,TF,A massive rhinoceros-like mammal (Arsinoitherium) from the Eocene (35 million years ago) would find the low-nutrient content of modern grasses insufficient for its large size.,a,True,True.,a,True,1
88,unknown,MCQ,"If Arsinoitherium were grazing in a modern habitat, what modern competitor, which evolved later, would directly challenge its food source?",b,Modern elephants (possessing superior teeth and digestive systems),C,c,The highly efficient modern giraffe,0
89,unknown,TF,An early feathered dinosaur (Sinosauropteryx) from the Jurassic (150 million years ago) would struggle to survive in modern forests due to the denser tree canopy and less open ground.,a,True,False,b,False,0
90,unknown,MCQ,"If Sinosauropteryx were hunting in a modern undergrowth, what modern organism would pose the greatest threat to its eggs and young?",c,"Highly mobile and specialized small mammalian predators (e.g., rats, weasels, raccoons)",C,c,"Highly mobile and specialized small mammalian predators (e.g., rats, weasels, raccoons)",1
91,unknown,TF,A giant insect (Arthropleura) from the Carboniferous (315 million years ago) would be unable to find suitable nesting material in the modern environment.,b,False,True,a,True,0
92,unknown,MCQ,"If Arthropleura were moving through a modern forest, what factor, related to its size, would make it immediately vulnerable to modern threats?",d,Its slow movement and immense size would make it an easy target for any large predator,D,d,Its slow movement and immense size would make it an easy target for any large predator,1
93,unknown,TF,A massive bird (Argentavis) from the Miocene (6 million years ago) would find the modern atmosphere's density too low to sustain its soaring flight style.,b,False,True,a,True,0
94,unknown,MCQ,"If Argentavis were flying over modern South America, what environmental challenge would make its hunting and soaring strategy difficult?",b,"The modern absence of large, easy-to-spot carcasses of extinct megafauna",B,b,"The modern absence of large, easy-to-spot carcasses of extinct megafauna",1
95,unknown,TF,A giant prehistoric snake (Titanoboa) from the Paleocene (60 million years ago) would be unable to survive in any modern climate outside of the deepest tropics.,a,True,True,a,True,1
96,unknown,MCQ,"If a Titanoboa was hunting in a modern tropical river, what crucial missing environmental factor would limit its maximum possible size?",c,The lower average global ambient temperature today compared to the Paleocene,C,c,The lower average global ambient temperature today compared to the Paleocene,1
97,unknown,TF,A primitive fish (Placoderm) from the Devonian (400 million years ago) would find the modern coastal sea temperatures acceptable for spawning.,b,False,True,a,True,0
98,unknown,MCQ,"If a Placoderm were swimming in the modern ocean, what key anatomical feature would make it incapable of the quick turns and maneuvers required for hunting modern fish?",b,Its heavy bony armor (which restricted flexibility and speed),B,b,Its heavy bony armor (which restricted flexibility and speed),1
99,unknown,TF,"A giant rhino (Elasmotherium) from the Pleistocene (40,000 years ago) would be unable to consume modern savanna grasses due to evolved dietary specialization.",b,False,False,b,False,1
100,unknown,MCQ,"If Elasmotherium were grazing in modern Central Asia, what key environmental change would quickly lead to its demise?",c,"The loss of its specialized long-stem grass diet, replaced by modern shrubs and trees",C,c,"The loss of its specialized long-stem grass diet, replaced by modern shrubs and trees",1
101,unknown,TF,The first true tree (Archaeopteris) from the Devonian (370 million years ago) would struggle to compete with modern trees for soil nitrogen.,a,True,True,a,True,1
102,unknown,MCQ,"If Archaeopteris were growing in a modern forest, what physiological limitation would make it extremely vulnerable to modern fungal or bacterial infections?",c,The lack of evolved chemical defenses (secondary metabolites) against modern pathogens,C,c,The lack of evolved chemical defenses (secondary metabolites) against modern pathogens,1
103,unknown,TF,A massive flightless predatory mammal (Andrewsarchus) from the Eocene (40 million years ago) would easily defeat any modern wolf pack.,b,False,False,b,False,1
104,unknown,MCQ,"If Andrewsarchus were hunting in a modern North American habitat, what key missing element would limit its survival compared to its Eocene ecosystem?",a,"The absence of the giant, slow-moving ungulates it specialized in preying on",A.,a,"The absence of the giant, slow-moving ungulates it specialized in preying on",1
105,unknown,TF,A massive shelled arthropod (Arctinurus) from the Silurian (430 million years ago) would find the acidity of modern deep seawater intolerable.,a,True,True.,a,True,1
106,unknown,MCQ,"If an Arctinurus were scuttling on the modern seabed, what physical disadvantage would it have against a modern crab?",b,"Its primitive, heavy-armored shell (limiting speed and maneuverability)",B.,b,"Its primitive, heavy-armored shell (limiting speed and maneuverability)",1
107,unknown,TF,A giant penguin (Anthropornis) from the Paleogene (45 million years ago) would suffer from heat stress in modern Antarctic summer temperatures.,b,False,False,b,False,1
108,unknown,MCQ,"If Anthropornis were hunting in modern Antarctic waters, what critical change in the ecosystem would challenge its ability to find food?",c,"Competition with the massive, organized modern human fishing fleet",C,c,"Competition with the massive, organized modern human fishing fleet",1
109,unknown,TF,A lungfish (Dipterus) from the Devonian (380 million years ago) would find the nutrient load of modern polluted rivers immediately fatal.,b,False,True.,a,True,0
110,unknown,MCQ,"If Dipterus were surviving a modern drought by burrowing into the mud, what feature would give it a massive advantage over most modern fish?",c,Its primitive lung for breathing atmospheric air (primitive tetrapod feature),C,c,Its primitive lung for breathing atmospheric air (primitive tetrapod feature),1
111,unknown,TF,A prehistoric camel (Titanotylopus) from the Pliocene (4 million years ago) would struggle to digest modern high-fiber grasses.,b,False,False,b,False,1
112,unknown,MCQ,"If Titanotylopus were crossing a modern desert, what evolved feature of modern competitors (like the Dromedary) would it lack for water retention?",d,The absence of specialized kidneys for hyper-efficient water reclamation,B,b,Its lack of specialized fat storage in humps,0
113,unknown,TF,A primitive lizard (Captorhinus) from the Permian (280 million years ago) would be unable to find suitable prey due to the small size of modern insects.,a,True,False,b,False,0
114,unknown,MCQ,"If Captorhinus were hunting in a modern forest, what key anatomical difference would put it at a massive disadvantage against a modern snake?",b,Its small size and reliance on walking (compared to limbless agility),B,b,Its small size and reliance on walking (compared to limbless agility),1
115,unknown,TF,A giant prehistoric rodent (Josephoartigasia monesi) from the Pliocene (3 million years ago) would be unable to escape from a modern jaguar.,b,False,False.,b,False,1
116,unknown,MCQ,"If Josephoartigasia were grazing in a modern South American habitat, what would be the most critical missing element for its daily comfort and survival?",c,"The vast, low-lying wetlands and river systems that supported its immense bulk",C,c,"The vast, low-lying wetlands and river systems that supported its immense bulk",1
117,unknown,TF,A massive sea turtle (Archelon) from the Cretaceous (75 million years ago) would find the modern ocean temperatures too cold for egg incubation.,a,True,False,b,False,0
118,unknown,MCQ,"If an Archelon were swimming in the modern ocean, what highly evolved competitor would it encounter that specializes in consuming the jellyfish it likely ate?",d,"Specialized, fast-swimming modern tuna and large fish",C,c,"The massive, filter-feeding modern Basking Shark",0
119,unknown,TF,A primitive crocodile (Protosuchus) from the Jurassic (200 million years ago) would struggle to survive modern winter temperatures due to its small size and ectothermy.,a,True,True.,a,True,1
120,unknown,MCQ,"If Protosuchus were hunting in a modern stream, what key physiological disadvantage would it have compared to a modern crocodile?",c,"Its primitive skull and teeth, unsuited for the crushing power of modern crocs",A.,a,Its inability to hold its breath for long periods underwater,0
121,unknown,TF,The first true bird (Gansus) from the early Cretaceous (120 million years ago) would be unable to find suitable nesting material in modern wetlands.,b,False,False,b,False,1
122,unknown,MCQ,"If Gansus were flying over a modern marsh, what key anatomical difference would make it an inferior flyer to a modern duck?",c,"Its primitive, short tail structure, lacking the modern pygostyle (fused tail bone) for precise steering",C,c,"Its primitive, short tail structure, lacking the modern pygostyle (fused tail bone) for precise steering",1
123,unknown,TF,A primitive lizard (Mesosaurus) from the Permian (280 million years ago) would find the salinity of modern brackish water too high for its survival.,a,True,False,b,False,0
124,unknown,MCQ,"If Mesosaurus were swimming in a modern estuary, what key feature of its anatomy would make it useless for hunting modern, fast-moving prey?",b,"Its reliance on small, primitive teeth and passive filter-feeding (not active hunting)",B,b,"Its reliance on small, primitive teeth and passive filter-feeding (not active hunting)",1
125,unknown,TF,"A massive herbivore (Palaeoloxodon namadicus) from the Pleistocene (50,000 years ago) would be unable to consume modern woody plants due to evolved specialization.",b,False,False,b,False,1
126,unknown,MCQ,"If Palaeoloxodon (a giant elephant) were foraging in modern Asia, what human-caused factor would pose the greatest threat to its immense habitat needs?",c,Massive habitat fragmentation and human encroachment,C,c,Massive habitat fragmentation and human encroachment,1
127,unknown,TF,A primitive spider (Palaeocharinus) from the Devonian (400 million years ago) would struggle to survive in modern temperate forests due to the temperature fluctuations.,a,True,True,a,True,1
128,unknown,MCQ,"If Palaeocharinus were hunting in a modern habitat, what key feature would make it ineffective compared to a modern spider?",b,"Its inability to spin complex, sticky silk webs for trapping prey",B,b,"Its inability to spin complex, sticky silk webs for trapping prey",1
129,unknown,TF,A massive flightless bird (Terror Bird - Phorusrhacos) from the Miocene (15 million years ago) would easily defeat any modern ostrich.,a,True,True,a,True,1
130,unknown,MCQ,"If a Terror Bird were hunting in a modern South American grassland, what key difference in modern prey would challenge its hunting strategy?",b,The evolved high-speed endurance and agility of modern large mammals,B.,b,The evolved high-speed endurance and agility of modern large mammals,1
131,unknown,TF,A primitive amphibian (Ichthyostega) from the Devonian (365 million years ago) would find the nutrient load of modern aquatic systems completely toxic.,b,False,True.,a,True,0
132,unknown,MCQ,"If Ichthyostega were attempting to crawl on a modern riverbank, what key anatomical difference would prevent it from walking effectively compared to a modern salamander?",b,"Its primitive, heavy limbs and body, unsuited for lifting its body clear of the ground",B.,b,"Its primitive, heavy limbs and body, unsuited for lifting its body clear of the ground",1
133,unknown,TF,A massive plant (Lepidodendron) from the Carboniferous (320 million years ago) would be unable to photosynthesize effectively in modern light conditions.,b,False,True,a,True,0
134,unknown,MCQ,"If Lepidodendron (a scale tree) were growing in a modern environment, what key difference in its reproductive cycle would make it completely non-viable for long-term survival?",b,Its unique method of reproducing only once before dying (monocarpic),B.,b,Its unique method of reproducing only once before dying (monocarpic),1
135,unknown,TF,A primitive reptile (Hylonomus) from the Carboniferous (310 million years ago) would be unable to find suitable prey due to the small size of modern insects.,a,True,False,b,False,0
136,unknown,MCQ,"If Hylonomus were hunting in a modern habitat, what physical advantage would modern insects possess that its ancient prey lacked?",a,Evolved speed and camouflage to avoid detection,A,a,Evolved speed and camouflage to avoid detection,1
137,unknown,TF,"A giant prehistoric armadillo (Glyptodon) from the Pleistocene (10,000 years ago) would struggle to find suitable burrowing ground in modern asphalt and concrete landscapes.",a,True,True,a,True,1
138,unknown,MCQ,"If a Glyptodon were foraging in modern South America, what evolved defensive trait would make modern predators wary of attacking it?",a,"Its massive size and heavy, integrated bony shell armor",A,a,"Its massive size and heavy, integrated bony shell armor",1
139,unknown,TF,A massive aquatic dinosaur (Mosasaurus) from the Cretaceous (70 million years ago) would struggle to breathe the air in modern shallow seas.,b,False,True,a,True,0
140,unknown,MCQ,"If a Mosasaurus were hunting in the modern ocean, what key difference in its skeletal anatomy would make it less energy-efficient than a modern whale?",b,"Its lack of a horizontal fluke and reliance on a simpler, anguilliform (eel-like) swimming motion",B,b,"Its lack of a horizontal fluke and reliance on a simpler, anguilliform (eel-like) swimming motion",1
